f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,clase
-0.5772261673618857,-0.3368038756557367,-0.38112997009905797,0.06275933496142048,-0.14892291300105495,0.5410422107483788,0.22481789308291536,-0.4058416622451512,0.47681554394266634,-1.4978693484514376,0
-0.5109684251704653,-0.5700270196400298,-0.6485949916933795,0.8203835280359855,1.4717787032223824,0.5169195770862985,0.2603638265444723,-0.49009387746978755,-0.815418428843259,0.15312501559216268,0
2.5682775410038428,6.205863483076765,2.6157787058968394,-1.8758792682207115,-1.77323662420425,2.0449937170913985,-1.478538838279345,-2.1830273893916794,1.8892196759978739,0.8426351258577913,0
-0.694767258005679,-0.6872591079789361,-1.0294769907536896,1.2820736507164918,1.6066122486600136,0.532770993477047,-0.33351476913088607,-0.35535933492461863,-0.6588033114373028,-1.0314670982051886,0
0.5166225944682798,0.47638354679259126,0.7111567050296371,-0.34750613745280384,-0.28465948218362563,-0.020200432176692304,0.35308626150172545,1.0366172640045244,-0.8810391540098274,2.1764271584521566,0
-0.038385499001203235,-0.05618608311621307,0.17665167299854978,-0.7566778811487969,-0.7298761891224421,0.9324934935324898,0.6400767980778405,0.45925108344477356,-0.9206901964343451,0.5925345568638478,0
-0.11810509516071414,-0.2629769307733291,0.4405186001343157,-0.6970533155758654,-0.5715170250804923,0.21796872413698956,0.5402121755616496,0.49633305843284165,-0.8755220089642771,0.33813787503073983,0
-0.6246014130539942,-0.4590460959805673,-0.5774961251786689,0.23671220247311803,0.02482055556999062,0.5737000686168205,0.19432709237274873,-0.15263600476547526,-1.0279970175269169,0.5796342180311614,0
1.0146066885398175,1.3265049422221853,2.812153861212728,-1.6543434513149622,-1.5895417939629202,1.9371308837114145,1.4608783529119025,2.0615042111276196,-0.8731469465239686,0.7280621165507464,0
-0.15315601679512136,-0.38056402846453147,-0.5214226531163758,-0.23317913554817293,-0.21136155482030425,0.4912889038104875,0.6535751525542534,-0.33278774145476386,-0.7574129038800375,-1.2253121896259584,0
0.224872923156861,0.42132409631733775,1.0751082596254264,-0.7265920911808039,-0.8013650689169979,-0.4995351235140176,0.9223602110415332,1.1293697027236345,-0.6792838498699415,1.7299154306386315,0
-0.8118723371849187,-0.3118442181234643,-0.8178764357347691,0.8088962264118427,0.7116497156895449,0.49757406891148137,-0.3350208086805584,-0.8250116833886924,-0.6200342922011436,-0.4144268913912746,0
-0.17982471802611627,0.028837156719170233,0.4635832056351848,-0.8699118543535768,-0.8429911634719293,-0.2375972428348731,-0.611549070509879,-0.6993903804558927,-1.0444574502711175,-0.20825747626709173,0
-0.4737154456348037,-0.5295809541368944,-0.6972632693516693,0.48834180955692325,0.24018931867493112,-0.21455063743829322,-0.6396578086653845,-0.40476663397967366,0.547191394121305,-2.039833583364181,0
0.17014148403985369,0.5955186852650732,0.7816205548736465,0.4790425653849982,0.28724555601504637,0.3147012651424209,-0.871040884949944,1.3723460912474312,-0.7414374838868049,2.3919528193219683,0
-0.5612357469072731,0.015106294996069698,-0.4215460311169916,-0.3972854445170136,-0.36791167129348845,0.3792949619130486,0.23839724968650183,0.6202353161671706,0.7811645452672611,0.27175213138197596,0
-0.40308158837713043,-0.244989456914882,0.25600175612736337,-0.5132534895108078,-0.5027432166785285,-0.007480088034084043,-0.5787442090308267,0.5318059911147207,-1.049377579621146,-0.031620936835992465,0
-0.1642593087468139,-0.3351308315813951,-0.10456670965428083,-0.2189567621087581,-0.2050273882638854,0.9171990917736035,0.44745673973777017,-0.6264794634254712,0.42375714903932105,-1.5829615834338628,0
-0.1697524531844116,-0.1850018766139528,0.8393880714086448,-0.7506607231551982,-0.5814712868270338,0.9053727811157907,0.4619921214472576,0.506353321893386,-0.726344087081931,-0.1744285877374704,0
-0.2008972721111442,-0.3567384008069174,-0.3957303533939196,-0.3808750136253811,-0.39053426615286757,0.31036015110846477,0.5231317270168925,0.5842723706014927,-0.9345575610068744,0.37452183067024597,0
0.9062498393879043,2.709141366122174,2.1654968849257887,-1.6537934368731342,-1.5533508423246507,-0.8847122414860942,1.2109317891369258,2.8698154638744606,-0.4223170942229276,1.2256921870084911,0
0.774210367521411,-0.01920170880718454,1.1292796817543753,-0.7845766136908299,-0.4384945272642179,-0.9197551620062258,0.9269953327631344,-0.9151160524827004,-0.9822918159387662,1.4550382108758013,0
0.8799921489640917,-0.23487219038761728,0.440095589029266,-0.9196901613915286,-0.9651543757441317,-0.8966425548758885,1.4524581317908922,0.7066095871865451,-0.9809897817083318,1.0467074859019632,0
-0.7758183891767794,-0.7159638641713456,-1.0337071018041872,1.3980366955789965,1.5812715823291557,0.44931980135089955,0.047121826657513556,-0.10995488256028264,0.5883434760080977,-1.7081748722122088,0
0.8022961060122048,0.3136472597000895,0.12650235645945937,-0.35461732417251124,-0.3081871008405354,-0.2344151592467486,1.1008288977564946,-0.5566616277207447,-0.889524377086045,1.989642252470051,0
1.2767535814711586,0.37909098373658817,1.4843490031703725,-1.3611357525077319,-1.324404822206789,-0.7226769850852771,1.5484306520977038,-0.9745876161552123,-0.9322214995919017,1.337655127761016,0
-0.61419913953499,-0.15803616623462166,-0.3967883811696705,-0.05102105259065916,-0.09734265670221168,0.46233514324261554,0.250932578873184,0.4547909661759085,1.9113602580730018,-1.1981114751880462,0
-0.626565464697075,-0.1784607042946053,-0.3108781258206999,0.2613278488105668,0.06101700735288599,0.22791098530390777,0.15961618083946297,-0.5732260632457402,-0.029295761705848744,-1.740325716667315,0
-0.7007274147229705,-0.6643765051641817,-1.3024441567924174,1.0260669287019935,1.1016689712156529,0.5799782335339311,-0.4786785812360938,-0.4085927345784803,-0.04263531240216975,-0.11547003916702915,0
-0.43673047314616137,-0.16093024247559273,-0.5546435252434513,-0.07508998457293085,-0.14711286540599366,0.5860273924354286,-0.5265758390522348,0.6755147696174668,-1.0008363034726946,-1.1290396609885385,0
-0.06532130725555194,0.20653143786210343,1.0461174985488484,-1.0186967610256044,-0.9171941146327813,0.6156801713653681,0.5582616495537059,-0.8850872629424585,-0.19824220330188635,-0.6987443591060862,0
0.8066222197637154,0.25104861061368156,1.2655532592605938,-0.5438872938681131,-0.3489081715979362,0.25014356931747905,1.1333397515146946,-1.1689007251862942,-1.045127467885857,2.38154254589187,0
-0.4326733664679648,-0.3389849331130822,0.04376568442461504,-0.2933517155104166,-0.3480031478004056,0.3400799317984308,0.025085947979627876,0.5630738132325688,-0.6917121766102166,-0.5232987509552851,0
-0.5804312516368721,-0.1667253951419463,0.07592912879169146,-0.21950377647181252,-0.22855500692079522,-0.10121766036659327,-0.6613913794044481,0.5384181649671277,-0.2638899291783024,0.07013223575278717,0
0.5182626375918298,0.517963642170385,0.6525431662845392,-1.0301870627285206,-1.0402573505710362,-0.9085888686859875,0.6379457421147914,0.4836137240062286,-0.9980912313048433,1.1922513086701165,0
0.7402524746272722,0.7786475095745347,1.811057580049228,-1.318464632084456,-1.2963540846148172,0.9928680794739858,1.479978854504693,0.7633150781313258,-0.38580713437736086,0.8668427616812674,0
-0.18036073212015455,-0.07471377120595693,0.46294818896448364,-0.8442011792637613,-0.8909514245832796,0.064625896072029,0.5339330106663025,-0.4538999258303186,-0.8962865548634622,-0.37784193047228243,0
-0.3660716152311168,0.11739208959277513,0.4557540000998785,-0.7249510480916407,-0.5778511916369112,0.17447558164336585,0.46794927788643315,0.6494430841204758,-0.1313914457978109,-0.8325598738254221,0
-0.35569234231689395,-0.3410889885419015,-0.2844284314531797,-0.29608678732568866,-0.4384945272642179,0.2443114161163659,0.305183003528016,-0.16117722933798115,-0.9605702448794232,-0.22494391454323168,0
0.48098065729361766,0.7304782406128577,1.3294549368319402,-0.7167458326458244,-0.7362113557051566,-0.7382203933851573,0.6287675010876379,-1.2735434765347327,-0.8878203322867668,2.388592731067873,0
0.23829727613889473,0.12016716269875118,1.2659732702868844,-0.8009870445824623,-0.6982043563140522,-0.7483616597796169,-0.5874694381615647,0.8031721260837662,-1.034587190782341,1.3078443447685832,0
-0.8613346377543741,-0.5878674896258362,-1.1132691904986523,1.108119083160156,1.035607234127394,0.05856383683166069,-0.10839185724270704,-0.2877255566448251,1.3397852313855514,-0.3228964873076993,0
-0.6037128638072183,-0.17803069296647206,-0.5984446751280361,-0.024217048793115384,0.0700661452992672,0.5957106467986621,0.19013098217990324,0.7150978103654971,-0.31696832460746094,0.3937243350318928,0
-0.9439308095510142,-0.6250264685346136,-1.4666484675469567,2.1988777234057566,1.7640663889044328,0.32175845052312313,-0.15841417086432868,-0.581048268913243,1.5691112603588282,-1.1503702212444455,0
0.1981922216103279,-0.055052353249458105,1.2807836590948913,-0.9251603050220728,-0.9597242329589477,0.9993262491195256,0.8224245866607828,-0.9235912753198374,-0.8976995920121594,0.5454713207286628,0
-0.8166614631109438,-0.3823030742776098,-0.8278216968215772,0.7804504795067552,1.1070991140008368,0.000585175827188946,0.10757181411728514,0.37679091533803094,-0.8752240011296616,-1.8475485329185268,0
-0.35614035409698563,0.15961020177835725,0.5905445386727902,-0.7293271629960759,-0.7850766406140376,0.7027614588481754,0.24139532841818698,0.7671461788615997,-0.8479432839205608,-0.0761948075869755,0
