f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,clase
0.07430614771361353,0.06241515936264958,0.2080425590189179,0.43039068294720045,0.2932281987001993,0.47003171313992176,0.6205756980184158,0.5124930416936854,0.44546754452114395,0.16306548352517303,0
0.08281473129436905,0.045726679513665026,0.1706681497670545,0.5877950015686324,0.5586015598263658,0.46864937782876737,0.6237554826572247,0.5079441586132087,0.07067782353964847,0.41267895670264576,0
0.4782405457328663,0.5305812706220443,0.6268176597011255,0.027618317470408937,0.027263393858613483,0.5562148929122794,0.46820081174189937,0.4165405487707756,0.8551105052497245,0.5169258379535624,0
0.0592119389338073,0.037338038015761306,0.11744534095005996,0.6837159341880821,0.5806791778080886,0.46955773522106936,0.570629685921905,0.515218646047223,0.11610128197691283,0.2335807367066675,0
0.21477431500868122,0.1206034749866366,0.3606739908722251,0.34515375713416063,0.27100271978962154,0.43786998758752055,0.6320500284923732,0.5903732135847735,0.05164568710482048,0.7185815607126064,0
0.1435021497477835,0.08249500348128372,0.2859845615957117,0.26014406485619485,0.1981030245174052,0.49246363074764843,0.65772295393897,0.5592004872299218,0.040145600092812816,0.4791131881772535,0
0.13326484276277265,0.06769790901148001,0.32285618863695437,0.2725316894897478,0.22403272262239463,0.45151815052910627,0.6487894990620329,0.5612025897047841,0.053245837925633754,0.4406510100498486,0
0.06822238717034633,0.05366801362173008,0.18060319891338675,0.46653120331760545,0.32167691977684953,0.4719031551537004,0.617848123573704,0.5261639336473186,0.009023145194036797,0.47716278879896223,0
0.2787236610949588,0.1814346323685681,0.65425827746088,0.07364469127030132,0.05734154892100818,0.5500338678454892,0.7311482918442036,0.6457081490608243,0.05393468298625209,0.49960356998683103,0
0.12876372807873676,0.0592838645183127,0.18843866420352756,0.36890638277537807,0.2830045078752728,0.4671806250709162,0.6589304580339099,0.5164373147713706,0.08750130518011487,0.20427334015721127,0
0.17730885994020776,0.11666364931558607,0.41153101235575407,0.2663947011391803,0.18639744952178533,0.4104019557391385,0.6829748005757517,0.5953810344241113,0.1101612622541911,0.6510735512236867,0
0.04417372119543442,0.06420116882401306,0.14701349043763573,0.5854083949878561,0.43413819020188016,0.4675407932754848,0.5704949621726844,0.4898615249799821,0.12734555368640876,0.3268709092640947,0
0.12533902832427546,0.08857891351031469,0.32607913719330706,0.23661852731394048,0.17958160105713195,0.4254121733987844,0.5457579463305671,0.49664397714381964,0.0042490863739196305,0.3580416175916952,0
0.08759862642160741,0.04862083203038627,0.16386745442400835,0.5188098755274656,0.3569413583228674,0.4267328474548686,0.5432434608437857,0.512551083822012,0.4658788212773363,0.08112603057440021,0
0.17028044320248212,0.1291282908506998,0.3705203055261327,0.516877860676361,0.3646463372899368,0.45706135982551466,0.5225449369902572,0.6084996352794633,0.09213469458785314,0.7511668377675941,0
0.07635958063223647,0.08759639005547872,0.2023949928593188,0.33481158751825746,0.2573710228603148,0.46076286892169593,0.6217904482114215,0.5678922284559766,0.5337386159289982,0.4306141641329114,0
0.09666917513381346,0.06898501795741313,0.2970726001861328,0.3107180180797863,0.23529373236680645,0.43859892046958826,0.5486925265891544,0.5631178179615279,0.0028220894483438896,0.384747256967386,0
0.12733788281948283,0.06253487545018759,0.2466883169512226,0.3718612290182439,0.284041663050651,0.49158719279686514,0.6404920011128575,0.5005805292686205,0.4300788908869424,0.15020040731596318,0
0.12663247274931425,0.07327748013736222,0.3785924892889782,0.2613941921127919,0.22240281377873913,0.49090949205108486,0.641792273154638,0.5617435963334652,0.09651226869307966,0.3631561997753261,0
0.12263296588142229,0.06098872751029895,0.20600236438993988,0.3382210254907949,0.25366680366590305,0.45681259448326605,0.6472615564081897,0.5659505437872515,0.03612361505887818,0.4461518922653813,0
0.26480885994020775,0.2803703542036233,0.5638972189072942,0.07375896250033759,0.06326744816270924,0.38832957596998996,0.7087891591216298,0.6893498903678682,0.18468994721271537,0.5748401504075428,0
0.24785282061292213,0.08514145174897833,0.41910069338669514,0.25434781253700833,0.24581380002587155,0.3863214591482724,0.6833894384095083,0.48499667675069896,0.022279134520563848,0.6095149250910564,0
0.2614369407316848,0.06970896754355899,0.32279707888845727,0.22627656546391003,0.15957862091437983,0.3876459154002996,0.7303950554773793,0.5725556839981361,0.02265676663379551,0.5477794929868779,0
0.04880364095873101,0.0352840448438002,0.11685424346508894,0.7078084647971894,0.5765299021301471,0.46477560689918385,0.6046797806131988,0.5284683411235767,0.4778142583676548,0.13126943784651718,0
0.2514594912520419,0.10895874195780526,0.2789769122632466,0.34367633401272774,0.2671503121781405,0.4255945210880346,0.698939833232395,0.5043500820418734,0.04918469748825338,0.6903415920399514,0
0.3123876326576739,0.1136416231297492,0.46871654989114303,0.13456164517328711,0.10075502407857095,0.3976149243159669,0.7389803398151619,0.48178573221899634,0.036801148558501084,0.5917678026861082,0
0.06955821013591953,0.07520703441139828,0.20585452014901806,0.40675162213205185,0.30167393963409744,0.4655214444779366,0.622911804251581,0.5589596798882135,0.8615319914148154,0.20838581016415106,0
0.06797017064425656,0.07374553926981058,0.21785924892889783,0.47164536027641174,0.3276037196111405,0.45208788677251466,0.6147430363655719,0.5034557473315467,0.29867886768374036,0.12640855877581447,0
0.05844655680779148,0.03897542206539947,0.07930208574965972,0.6305278707530059,0.49799986572983207,0.47226292221627514,0.5576439625242543,0.5123445078378469,0.294809965775277,0.37207012970911835,0
0.09234810503713901,0.07499994633170015,0.18379652272581182,0.4017510507759017,0.293524575534338,0.47260956620504774,0.5533592821174351,0.5708768356835445,0.016900632287255635,0.21882876249427355,0
0.14004314905945325,0.10129397848831426,0.4074799683630093,0.20570691299388547,0.16743162455441132,0.4743088036914232,0.6504041265186614,0.4866179688710616,0.2496789256917455,0.283885014129056,0
0.25201503539250236,0.10447944253663577,0.4381429757216839,0.3043535260985101,0.26048265213055644,0.4533619137453023,0.7018481128387439,0.47129452303678565,0.004054759556818888,0.749592910827438,0
0.09286910424607293,0.062259091946678044,0.26741564633645326,0.35640490244353445,0.2606308405476258,0.4585156714715837,0.6027085467279395,0.5648060070093293,0.10655664481698476,0.3104105968675679,0
0.07389456219115033,0.07458526926817191,0.2719100274168621,0.371747581085826,0.2801892554391699,0.4332273363369317,0.5412992701121714,0.5634748175452444,0.23063895817622834,0.40013129665272157,0
0.21498492351315535,0.12357877397273508,0.3524835876123854,0.20331968311549084,0.14728127471512617,0.386961337934623,0.6575323189392428,0.5605158568394953,0.01769679215731773,0.5697842313990109,0
0.24349206879192908,0.14223222917365846,0.5143693981984803,0.1434270149653758,0.10534804628718422,0.4959233658334756,0.7328569396596839,0.5756172847838374,0.19527901850455365,0.5205857850659885,0
0.12527019530086198,0.08116923904791006,0.3259904027008823,0.24196018790345536,0.17172859741710042,0.44273091738881776,0.6482277922749439,0.5098983155904395,0.04722344683566332,0.3324021814234287,0
0.1014218642448401,0.09491553682969188,0.32498511775835714,0.26673564493643404,0.22299556744701649,0.44902579801469095,0.6423251744654661,0.5694691925881011,0.2690678113579674,0.2636534760199153,0
0.10275473355455789,0.06210853447615804,0.22155521521258548,0.3558366627814449,0.24581380002587155,0.4530277051583422,0.6277648113375492,0.5257027821886795,0.028579093914960274,0.35551879867493796,0
0.21019730421114274,0.13878543628392104,0.44707232070741654,0.26844036392270276,0.1970657055979198,0.3967242171713988,0.6567112734078041,0.46564472926181744,0.04967892569174548,0.7506588267667367,0
0.17903276760122053,0.09511410953914673,0.43820166625210655,0.25093837456447077,0.20328896413840308,0.3961430770341624,0.5479120055320827,0.5777692169387987,0.007111781425836794,0.5872607169910025,0
0.037821948488241885,0.04445008955450302,0.10573658013074014,0.6475750606156934,0.48718293000430646,0.4423835341526563,0.5907682026903599,0.5188702788127874,0.6957567144265909,0.34070937083744707,0
0.07090482036635606,0.07377630909505944,0.17767593883887772,0.4123204331502916,0.32908542366331595,0.47316446019467995,0.6174727578023032,0.5730139738448671,0.21524450374151635,0.44905511465778053,0
0.02721524189157258,0.04179114730660271,0.05635688314156437,0.8741915310474933,0.6064606874960088,0.4574657682614162,0.5862934240318184,0.5030334166080395,0.762268693079645,0.21560379980133143,0
0.17388261914790884,0.082576128483341,0.44027120614629595,0.22514008613973088,0.16046775141679587,0.4962934479758948,0.6740349941807571,0.48453908880877566,0.04681362027959857,0.47199770790274614,0
0.04355871867840595,0.05915942562038766,0.14562378252084213,0.5794984947362516,0.49888899623224814,0.43906109633253065,0.6100873736293916,0.5547483590275486,0.053332269853239744,0.11019756487345839,0
0.10269720147528691,0.0979364896495317,0.34382016662521064,0.2658264614770907,0.18906451354081893,0.47929895279017176,0.6220586432978513,0.57582413073139,0.06124456174952145,0.37800814329538873,0
0.026343142895301888,0.04253727979002099,0.04754631661025854,0.829640294944433,0.6965477829866598,0.45652961745953335,0.5710154288213998,0.5166548512690707,0.46934305934218923,0.3377899707137706,0
0.17886081346250657,0.10307683940941972,0.4441447811541912,0.25127931836172457,0.18817554678251017,0.4167416038115366,0.6778280134151218,0.5850437043728128,0.010838795753814079,0.6102119282797327,0
