f1,f2,f3,f4,f5,f6,f7,f8,f9,clase
0.15639403023127027,0.5060538458945332,0.18431437663789227,0.20037729123538203,0.038834787624052916,0.17427256225632054,0.12200960119655851,0.23306900277069387,0.15581236059546077,0
0.08416767841053666,0.6200804694115104,0.6209160621132392,0.09724754710428063,0.017733053607818877,0.1508745869558843,0.14422820493040786,0.1097907648437902,0.0993097152472158,0
0.1664366422832434,0.6362259092468436,0.2431378837245931,0.23487128866709622,0.06775968136603436,0.26649617846150664,0.16309146293035998,0.26655875414317953,0.19187130101359595,0
0.1027069821089765,0.6604440689998434,0.6601305949261158,0.11304186488623225,0.030570200497058587,0.23174412567465552,0.18870307085528018,0.11598605833890659,0.1330363224015765,0
0.09634103283697085,0.5443979765651181,0.5816996316699338,0.10084826549311544,0.018462480535209953,0.15230827479659,0.14346215363054507,0.11463617188590916,0.10817489416129333,0
0.10636771044715121,0.398082059763113,0.3071901216950394,0.09482531543759111,0.013790078664544684,0.11862006036035676,0.0976064649424844,0.1185068752893795,0.10983081774269124,0
0.06950519644510991,0.3809276786617251,0.22353004802902615,0.05268020272092057,0.006416655862511916,0.08827429061631617,0.06478052643559093,0.07579868741134882,0.07406864966383242,0
0.06402598488128983,0.4091820000753533,0.47581773639256664,0.068864241875854,0.009665785679731184,0.10827606152409616,0.07319344856846562,0.09314492125203026,0.07454519226057385,0
0.1360773373939137,0.5802205472633857,0.5464056033231304,0.15802194467674788,0.046527935282882245,0.26310213020656953,0.17871559960737923,0.1756975791338091,0.17258522844587654,0
0.11865064910486178,0.5988903232459037,0.6143806229161646,0.1463157894736842,0.03461775823785284,0.20827744145223642,0.16604160974514232,0.1646016117059978,0.15633432752984658,0
0.1138303406867521,0.8829465526848586,0.6810462775132693,0.22625866567956748,0.06050184615217442,0.24575097126817125,0.13910325371350007,0.2594221964179412,0.13839006236623913,0
0.14720097552329967,0.6210898072739748,0.2196084049846956,0.19127130146282612,0.0558971988493229,0.2657721474154234,0.16093136470676753,0.21941837477125242,0.17230084456232142,0
0.12450166431051254,0.578203854520505,0.23790915284084763,0.09700570780950814,0.027573339259372262,0.23858023218440905,0.1700951189547441,0.10052731374984383,0.14448022719877196,0
0.09786542776847648,0.7739658252873838,0.5960798750600126,0.1466743989434383,0.0401031616561134,0.24189148475093164,0.15797859396013067,0.1667797298389764,0.1250576063191035,0
0.14188697896122537,0.6296662046318495,0.37516400270981626,0.22441790853795077,0.046244740365241864,0.18740674704364774,0.13287203306648143,0.2581329418595251,0.15023287543765665,0
0.10641467511769823,1.0,0.5058830338556245,0.21655456693309205,0.05725250327027649,0.2420907118761791,0.14564699015446048,0.24903246194889284,0.12720796693328462,0
0.06173394122762854,0.5640751074280524,0.196079116007841,0.05821399030266472,0.010854793118990978,0.14047541974251693,0.08588807268120235,0.07711311339266684,0.0736441385811199,0
0.07304431983276105,0.5136220951791723,0.4366020650014327,0.07421048061675418,0.017023867824900462,0.18282768549827771,0.10133621022159209,0.09290110754260769,0.09456631320108339,0
0.08231397168198099,0.6135207647965163,0.6614380622916165,0.20077542123085781,0.03230841410526525,0.14337473501067435,0.06454549358229208,0.23968375873650483,0.12185174927747777,0
0.0709957656317573,0.5615527542629157,1.0,0.16787158571082564,0.031367658976345664,0.16519249135101294,0.06726214656245927,0.20374999081334932,0.11564981304443825,0
0.14720097552329967,0.5211891546745828,0.4888895636019303,0.11979453713732104,0.017112502731222848,0.12013280658409715,0.20693341217162375,0.11857265170834957,0.1507859511608534,0
0.04004464998321294,0.12008007281510083,0.300654302971879,0.010639649397001238,0.0004676769696577779,0.020595714978142526,0.01471415862988576,0.03698857915585704,0.03324868806253914,1
0.034800541323738415,0.022199484028071093,0.2941182944856757,0.008570031486635321,6.668924442044394e-05,0.007842016626984166,0.0,0.0374126349518987,0.027338293487471438,1
0.05265130940576557,0.5105940815917793,0.27712482423198154,0.04144043359244687,0.0066828801784970665,0.1111139699900128,0.07984295929352582,0.05669578222493331,0.06039757582698452,1
0.09256848385463654,0.3168509650182137,0.2941182944856757,0.046829263834240464,0.005709174597022783,0.08593459370603279,0.08343970295799391,0.06287986800620284,0.09299848530481386,1
0.05201868411143265,0.07971587833215349,0.2496738922107964,0.046845532690804895,0.001797520161511551,0.024652272482910464,0.004724027349692017,0.07810453673557881,0.050029539584419636,1
0.05817049684987269,0.16851599572469073,0.13725560892114017,0.03697673462113216,0.0022628534197040723,0.03932550837415144,0.022278340459053164,0.06647460442282112,0.05142833388484905,1
0.054505295685931626,0.1609477464400515,0.09542614137726221,0.035950334288443186,0.0033396823056495856,0.06046514502757272,0.02290933811936477,0.06591844458979769,0.05532188786850842,1
0.03596599198749176,0.07315815669920744,0.343791522525822,0.021717826736677603,0.0008622727545353204,0.022294607758301,0.006322706757660057,0.050876590209235156,0.033574642097514235,1
0.09343733025975659,0.14934333549478382,0.282353555115727,0.06697760290280273,0.0055239148589282736,0.061228705265173336,0.04576604559979358,0.09711520794902512,0.0891404448942219,1
0.06266233212576358,0.22855632957954836,0.13333320682463806,0.04228970446433876,0.003718404771966999,0.05954663035922407,0.028301413579160856,0.0708832780909405,0.05842891256338076,1
0.08847640738161619,0.2300699397768352,0.26274571942016006,0.06265154942579163,0.007456091897352683,0.08938944504464932,0.04919083717676331,0.09038506765049573,0.09386457600923245,1
