f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,clase
0.8577059939673917,0.6958336127690965,0.3333337348744481,0.0,0.028517074622327734,0.0005522843671643268,0.024844623730430195,0.0003926206659482824,0.41569875600347683,0.38249610882960294,0.49852676459388656,0.35931410875335285,0.47201490650370137,0.62705935501519,0.14800662059605102,0.49852678469835926,0.31899648860050867,0.168487521402999,5
0.4426870483473767,0.495833373252728,0.0,0.0,0.009505660754806099,0.0002530116297620906,0.0074534113358141404,0.0002633591673913494,0.006196562202753664,0.0,0.016936004984826225,0.0007795610122559027,0.7891793642951892,0.18470637483058888,0.5388991582215927,0.016936144550895482,1.0,0.15460384994551965,2
0.7944645339146783,0.1249988024181572,0.0,0.0,0.03231944975374149,0.0007786608137396664,0.024844704452713817,0.0007397643622697094,0.8577342986092,0.8160449354478405,0.9263613075937827,0.8238513528164063,0.2723879580968534,0.6635298847382883,0.29221981325815793,0.9263619916710285,0.19934680663558613,0.12494577906916413,1
0.12252942770962738,0.6750002395163684,0.0,0.0,0.058935253688243844,0.0017964639691541969,0.20124170245556383,0.004868593829615187,0.30389901969603494,0.28849268925040383,0.35051492563146897,0.2689011021247884,0.6305971159494144,0.4270589405538033,0.30929763682598055,0.35051487153812894,0.26691384970844884,0.1754874695169408,5
0.23715360082126524,0.7750007185491056,0.0,0.0,0.04942958369764681,0.001528000315461864,0.058385023174964024,0.001388871743109761,0.34572707873463765,0.3225282603357178,0.4079523556765862,0.30163679752458766,0.5634329693584214,0.5117646936923121,0.24098634255469,0.4079523473590788,0.30292464417970694,0.17155632231619367,5
0.584979612551978,0.7249992814508943,0.0,0.0,0.053231866471151135,0.001076983909636094,0.068322937244963,0.001388871743109761,0.34391971482453587,0.33063206508392945,0.394697564127713,0.30241635853684357,0.632462782365824,0.45647077839993033,0.2599617678332936,0.3946976765355119,0.2758891511910905,0.18322471851813418,5
0.7747028392477118,0.908334690592755,0.0,0.0,0.047528396131939925,0.0015872127244002882,0.026086939675349505,0.0004087412335398921,0.12367681320570628,0.1029172726057771,0.1185560735261876,0.1488698788695855,0.6511195437800746,0.13647177310725844,0.7571152666289211,0.1406475434085065,0.335716731887069,0.9562055725626524,6
0.11067183417824455,0.4166665069890876,0.0,0.0,0.013307943528310426,0.00024274645729453065,0.013664587448992599,0.00010953501453035783,0.037696751429044384,0.050242925046002834,0.041972929623945554,0.021044576043549285,0.9085829096468263,0.1611769874459646,0.4554076420932605,0.045654882461370394,0.5641535883397792,0.36032273128210446,0
0.0,0.29166626747271907,0.0,0.0,0.41634880922485573,0.26968950521326057,0.20621096623524104,0.14813448337462531,0.148722017264038,0.1021069687916763,0.2025030866690513,0.13639919850107968,0.4645521241378774,0.42470604326147954,0.48197327693858594,0.20250324283731197,0.5952822133232268,0.10169589581279512,2
0.2687740424820204,0.30833301397817525,0.3333337348744481,0.0,0.10646373294230227,0.008275953883237869,0.08819862008485044,0.006809879243797749,0.14949648773648627,0.14910842304554134,0.1863026897291808,0.1106782767518121,0.7835824233960532,0.34352971895373363,0.288424807112998,0.18630271032929024,0.4374040301185839,0.23239506044725783,0
0.5968372060833607,0.2999997604836314,0.0,0.0,0.15209103386644474,0.001338849815914255,0.02111799878480674,0.0004907864380719268,0.18486982774818583,0.17017836649803864,0.22017614206754893,0.1613408143300456,0.6735076963772373,0.34470616759989553,0.3984817608102537,0.2201761372687345,0.30741503463454506,0.16467856586935092,3
0.9762848129372343,0.5916667465054561,0.0,0.0,0.009505660754806099,6.349031781697611e-05,0.002484470445271378,2.1338540785735723e-05,0.0025818343825500523,0.0,0.007363003819392311,0.0,0.8152988108251092,0.15529474421515518,0.5597719879345753,0.007361809617003834,0.8888886352117114,0.15944871063145333,4
0.5375486616952437,0.5416667465054561,0.0,0.0,0.0019011875657068827,0.00013720058707742365,0.001242235222635689,9.812334957734915e-05,0.00025815682414936925,0.0,0.0007356080449557045,0.0,0.8320898280228266,0.13411763243077457,0.5768498115023979,0.0007367498805270767,0.11111136478828865,0.15944871063145333,4
