f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,clase
-0.35501399676669293,0.8545745468161912,-0.10641671489065138,-0.1620300663686886,-0.5198602785971399,0.5676283047695376,-1.1937154145262145,-0.29304023224824644,1.276394022154565,-0.2095086810088057,0.8339481342613073,0.040686528478387635,1.127049707558464,0.3201429134712194,0.6303265048891129,0.28702725248997285,0.5023267439493057,-0.6514441605322012,-0.414733719996708,-0.5511354398019265,-0.5892653716250957,0.013958659023745178,0.19349825355374975,-0.024067477128183155,0.3927664669003927,-0.5531073840039884,-0.17667622463384508,-0.707175619390834,-0.48487422420527154,0.46457518921745905,-0.5253629307034149,-0.35013889130916376,0.5224614851162941,-0.16565690632612545,-0.07032070416862858,-0.1718442549114281,-0.30010718204524534,0.2975629887558596,0.13144163539076506,-0.2061608375782247,0.4704611827393868,-0.2935608064356351,-0.09970623407780682,0.13426295050781328,0.07042102028624656,0.2685509855490134,-0.1714429808957708,-0.08633482216523575,0.3912149702608996,-0.009761261037711123,0.11952757912730379,-0.35089056317729694,0.286326888716223,-0.30555982651379937,0.3356358149518089,0.314779321723336,0.14605274270538957,0.22062794059530438,-0.29150494212781614,-0.2782019218078981,0
-1.4684842836598335,-1.2450180936479527,-0.8273698857317953,0.10138450898528477,-0.7108644904973067,0.08873015037172768,0.30223381610066025,1.3777286413321828,-0.09655459782310538,0.5714765775772898,-0.1083132450328129,0.411008603527328,-0.43553911565900016,0.14448749240297412,-0.5513646741063482,-1.1479368552778106,-0.579740318368992,0.7612267483061363,0.7887887292006845,0.23550034869920397,0.15782548864504772,-0.6941387362085573,0.7803524901524123,0.09426048250764359,0.2678212966613835,0.4101958488850567,-0.5620635193283047,0.00024280164648822703,0.3408602406255053,-0.5703705993784951,0.418581188384421,0.23062630880547952,-0.17888025543180075,-0.37728729628907304,-0.2661169643773549,0.12385626869550939,0.2861895310246557,-0.46692631131576173,-0.06760331411182002,-0.3063924058524179,0.5042893865189296,-0.27061067211321244,-0.42180270087331934,-0.32971082129609297,0.2052870479400113,-0.14746377132654212,-0.2961239349699898,0.037023010873518114,-0.08515792220238867,-0.03424144382189499,0.19917497256411063,0.10029853267071193,-0.2057643716730463,-0.07647967315056732,0.24956105421617214,-0.25374555991874775,-0.11837268567337514,0.2782840089127492,0.13415098059636515,-0.22506062097458723,0
0.3944298055895638,-0.06776339861565558,-1.047353320151195,-1.3594732229992654,-0.7140921809444132,-0.5838706927468659,-1.2981825127791327,0.7080633599966537,-0.6098273732271055,-0.17669531815648387,0.6513369269606157,-0.3271566803579204,-0.29453555260404696,-0.748477856615771,-1.2141222167856343,0.6620068149889491,0.08021204916068443,0.2854790618583731,0.10851354278029426,0.6568406041322968,-0.4150100925218593,0.3182163420434197,0.7637296323493934,0.3284928810931545,-0.6502721431941918,0.023444463272841123,0.08995486384137048,-0.43717449414804216,0.10680509467567287,-0.1711968258328523,-0.2875516289065583,-0.5822794333413709,-0.3068059128781294,-0.45638222042567855,0.1479803211209042,-0.47487889292193314,-0.1909041548477966,-0.4620572523294026,-0.20586358567912788,0.4399048209804595,0.2350689278241985,0.08173108742366937,-0.30502232839753085,-0.16629859971728556,0.09946423142483282,-0.23661908411759497,-0.06049948057001846,0.4296901444004183,0.2922344625988834,-0.19393860719569267,0.2752593959372713,-0.2084478277693295,-0.2822041000812842,0.20156189276782827,-0.295687520835983,-0.017047965748827647,0.07205185462990592,0.255274825976038,-0.029810834931652087,-0.05304482133726052,0
-1.2160338187192508,-0.09313515358640663,0.6712807725168106,-1.134675837903591,-0.6941625685806204,-1.308490804004143,-0.5217781945247834,0.06037770246268988,0.5626640412427308,-0.17442642614201992,0.14181023406414772,-0.0016687259528502703,0.01667922566222425,-0.06230718541177791,-0.08781591230345276,-1.1794831505479244,-1.12326642745908,0.6788760829319289,-0.77113487311694,0.34149371135628453,0.5464695066874851,-0.5730057383163017,0.8034157170301753,0.23560543327944775,-0.056811458632010044,0.47059821429941484,-0.45252519799527474,0.20343964589927896,-0.5500165372967907,-0.5961701072888141,-0.261456869479467,-0.18075667263820544,0.20878896204921243,-0.30069846093048647,0.531326965904595,0.43999683303171266,-0.4542046314052056,-0.17850987915686245,-0.121975645889569,0.018607063116771155,0.21798868741882338,-0.24253126133523117,0.08120351001785228,-0.06665093272026622,0.3187846623563971,-0.42325865204483765,0.3844595087293617,0.12883534708767994,0.29669718261005584,0.09100569342045384,0.34591028996337136,-0.05982894413476247,-0.09100319436872546,0.1363044964391993,0.3142960239165514,0.15287537017962205,0.04774138911863297,-0.33988836625646296,-0.16957527407238818,-0.31483646190813935,0
-0.8135272537984648,-0.4003888417292176,0.3421102918671159,-1.130722542542174,-1.3018451034371565,-0.49646682468841247,1.3615550130792209,1.2480805573273757,-0.7348295777969642,1.0144459669031503,-0.03373068011395191,-0.6909979534554397,1.0154366491148403,0.7889907308900812,-1.0202105521287506,-0.2954512698177474,0.34589133198567246,0.06296012181182829,0.16121848606782974,-0.5280702111933142,-0.15724118692106126,0.34279883836034075,0.8878190806945738,0.40770392577816494,-0.6171945655041761,0.35891108601783545,-0.3465148178821862,0.2505168986169797,0.585511220964164,-0.26012696296060905,0.31927438021529175,0.30993042685636196,-0.31048898362193506,-0.0013060629790103803,-0.025709906480919035,0.0661656724199034,-0.4425909507138133,0.3538338977895819,0.32003086766099526,0.2862987516072656,0.12453176905403247,-0.16340629210596033,0.37617666116023113,0.36996343208927945,0.28085404245421985,-0.33530333947870894,-0.09469048768658497,-0.42774662844147276,0.15892533946631013,0.36050871833909776,-0.143377576529713,-0.11328850620311763,0.4233040876941306,-0.13445820206483108,0.3630156415793081,-0.016410634515136167,0.26109063975015395,0.20421926054974637,0.07033406843343144,0.05559344411020312,0
-1.2925676240396058,-0.2696538348729962,-0.7276907677407373,0.385553384569564,0.3747163973804229,-0.7787891950838616,0.08754031784260702,-0.7548802554413778,0.31092918956829446,-0.3121422664959009,0.3532364588174955,-0.2158308868220139,-0.05644864539224504,0.3244314882980228,-0.3057649169529237,-0.8720068550883949,0.3946089452939721,0.49335038847770807,-0.16540483948296675,0.7676339683691268,0.3437294794448126,-0.36827503859358557,0.4506065943598634,-0.24279945175059978,0.7176983716029102,0.3173904648026304,-0.03535100278398443,0.010718556264907973,-0.3519343842096746,-0.3202590924612605,-0.6081219402928822,0.4378120453216375,-0.024601025812213427,-0.27315550439251457,0.5367975274064934,0.20050116704971302,-0.21988731402928827,-0.27434276818478665,-0.34812619410985934,0.4698768101875057,-0.1403460690430822,-0.320465237592382,0.08697832510818507,0.03872030548602383,0.3666425578808783,-0.17946944871841108,0.3773525832545065,0.2438642369878308,-0.12379432853907904,0.09268639487224509,-0.19834539727004435,0.43652179692100557,-0.20080223470006991,-0.29761120081188425,-0.17665228086931092,-0.3344158008566159,0.21171648082731145,-0.39172258084868594,0.20256102262769346,0.34571019769187256,0
-0.3785776414961612,-0.4099448094956899,-0.18432367804840805,0.40981761058024707,-0.06277247224409375,-0.6027654451838647,1.3894382604190014,0.8092307003969773,0.056860992766360814,-0.6957941913695129,1.1922037419963802,0.8881673302718401,-0.13748260822554687,-0.8044605220794987,0.4421756430284357,0.07112458781147736,0.36781260659774156,-0.9572141166805809,-0.182289917590181,-0.32226964304438044,-0.652681242337969,-0.5451174857362593,-0.3090456969755339,-0.20925448258378573,-0.02981475073107139,0.12089762281834639,-0.46938125076868004,-0.31451422078233854,0.3843685161096887,-0.5666805231248934,-0.5862016618066261,0.5051932228851254,0.3023449639485225,0.18582404645938638,-0.4804366699349901,-0.05705215348165987,-0.4275864435675402,-0.12949301730363993,0.40008561160486455,0.1605879399620175,0.08688658292021681,0.4489112182249635,0.08303243499117537,-0.3594105792234743,0.20136177573609196,0.1606350353799755,-0.457985889099253,0.28538985339780154,-0.09695165315992504,-0.41719877253653737,0.0057732944558996175,-0.3874120062070891,0.10147978021482615,0.32280896016699834,-0.3052304768214056,-0.28902496630634933,0.3573488818372183,-0.32051921804532024,-0.02196529311953583,-0.23980391160448164,0
0.26575753305116384,0.8193812026037667,0.699187042316247,0.4543397230239542,-0.19930708090971389,0.9006909770374888,1.38538488096006,-0.6982910786172324,0.08034466927237072,0.665963369505613,0.14771415501004118,-0.552831787628523,0.344949624213298,0.31215825770266936,0.02102663000587622,-1.2038734809962959,-0.7350147624948861,-0.8498025551082967,0.04091127869861059,0.23149500959950484,0.37062089920372854,0.6349163992269231,0.2468657438680599,0.3579854714624499,-0.10706325494238589,-0.2645798005235893,0.3983131399813482,0.40622072348843635,0.4771458702085062,-0.1099847960670432,0.4704254193161418,0.2155407315397617,-0.00992595053365292,-0.4788019068140183,-0.05748980541878621,-0.16212415132416724,-0.10604842256412762,0.011872729212159407,0.3044078422951429,-0.25308195815807377,-0.18506435227011636,0.23916434498704306,0.22967450640756013,-0.20484473204467102,-0.42711814065462045,-0.3158951623630042,-0.46315720073544175,-0.2671197273186889,0.34435490889218373,0.050770443283803965,0.40292581765601176,0.10757760025328511,-0.37203299114068755,0.010383533040540006,0.4034403437510126,0.383213363441493,-0.2556351093644136,0.20795937871566586,0.08295889533489567,0.28294287219775627,0
1.498219021489324,0.8971820729739474,0.7355683790977738,-0.6299190861578458,-1.1191828449871084,-0.3418579282178591,0.41374478710222795,1.4555835468033418,0.09361072814900187,-0.6381090881327877,0.2844871559500069,0.09566385380106748,-0.3030086171017489,0.6819445003765673,-0.5977773684898233,-0.987146829487347,0.20809345715512376,0.6312994127015785,0.5233203922494507,-0.7100709383150502,0.6111023920427657,-0.37541299005243584,-0.6346801652375391,0.08711062108714646,-0.15105393118404858,-0.1281540443868916,0.22544001686666312,-0.688302883422092,0.12759442800189333,-0.06695062037535751,0.6038286592024554,0.5342074128229719,-0.28494568701231365,-0.5462160952763988,-0.41434055721144913,-0.04326065559940545,-0.4584942070207957,0.11948753998588402,-0.34622560953780596,0.1806386572884263,-0.08762141061559806,0.2219279744275052,-0.43043389763918233,-0.07281947486043881,-0.20663033657194668,-0.32064912488876723,0.10945121763582254,0.33992531502030526,-0.3864392627512194,0.15340402422722604,0.2126972446230782,0.27652042523245735,-0.3764126424907772,-0.281789011977639,0.3557335704990842,-0.12633836239965374,-0.24155537231767923,-0.07193146848412939,0.014619612304220077,0.14415717457726518,0
-0.24271937808290642,0.14341958576884695,0.24717412881560996,0.5801646072865789,-0.03065109741503828,0.868779372532287,-0.40134878787911,1.112457492146803,0.8740296023799028,1.2632734625520325,0.2792898239493246,-0.14105656007855966,0.10935219262535423,-1.0883871948019832,-0.8036880367470756,-0.5496931920089596,0.42079277337236093,0.5030324615535945,0.5339922900538029,-0.8487925853047797,-0.5334098040444138,0.5178768143277548,-0.26003083527133447,0.7252496894866091,0.19373853181440448,-0.34603271855857626,-0.7221800073254371,-0.529584545068223,0.01749503146725386,0.23109054337998744,-0.5989192665333568,-0.05744946798907073,-0.24583407788264525,-0.32416201736494193,-0.49541315773491845,0.35576160667032336,-0.18172350222954933,-0.45260237047038193,0.2625369333133492,-0.35944563909368793,0.45439278594410387,0.4671744449100434,0.31041282671124043,-0.2559803590634981,0.11947551332398776,0.3600612612501969,-0.15491820318624636,0.40117437320298066,0.1219054806429738,0.27697005968396554,0.4211089749920582,-0.2840798720629461,0.06509274405399311,0.25315489892921383,0.20383793474118211,-0.4114069751879357,0.16976250746492452,-0.052595848225504296,0.3492973751269425,-0.278104840877133,0
