f1,f2,f3,f4,clase
-0.9006810399500206,1.0320571026149667,-1.3412687608748552,-1.3129752635504792,0
-1.1430160944436967,-0.124957473931933,-1.3412687608748552,-1.3129752635504792,0
-1.3853551623364189,0.33784835668682694,-1.3981386516370968,-1.3129752635504792,0
-1.5065196795339724,0.10644544137744696,-1.2844089036148656,-1.3129752635504792,0
-1.0218515772461432,1.2634600179243467,-1.3412687608748552,-1.3129752635504792,0
-0.5371774548597449,1.9576687638524866,-1.1706791555926346,-1.0500271432309585,0
-1.5065196795339724,0.8006551906569086,-1.3412687608748552,-1.181506220144264,0
-1.0218515772461432,0.8006551906569086,-1.2844089036148656,-1.3129752635504792,0
-1.7488587474266943,-0.3563613925926346,-1.3412687608748552,-1.3129752635504792,0
-1.1430160944436967,0.10644544137744696,-1.2844089036148656,-1.4444543404637848,0
-0.5371774548597449,1.4948629332337267,-1.2844089036148656,-1.3129752635504792,0
-1.2641806116412504,0.8006551906569086,-1.2275390128526242,-1.3129752635504792,0
-1.2641806116412504,-0.124957473931933,-1.3412687608748552,-1.4444543404637848,0
-1.870023264624248,-0.124957473931933,-1.511868399659328,-1.4444543404637848,0
-0.05250614185267901,2.189071679161867,-1.4550085423993382,-1.3129752635504792,0
-0.17367386976946936,3.1146833403993868,-1.2844089036148656,-1.0500271432309585,0
-0.5371774548597449,1.9576687638524866,-1.3981386516370968,-1.0500271432309585,0
-0.9006810399500206,1.0320571026149667,-1.3412687608748552,-1.181506220144264,0
-0.17367386976946936,1.7262658485431066,-1.1706791555926346,-1.181506220144264,0
-0.9006810399500206,1.7262658485431066,-1.2844089036148656,-1.181506220144264,0
-0.5371774548597449,0.8006551906569086,-1.1706791555926346,-1.3129752635504792,0
-0.9006810399500206,1.4948629332337267,-1.2844089036148656,-1.0500271432309585,0
-1.5065196795339724,1.2634600179243467,-1.5687382904215692,-1.3129752635504792,0
-0.9006810399500206,0.5692522753475286,-1.1706791555926346,-0.9185591031754524,0
-1.2641806116412504,0.8006551906569086,-1.0569393740681516,-1.3129752635504792,0
-1.0218515772461432,-0.124957473931933,-1.2275390128526242,-1.3129752635504792,0
-1.0218515772461432,0.8006551906569086,-1.2275390128526242,-1.0500271432309585,0
-0.7795135127031826,1.0320571026149667,-1.2844089036148656,-1.3129752635504792,0
-0.7795135127031826,0.8006551906569086,-1.3412687608748552,-1.3129752635504792,0
-1.3853551623364189,0.33784835668682694,-1.2275390128526242,-1.3129752635504792,0
-1.2641806116412504,0.10644544137744696,-1.2275390128526242,-1.3129752635504792,0
-0.5371774548597449,0.8006551906569086,-1.2844089036148656,-1.0500271432309585,0
-0.7795135127031826,2.4204745944712465,-1.2844089036148656,-1.4444543404637848,0
-0.41600992761290695,2.6518775097806264,-1.3412687608748552,-1.3129752635504792,0
-1.1430160944436967,0.10644544137744696,-1.2844089036148656,-1.4444543404637848,0
-1.0218515772461432,0.33784835668682694,-1.4550085423993382,-1.3129752635504792,0
-0.41600992761290695,1.0320571026149667,-1.3981386516370968,-1.3129752635504792,0
-1.1430160944436967,0.10644544137744696,-1.2844089036148656,-1.4444543404637848,0
-1.7488587474266943,-0.124957473931933,-1.3981386516370968,-1.3129752635504792,0
-0.9006810399500206,0.8006551906569086,-1.2844089036148656,-1.3129752635504792,0
-1.0218515772461432,1.0320571026149667,-1.3981386516370968,-1.181506220144264,0
-1.6276841967315259,-1.7447778810975927,-1.3981386516370968,-1.181506220144264,0
-1.7488587474266943,0.33784835668682694,-1.3981386516370968,-1.3129752635504792,0
-1.0218515772461432,1.0320571026149667,-1.2275390128526242,-0.787086046366401,0
-0.9006810399500206,1.7262658485431066,-1.0569393740681516,-1.0500271432309585,0
-1.2641806116412504,-0.124957473931933,-1.3412687608748552,-1.181506220144264,0
-0.9006810399500206,1.7262658485431066,-1.2275390128526242,-1.3129752635504792,0
-1.5065196795339724,0.33784835668682694,-1.3412687608748552,-1.3129752635504792,0
-0.658344982106583,1.4948629332337267,-1.2844089036148656,-1.3129752635504792,0
-1.0218515772461432,0.5692522753475286,-1.3412687608748552,-1.3129752635504792,0
1.4015090011882325,0.33784835668682694,0.5352961618973633,0.26469840810600986,1
0.6745008276579199,0.33784835668682694,0.4215644071746818,0.3961714649150612,1
1.280344483990679,0.10644544137744696,0.6490269132698195,0.3961714649150612,1
-0.41600992761290695,-1.7447778810975927,0.13723602371820312,0.13322535129695848,1
0.795668354904758,-0.5877643079020145,0.47843028453602254,0.3961714649150612,1
-0.17367386976946936,-0.5877643079020145,0.4215644071746818,0.13322535129695848,1
0.5533333004110819,0.5692522753475286,0.5352961618973633,0.5276445217241126,1
-1.1430160944436967,-1.513374965788213,-0.260824114460957,-0.2611938191301956,1
0.9168368855013576,-0.3563613925926346,0.47843028453602254,0.13322535129695848,1
-0.7795135127031826,-0.8191672232113945,0.08036994568681732,0.26469840810600986,1
-1.0218515772461432,-2.4389866270257325,-0.14709235973827553,-0.2611938191301956,1
0.06866168639908747,-0.124957473931933,0.2509667750906595,0.3961714649150612,1
0.18982971532080625,-1.9761807964069729,0.13723602371820312,-0.2611938191301956,1
0.31099724256764427,-0.3563613925926346,0.5352961618973633,0.26469840810600986,1
-0.29484139701630735,-0.3563613925926346,-0.09022718472209237,0.13322535129695848,1
1.0380054160979568,0.10644544137744696,0.364698529813341,0.26469840810600986,1
-0.29484139701630735,-0.124957473931933,0.4215644071746818,0.3961714649150612,1
-0.05250614185267901,-0.8191672232113945,0.19410190107954386,-0.2611938191301956,1
0.4321647698144823,-1.9761807964069729,0.4215644071746818,0.3961714649150612,1
-0.29484139701630735,-1.2819720504788328,0.08036994568681732,-0.12972076232114427,1
0.06866168639908747,0.33784835668682694,0.5921610359084789,0.7905906353422153,1
0.31099724256764427,-0.5877643079020145,0.13723602371820312,0.13322535129695848,1
0.5533333004110819,-1.2819720504788328,0.6490269132698195,0.3961714649150612,1
0.31099724256764427,-0.5877643079020145,0.5352961618973633,0.0017524148899922011,1
0.6745008276579199,-0.3563613925926346,0.30783265245200025,0.13322535129695848,1
0.9168368855013576,-0.124957473931933,0.364698529813341,0.26469840810600986,1
1.1591699332955105,-0.5877643079020145,0.5921610359084789,0.26469840810600986,1
1.0380054160979568,-0.124957473931933,0.7058927906311604,0.659117578533164,1
0.18982971532080625,-0.3563613925926346,0.4215644071746818,0.3961714649150612,1
-0.17367386976946936,-1.050569135169453,-0.14709235973827553,-0.2611938191301956,1
-0.41600992761290695,-1.513374965788213,0.02350426899552159,-0.12972076232114427,1
-0.41600992761290695,-1.513374965788213,-0.033361407695774135,-0.2611938191301956,1
-0.05250614185267901,-0.8191672232113945,0.08036994568681732,0.0017524148899922011,1
0.18982971532080625,-0.8191672232113945,0.7627586679925011,0.5276445217241126,1
-0.5371774548597449,-0.124957473931933,0.4215644071746818,0.3961714649150612,1
0.18982971532080625,0.8006551906569086,0.4215644071746818,0.5276445217241126,1
1.0380054160979568,0.10644544137744696,0.5352961618973633,0.3961714649150612,1
0.5533333004110819,-1.7447778810975927,0.364698529813341,0.13322535129695848,1
-0.29484139701630735,-0.124957473931933,0.19410190107954386,0.13322535129695848,1
-0.41600992761290695,-1.2819720504788328,0.13723602371820312,0.13322535129695848,1
-0.41600992761290695,-1.050569135169453,0.364698529813341,0.0017524148899922011,1
0.31099724256764427,-0.124957473931933,0.47843028453602254,0.26469840810600986,1
-0.05250614185267901,-1.050569135169453,0.13723602371820312,0.0017524148899922011,1
-1.0218515772461432,-1.7447778810975927,-0.260824114460957,-0.2611938191301956,1
-0.29484139701630735,-0.8191672232113945,0.2509667750906595,0.13322535129695848,1
-0.17367386976946936,-0.124957473931933,0.2509667750906595,0.0017524148899922011,1
-0.17367386976946936,-0.3563613925926346,0.2509667750906595,0.13322535129695848,1
0.4321647698144823,-0.3563613925926346,0.30783265245200025,0.13322535129695848,1
-0.9006810399500206,-1.2819720504788328,-0.4314217465449793,-0.12972076232114427,1
-0.17367386976946936,-0.5877643079020145,0.19410190107954386,0.13322535129695848,1
0.5533333004110819,0.5692522753475286,1.274545544143217,1.7109030363562838,2
-0.05250614185267901,-0.8191672232113945,0.7627586679925011,0.9220636921512667,2
1.522673518385786,-0.124957473931933,1.217685686883227,1.1850067957172423,2
0.5533333004110819,-0.3563613925926346,1.0470860480987545,0.7905906353422153,2
0.795668354904758,-0.124957473931933,1.160815796120986,1.316485872630548,2
2.128516171368784,-0.124957473931933,1.6157448217121622,1.1850067957172423,2
-1.1430160944436967,-1.2819720504788328,0.4215644071746818,0.659117578533164,2
1.7650125862785082,-0.3563613925926346,1.4451451829276896,0.7905906353422153,2
1.0380054160979568,-1.2819720504788328,1.160815796120986,0.7905906353422153,2
1.6438480690809545,1.2634600179243467,1.3314154349054583,1.7109030363562838,2
0.795668354904758,0.33784835668682694,0.7627586679925011,1.053537752311027,2
0.6745008276579199,-0.8191672232113945,0.8764904227151826,0.9220636921512667,2
1.1591699332955105,-0.124957473931933,0.990221174087639,1.1850067957172423,2
-0.17367386976946936,-1.2819720504788328,0.7058927906311604,1.053537752311027,2
-0.05250614185267901,-0.5877643079020145,0.7627586679925011,1.5794339929500687,2
0.6745008276579199,0.33784835668682694,0.8764904227151826,1.447954916036763,2
0.795668354904758,-0.124957473931933,0.990221174087639,0.7905906353422153,2
2.249680688566338,1.7262658485431066,1.6726147124744035,1.316485872630548,2
2.249680688566338,-1.050569135169453,1.7863444604966348,1.447954916036763,2
0.18982971532080625,-1.9761807964069729,0.7058927906311604,0.3961714649150612,2
1.280344483990679,0.33784835668682694,1.103955938860996,1.447954916036763,2
-0.29484139701630735,-0.5877643079020145,0.6490269132698195,1.053537752311027,2
2.249680688566338,-0.5877643079020145,1.6726147124744035,1.053537752311027,2
0.5533333004110819,-0.8191672232113945,0.6490269132698195,0.7905906353422153,2
1.0380054160979568,0.5692522753475286,1.103955938860996,1.1850067957172423,2
1.6438480690809545,0.33784835668682694,1.274545544143217,0.7905906353422153,2
0.4321647698144823,-0.5877643079020145,0.5921610359084789,0.7905906353422153,2
0.31099724256764427,-0.124957473931933,0.6490269132698195,0.7905906353422153,2
0.6745008276579199,-0.5877643079020145,1.0470860480987545,1.1850067957172423,2
1.6438480690809545,-0.124957473931933,1.160815796120986,0.5276445217241126,2
1.8861771034760617,-0.5877643079020145,1.3314154349054583,0.9220636921512667,2
2.4920197564590594,1.7262658485431066,1.5020150736899311,1.053537752311027,2
0.6745008276579199,-0.5877643079020145,1.0470860480987545,1.316485872630548,2
0.5533333004110819,-0.5877643079020145,0.7627586679925011,0.3961714649150612,2
0.31099724256764427,-1.050569135169453,1.0470860480987545,0.26469840810600986,2
2.249680688566338,-0.124957473931933,1.3314154349054583,1.447954916036763,2
0.5533333004110819,0.8006551906569086,1.0470860480987545,1.5794339929500687,2
0.6745008276579199,0.10644544137744696,0.990221174087639,0.7905906353422153,2
0.18982971532080625,-0.124957473931933,0.5921610359084789,0.7905906353422153,2
1.280344483990679,0.10644544137744696,0.9333552967262982,1.1850067957172423,2
1.0380054160979568,0.10644544137744696,1.0470860480987545,1.5794339929500687,2
1.280344483990679,0.10644544137744696,0.7627586679925011,1.447954916036763,2
-0.05250614185267901,-0.8191672232113945,0.7627586679925011,0.9220636921512667,2
1.1591699332955105,0.33784835668682694,1.217685686883227,1.447954916036763,2
1.0380054160979568,0.5692522753475286,1.103955938860996,1.7109030363562838,2
1.0380054160979568,-0.124957473931933,0.8196245453538418,1.447954916036763,2
0.5533333004110819,-1.2819720504788328,0.7058927906311604,0.9220636921512667,2
0.795668354904758,-0.124957473931933,0.8196245453538418,1.053537752311027,2
0.4321647698144823,0.8006551906569086,0.9333552967262982,1.447954916036763,2
0.06866168639908747,-0.124957473931933,0.7627586679925011,0.7905906353422153,2
