f1,f2,f3,f4,clase
0.22222206887668255,0.625,0.06779848559158819,0.04166852156880202,0
0.16666666666666663,0.41666666666666663,0.06779848559158819,0.04166852156880202,0
0.11111034438341288,0.49999999999999994,0.050848116559206624,0.04166852156880202,0
0.08333333333333331,0.45833333333333326,0.0847458640860318,0.04166852156880202,0
0.19444367771674623,0.6666666666666666,0.06779848559158819,0.04166852156880202,0
0.3055554022100159,0.7916666666666666,0.11864361161285686,0.12500238487417403,0
0.08333333333333331,0.5833335139978898,0.06779848559158819,0.08333386330537201,0
0.19444367771674623,0.5833335139978898,0.0847458640860318,0.04166852156880202,0
0.02777701105007957,0.37499981933544346,0.06779848559158819,0.04166852156880202,0
0.16666666666666663,0.45833333333333326,0.0847458640860318,0.0,0
0.3055554022100159,0.7083333333333333,0.0847458640860318,0.04166852156880202,0
0.13888965561658706,0.5833335139978898,0.1016962331184133,0.04166852156880202,0
0.13888965561658706,0.41666666666666663,0.06779848559158819,0.0,0
0.0,0.41666666666666663,0.016950369032381507,0.0,0
0.4166664826520191,0.8333333333333333,0.03389774752682506,0.04166852156880202,0
0.38888873554334924,1.0,0.0847458640860318,0.12500238487417403,0
0.3055554022100159,0.7916666666666666,0.050848116559206624,0.12500238487417403,0
0.22222206887668255,0.625,0.06779848559158819,0.08333386330537201,0
0.38888873554334924,0.75,0.11864361161285686,0.08333386330537201,0
0.22222206887668255,0.75,0.0847458640860318,0.08333386330537201,0
0.3055554022100159,0.5833335139978898,0.11864361161285686,0.04166852156880202,0
0.22222206887668255,0.7083333333333333,0.0847458640860318,0.12500238487417403,0
0.08333333333333331,0.6666666666666666,0.0,0.04166852156880202,0
0.22222206887668255,0.5416668473312232,0.11864361161285686,0.16666740862752077,0
0.13888965561658706,0.5833335139978898,0.15254434967761998,0.04166852156880202,0
0.19444367771674623,0.41666666666666663,0.1016962331184133,0.04166852156880202,0
0.19444367771674623,0.5833335139978898,0.1016962331184133,0.12500238487417403,0
0.24999976998169052,0.625,0.0847458640860318,0.04166852156880202,0
0.24999976998169052,0.5833335139978898,0.06779848559158819,0.04166852156880202,0
0.11111034438341288,0.49999999999999994,0.1016962331184133,0.04166852156880202,0
0.13888965561658706,0.45833333333333326,0.1016962331184133,0.04166852156880202,0
0.3055554022100159,0.5833335139978898,0.0847458640860318,0.12500238487417403,0
0.24999976998169052,0.8749999999999999,0.0847458640860318,0.0,0
0.33333310331502386,0.9166666666666665,0.06779848559158819,0.04166852156880202,0
0.16666666666666663,0.45833333333333326,0.0847458640860318,0.0,0
0.19444367771674623,0.49999999999999994,0.03389774752682506,0.04166852156880202,0
0.33333310331502386,0.625,0.050848116559206624,0.04166852156880202,0
0.16666666666666663,0.45833333333333326,0.0847458640860318,0.0,0
0.02777701105007957,0.41666666666666663,0.050848116559206624,0.04166852156880202,0
0.22222206887668255,0.5833335139978898,0.0847458640860318,0.04166852156880202,0
0.19444367771674623,0.625,0.050848116559206624,0.08333386330537201,0
0.055556322283253745,0.12499999999999994,0.050848116559206624,0.08333386330537201,0
0.02777701105007957,0.49999999999999994,0.050848116559206624,0.04166852156880202,0
0.19444367771674623,0.625,0.1016962331184133,0.20833402229698358,0
0.22222206887668255,0.75,0.15254434967761998,0.12500238487417403,0
0.13888965561658706,0.41666666666666663,0.06779848559158819,0.08333386330537201,0
0.22222206887668255,0.75,0.1016962331184133,0.04166852156880202,0
0.08333333333333331,0.49999999999999994,0.06779848559158819,0.04166852156880202,0
