f1,f2,f3,f4,clase
0.02702680231922111,1.0,1.0,1.0,1
0.0,0.24489787649462402,0.24489787649462402,0.2708337353803026,1
0.013512744776282698,0.30612240520303624,0.30612240520303624,0.3437503618422723,1
0.02702680231922111,0.3877547129158777,0.3877547129158777,0.4479170581334525,1
0.013512744776282698,0.4693882123238436,0.4693882123238436,0.7812517457302612,0
0.05405382343288481,0.06122452870841222,0.06122452870841222,0.020834497153507436,0
0.02702680231922111,0.12244893824731201,0.12244893824731201,0.1250001269622008,1
0.013512744776282698,0.22449009749019472,0.22449009749019472,0.3437503618422723,0
0.02702680231922111,0.16326533044275765,0.16326533044275765,0.20833354493700135,1
0.06756733398971668,0.9183676922871585,0.9183676922871585,1.0,1
0.05405382343288481,0.4489792416242899,0.4489792416242899,0.5833339258236039,0
0.0,0.040816392195445625,0.040816392195445625,0.020834497153507436,0
0.02702680231922111,0.18367346695572423,0.18367346695572423,0.2708337353803026,1
0.013512744776282698,0.24489787649462402,0.24489787649462402,0.4687505395893534,0
0.02702680231922111,0.1020408255682479,0.1020408255682479,0.13541686769015127,1
0.02702680231922111,0.08163266522137881,0.08163266522137881,0.093750158702751,1
0.02702680231922111,0.26530565549905333,0.26530565549905333,0.47916728031730393,1
0.02702680231922111,0.28571462619860694,0.28571462619860694,0.48958376712085283,1
0.02702680231922111,0.1020408255682479,0.1020408255682479,0.13541686769015127,1
0.02702680231922111,0.040816392195445625,0.040816392195445625,0.020834497153507436,1
0.02702680231922111,0.040816392195445625,0.040816392195445625,0.020834497153507436,1
0.05405382343288481,0.20408160346869084,0.20408160346869084,0.2708337353803026,0
0.02702680231922111,0.1020408255682479,0.1020408255682479,0.14583335449370013,1
0.02702680231922111,0.1020408255682479,0.1020408255682479,0.14583335449370013,1
0.12162135433759984,0.16326533044275765,0.16326533044275765,0.14583335449370013,0
0.05405382343288481,0.26530565549905333,0.26530565549905333,0.3958338623425034,0
0.05405382343288481,0.1020408255682479,0.1020408255682479,0.1250001269622008,0
0.05405382343288481,0.22449009749019472,0.22449009749019472,0.33333369729164236,1
0.05405382343288481,0.08163266522137881,0.08163266522137881,0.093750158702751,1
0.05405382343288481,0.14285719392979104,0.14285719392979104,0.1979168042090509,0
0.013512744776282698,0.26530565549905333,0.26530565549905333,0.5833339258236039,0
0.05405382343288481,0.18367346695572423,0.18367346695572423,0.2708337353803026,1
0.05405382343288481,0.18367346695572423,0.18367346695572423,0.2708337353803026,1
