f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,clase
0.00498131946171413,0.01086966687290239,0.00019446523777265183,0.0025940662785106303,0.36708780772266947,0.6343280079035419,0.0002684698044683432,0.0002120810461310324,0.0003468829948239608,0.0015571473872697736,0
0.006226649327142662,0.01086966687290239,0.00024306470748272115,0.0021602067065267065,0.3976786614989697,0.8731337798179493,0.0005248291642243123,0.0003332647177453716,0.0006504056152949276,0.0012457179098158203,0
0.006226649327142662,0.03079714700600439,0.0007014422423088059,0.005573620331707028,0.2478895132876941,0.7238801951141411,0.0006923702296337766,0.0007270635464622765,0.0015826332686000588,0.001868576864723727,0
0.00498131946171413,0.01086966687290239,0.00019446523777265183,0.0025940662785106303,0.3364971227028031,0.726012368388016,0.0006721847607038594,0.00018179474903338814,0.0004119031610691857,0.0006228589549079067,0
0.006226649327142662,0.0036232915673157506,7.638502931561764e-05,0.0009180921385537541,0.47257314185103305,0.9402980566820772,0.0002523211504425509,6.061107741904721e-05,0.00021680187176497528,0.00093428843236186,0
0.00498131946171413,0.012681312656560223,0.00022918876741304106,0.0029665176822933487,0.5253162776830866,1.0,0.0002906743780549695,0.0004544099061359521,0.0007154257815401525,0.002491435819631637,0
0.006226649327142662,0.005434937350973612,0.00011804652899084604,0.0012290781970699036,0.38502042890385196,0.6886990631828496,0.0003027862171766371,9.089737451669147e-05,0.00021680187176497528,0.00093428843236186,0
0.00498131946171413,0.009058021089244528,0.00015974170813226433,0.002221614874727912,0.29641280073802817,0.28891229870439417,0.001816714514241236,9.089737451669147e-05,6.50609568137589e-05,0.0,0
0.00498131946171413,0.007246375305586639,0.0001250181784918751,0.0018492206480105536,0.36708780772266947,0.4882729560229028,0.001816714514241236,9.089737451669147e-05,0.00013008112305898378,0.0,0
0.00498131946171413,0.01086966687290239,0.00019446523777265183,0.0025940662785106303,0.45780507881863,0.9083150936908122,0.001513928297064599,0.00030293993742396864,0.0005419842841281712,0.00031142947745395333,0
0.00498131946171413,0.0018116457836578614,2.081391010451926e-05,0.0007318664366623949,0.7890282067003804,1.0,0.0014129995580057198,3.0324780321402955e-05,6.50609568137589e-05,0.0,0
0.00498131946171413,0.0036232915673157506,5.553743974490849e-05,0.0011043178404451133,0.5073832814876067,0.7153515020186418,0.0014129995580057198,3.0324780321402955e-05,8.672074870598803e-05,0.0,0
0.00498131946171413,0.009058021089244528,0.00015974170813226433,0.002221614874727912,0.4018979473592431,0.7153515020186418,0.002422285554185217,0.00018179474903338814,0.0003251824123631942,0.0,0
0.00498131946171413,0.01086966687290239,0.00019446523777265183,0.0025940662785106303,0.3976786614989697,0.8475475185898801,0.0008074285180617389,0.00024236734322867666,0.0004986239097751772,0.0006228589549079067,0
0.006226649327142662,0.01086966687290239,0.00024306470748272115,0.0021602067065267065,0.3723621963087343,0.8731337798179493,0.000656036106678067,0.00030293993742396864,0.0006504056152949276,0.00093428843236186,0
0.00498131946171413,0.012681312656560223,0.00022918876741304106,0.0029665176822933487,0.3407165398180806,0.44029860250679104,0.0028259963271928534,0.00024236734322867666,0.00026016224611797104,0.0,0
0.006226649327142662,0.01086966687290239,0.00024306470748272115,0.0021602067065267065,0.3723621963087343,0.9488267497775765,0.000656036106678067,0.00030293993742396864,0.0007154257815401525,0.00093428843236186,0
0.00498131946171413,0.03260879278966225,0.0006111475934573191,0.007063425946837912,0.1898725513910218,0.36034074017470036,0.000908357257120618,0.0004544099061359521,0.0006720654071871567,0.00093428843236186,0
0.00498131946171413,0.007246375305586639,0.0001250181784918751,0.0018492206480105536,0.36708780772266947,0.5309164215003994,0.0008074285180617389,9.089737451669147e-05,0.00015178170551974693,0.00031142947745395333,0
