f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,clase
0.13643122487491502,0.1564513513131684,0.13567620384584309,0.03542543353112708,0.22495593723715557,0.2375703078215814,0.4074675346386348,0.3409045845100042,0.4492808757117613,0.2857144037889331,0.18715513818932378,0.19724494948458263,0.29566785978069426,0.03836153161175421,0.06309527243952995,0.214839079343958,0.28504760733849704,0.27262436553740477,0.4822218875011534,0.443171283608101,0.5555434484295306,0.49606299624586314,0.3989610699468473,0.5441039070480707,0.6630122187172983,0.6051325801124605,0.695766817809962,0.8023875146168137,0.6744110764430576,0.34558454874257466,0.08991657201232411,0.24713512348192687,0.4876619109888036,0.7774248495766087,0.8503623130787865,0.849493857598526,0.6933099348935791,0.5941571311833006,0.48197374634054213,0.28616502634185836,0.0173706957195483,0.33919438973539134,0.36531765517885967,0.5483115388908447,0.37546222545090824,0.19007167102594996,0.1903295447030035,0.40221683026359323,0.1933358984504031,0.392727224542056,0.23107615943545734,0.027104323195896868,0.15584367475458422,0.4356725820327427,0.1496594397389949,0.41794932512431915,0.5028409697921992,0.18535449379813515,0.2451787748596417,0.06004594170028443,1
0.32300919465784106,0.2216034923639857,0.2720103316635695,0.1500236732996155,0.2830335468727766,0.6667556186691193,0.5744045230835072,0.7554583758937691,0.4830439538862865,0.39453745492568987,0.6563169708794858,0.9255569832792121,0.9694842825488812,0.7759097655090532,0.7456118298226597,0.9446384642157826,1.0,0.8830143358657494,0.7921327883712472,0.7664800213630165,0.4953620951547644,0.39188138497560454,0.35964635552668905,0.37649891845148703,0.3084015287826204,0.2510190430401973,0.29309842035040806,0.25555683041566674,0.43415171606864267,0.15074053344746652,0.3603265749744025,0.28566555680647715,0.15824935539204524,0.22565028246510543,0.11076920630377046,0.41350769197999926,0.3809316618663141,0.07008386500988797,0.15486028478190159,0.20185142296636377,0.1521705443253944,0.06434746063008351,0.18117201514132988,0.20973923944121517,0.08828554614494163,0.027840024098509997,0.09597973728383863,0.22222288687043534,0.20646064662729458,0.07393855872897037,0.12450258649044643,0.10841701791974803,0.2181814013962982,0.11111068416300027,0.19954608572668395,0.4794875151308348,0.38920546531255606,0.10526307218088304,0.1404955666014471,0.08775956944470265,1
0.1821539202338424,0.24689275673537428,0.3561103761008322,0.24369891987804934,0.23002819171493258,0.5853264141382855,0.6488090461670144,0.8194041789340863,0.8178592465849486,0.8695843552739828,0.8569412641279744,1.0,0.7715572167165827,0.520469829962261,0.6468053626551159,0.6888867316521092,0.6641801565509611,0.7455601204256199,0.8873356021993888,0.8522044665570405,0.7864669806065581,0.6663932817957069,0.39525204458995533,0.3492458556971762,0.5216187730089064,0.1643350613516169,0.4820886162517322,0.8490116714799417,0.5978081123244928,0.8416965717698961,0.8752055379204343,0.5213430905214747,0.1454374334519542,0.2646539955638886,0.41004405006122485,0.29868924826803983,0.6303308833173322,0.6626797384173497,0.527513877084186,0.5013064861109219,0.4964678000091154,0.30903571516864586,0.2753139165788935,0.28626596374938834,0.30011381836916384,0.024137082316983582,0.24411439585045774,0.2228218179914871,0.06562283341379574,0.12848454030023307,0.032869060790000904,0.31954433072716604,0.418181584781927,0.24853780945732765,0.39455810739139524,0.6153848416612369,0.8892046435104757,0.36842097470989366,0.25895287672819106,0.1662815340856277,1
0.06268508424056332,0.07072489157000973,0.19973665872182272,0.034949865703805,0.034999006738679284,0.0714856413995327,0.28814947440218264,0.2692398455807246,0.07744646012734568,0.16459331247164838,0.08393714921135467,0.2573268907873508,0.0,0.20501123690794215,0.17032756211852074,0.20038759231066106,0.035643347950220616,0.19802705228949974,0.3751314911009428,0.3549864372953295,0.23492776031151247,0.3548710905309421,0.5290871253794256,0.47197993194695875,0.2971313995186795,0.4860665461234558,0.5016284249182561,0.23013639104462308,0.19744296021840868,0.31383896866196026,0.6297546606087887,0.7791505976477353,0.592565919159982,0.34817273874734994,0.38150764117488034,0.2955642649087027,0.5529195586823425,0.8766761375589902,1.0,0.9858374803676767,0.6671666901155867,0.6043951742494789,0.4151043033442496,0.4125221736629261,0.6106053714509901,0.5010965556763746,0.480803328199944,0.4719984746323509,0.34376513207328013,0.35636351288901846,0.2400403073886912,0.1611987086896829,0.08051912803801223,0.4093567813235819,0.17913791163755005,0.1769234729071647,0.1335232791875336,0.09382137918577761,0.10743758588805052,0.2563509694930378,1
0.5508842843070267,0.2828978709577158,0.15308750605962673,0.07988577079821058,0.1326403985443438,0.14700319115308802,0.31818188961108435,0.5318639968755633,0.5166597711144147,0.6214776685144892,0.5477110188322818,0.5445483991477447,0.5861517608577435,0.3982668871644829,0.4510981243895301,0.5255453402501711,0.7208584347636027,0.6044681382938255,0.16179240418383245,0.42594088628409993,0.3832203385224898,0.41641878899658585,0.5475251514388346,0.5286342112289967,0.2992820342947199,0.15023568636468154,0.6843160228237558,1.0,0.7221992004680186,0.4379461661108942,0.5036508899063097,0.5678494263060819,0.25244170336974364,0.08150680734776905,0.17674146165630353,0.4134067830004313,0.46501225008000585,0.2946864750785612,0.2590136514831954,0.2519603130272994,0.187491949754579,0.29157533230599353,0.23884692949503739,0.10834794405282189,0.09837938162997387,0.07240867546360244,0.06465047287019451,0.025456441967799004,0.11610215941718607,0.05575662008411034,0.1553790150405167,0.03281049650029619,0.1272721937872617,0.2777775856511279,0.23582729303611324,0.02820549401899977,0.19602313537216953,0.10297464475114074,0.29201068715548995,0.20323311520514584,1
0.199853017722987,0.1915992540581778,0.08607043306132342,0.027579504674923566,0.08039583929172718,0.23864526100264796,0.316017392874338,0.3920623535420297,0.30060675016128585,0.41841838186109814,0.3826748275102967,0.5882182692978746,0.8865689449463099,0.8172615867362083,1.0,1.0,0.9490212149775283,0.8987006423424306,0.7090260702480011,0.47795280459867034,0.1646282312213494,0.3850315896872424,0.5644799384966134,0.26974530328678054,0.18473375542991377,0.5354112230606827,0.515600620401506,0.35673081383000793,0.3314742589703587,0.4744860476819821,0.5556399605367193,0.49134979759024605,0.29633554744509716,0.21049397693712238,0.12110082746264228,0.27983843913244905,0.37787019112223325,0.3925340874614392,0.38825678639258776,0.3462956944149811,0.2718000646001233,0.3167279705642404,0.09349555502032866,0.15949444907141083,0.16946261777937777,0.14934225027184295,0.11282150606716236,0.14794907216147957,0.13326533353176695,0.09818147486214887,0.103586161528571,0.052782240497613514,0.023376166103367152,0.08187092931660553,0.01587245463750181,0.21794903096471113,0.1534095746516792,0.0549197414433808,0.13774067811329815,0.1293300459184622,1
0.22271434844752197,0.407200881567608,0.4290405086046699,0.3209701185434948,0.4075583664303033,0.432141535343331,0.18885294629005508,0.29680323559454425,0.29734877703290236,0.48620091801665355,0.21225086127255724,0.061839820353135844,0.047359322116438174,0.35877013102658695,0.5404754349017684,0.5371473016519435,0.497461306230619,0.4038449520145207,0.16095107825416727,0.38281176652471494,0.7600123365877651,0.9729048123585657,0.9353604708190291,0.5450259792117311,0.5151638572902003,0.6504019210267773,0.5496377980391802,0.5295385359018239,0.20626950078003115,0.1636299072980994,0.5808171604630171,0.6649062208062856,0.26126236899115873,0.1760476943249635,0.2808634024034053,0.512398758207175,0.6343757705483943,0.40553172453655006,0.5384770359177764,0.6553371699482894,0.539315912437109,0.2833945891601909,0.25307158340492997,0.22532803283333483,0.18538533338219476,0.0818711978722779,0.20354943957874713,0.3135675470555357,0.25593062931275434,0.19272705890537342,0.19422360434171576,0.27532135018615156,0.6311693217849291,0.3538010122939709,0.14512431494190067,0.34359018860043267,0.2528412163328233,0.32036592335093167,0.0964183725076501,0.2240183069658493,1
0.3716817085142565,0.23231920093807834,0.27168210188252406,0.06205402379719727,0.27669315833149,0.22037064393307637,0.26893957631198845,0.12304365949648502,0.20583398782642848,0.3896753880811607,0.35630304752192454,0.41764344859579045,0.35598166094458916,0.3638232625196116,0.5612406806763901,0.42886319672499884,0.23500075133532777,0.08561033399632634,0.6503264887398023,0.9360008994954392,0.7715005801457022,0.5247922144174547,0.6618625982529858,0.9153770966485468,0.7554301645975905,0.8039431739793892,0.8815009897004058,0.597673515920426,0.28642501950078,0.052199494866356,0.09111539744328317,0.024713153040937075,0.05386949101452293,0.4021207308554832,0.35215294011630066,0.09778319745677427,0.17100350976596312,0.36882600058907034,0.4129245233523258,0.2645964256034689,0.09160337109600253,0.2612944894477911,0.24298491259225177,0.18513226922647624,0.3050897074134991,0.3236426220354424,0.20373052540082953,0.07607210353059052,0.14386604281083593,0.2157573488855136,0.051793439583769404,0.10413738794144854,0.298700896205568,0.10233882175129849,0.2607706401375742,0.23846195707328838,0.2329549208686777,0.10068636537260046,0.129476182934949,0.1085447612054061,1
0.15339293555940245,0.15816587316163483,0.15407307909832754,0.09914400003539935,0.14709636607244747,0.13141609999475823,0.194805375006687,0.009482214744937822,0.09018155170962949,0.19648247387804374,0.12292706606633164,0.2077959185349092,0.525263174981941,0.3428888606199381,0.16872272204615044,0.09912608233436171,0.0,0.35542947819187676,0.7265940412412543,0.9919720032044523,0.9791310585824881,0.8865125770121256,0.6515838712670494,0.41460911146441415,0.32110708755869083,0.709880014214344,0.9591345347375809,0.7275623671060052,0.4780842921216848,0.10450716546654315,0.2752036720442772,0.4147378254724891,0.2827893471081011,0.3278229967035525,0.32576451505176285,0.21229838172881843,0.23092056596943514,0.24363106482209418,0.13799330542176894,0.29139389009012867,0.2545446979349758,0.20561685716404754,0.2742793309343984,0.14158671555032762,0.1400341023977305,0.17430110647427044,0.2642158668971968,0.34860800855402246,0.39222551734902417,0.5321210936658876,0.06075758753700326,0.19543547365223957,0.3194801384194727,0.3947367971633568,0.11791340544189263,0.115384988741041,0.17613683990802392,0.2059494375534835,0.15977927516019666,0.036951232548195795,1
0.10988268884823474,0.07158215955808597,0.10906646400581724,0.0028529644723509218,0.03043324509040088,0.15291564014467413,0.2767857620499652,0.14156627410923514,0.13134852458556567,0.019734667045970045,0.07259337586856349,0.12016347207796738,0.1557521082406032,0.0636271890768774,0.016751084936181437,0.09882064917568562,0.2566566943977706,0.29703989913810913,0.2886597406544973,0.3935137946058382,0.585581344035912,0.7599419220656908,0.9155441856766036,0.9712134165909296,0.9187501725275857,0.7295956228182028,0.8202549220498023,0.8875048519277106,0.7269678724648985,0.6693295926478127,0.5827791292422443,0.5089862744628357,0.2755437151537625,0.00996286901216864,0.0021494945639786156,0.10363006075838826,0.13590611244891426,0.10273474784026007,0.03426196996883557,0.03649130728405414,0.0301084132743345,0.1666670100289249,0.2065179255083957,0.17830406896374085,0.0528867399444273,0.09435062597349161,0.15700833624645305,0.1536394786084011,0.04644071857156859,0.23999978467231267,0.1175304847053195,0.11697627787634703,0.566234304482495,0.4941520917255322,0.17687034923900294,0.16410296762920593,0.08238697345086199,0.07322642062530907,0.1515147799818475,0.0785217322600435,1
