f1,f2,f3,f4,f5,f6,f7,f8,clase
0.5280892722984053,0.5517244719325509,0.3291137685134394,0.13000012338790282,0.0,0.0,0.6575340979897092,0.21999989350939775,2
0.35954993605556146,0.6206902445868546,0.34177202413603947,0.27000016451720377,0.0,0.0,0.726027215053074,0.21999989350939775,2
0.5955055313096345,0.5632186724137195,0.35443017004936916,0.1500000685488349,0.0,0.0,0.726027215053074,0.21999989350939775,2
0.5280892722984053,0.35632206665992444,0.4556961053208996,0.13000012338790282,0.0,0.0,0.7397257909617269,0.21999989350939775,1
0.34831407286734883,0.35632206665992444,0.34177202413603947,0.5400003016148736,0.0,0.0,0.6575340979897092,0.21999989350939775,2
0.449437643759285,0.3103451222934273,0.4430378496982995,0.17000015080743675,0.0,0.6024117522726324,0.671232673898362,0.21999989350939775,0
0.438201683998772,0.471264641238902,0.34177202413603947,0.650000616939514,0.0,0.0,0.726027215053074,0.21999989350939775,2
0.41572971480317605,0.3678164095829161,0.48101261656609984,0.20000013709766978,0.0,0.0,0.7945205696365389,0.33999989350939774,1
0.4943813741960664,0.4252876631136928,0.5696204059243006,0.3600002467758056,0.0,0.0,0.671232673898362,0.21999989350939775,2
0.3258421922220731,0.29885077937043564,0.4936708721886999,0.1500000685488349,0.0,0.0,0.7945205696365389,0.29999989350939776,0
0.35954993605556146,0.29885077937043564,0.41772144816236967,0.2100001782269707,0.0,0.0,0.726027215053074,0.26999988286033755,1
0.34831407286734883,0.27586280573356825,0.48101261656609984,0.20000013709766978,0.0,0.0,0.7123285599710543,0.28999989350939775,1
0.3258421922220731,0.3333336656975875,0.4556961053208996,0.3500002056465047,0.0,0.0,0.726027215053074,0.24999989350939775,0
0.550561152943681,0.3103451222934273,0.3924049369171695,0.45999969838512655,0.0,0.0,0.726027215053074,0.21999989350939775,2
0.6179763320729568,0.48275898416189367,0.30379725726823914,0.19000009596836887,0.0,0.0,0.6301368669990366,0.21999989350939775,2
0.39325783415790033,0.35632206665992444,0.3924049369171695,0.11000031532464044,0.0,0.0,0.6849313321473164,0.21999989350939775,0
0.40449385161496343,0.29885077937043564,0.36708845353812397,0.11000031532464044,0.0,0.0,0.671232673898362,0.39999999999999997,0
0.5280892722984053,0.3908049529870763,0.41772144816236967,0.11000031532464044,0.0,0.0,0.6986299840624014,0.2599998935093978,1
0.438201683998772,0.24137906475547727,0.43037959407569937,0.2100001782269707,0.0,0.0,0.671232673898362,0.21999989350939775,1
0.5617971704007442,0.5402302714513825,0.43037959407569937,0.2100001782269707,0.0,0.0,0.6849313321473164,0.24999989350939775,1
0.3820219709696877,0.3103451222934273,0.36708845353812397,0.16000010967813583,0.0,0.0,0.6849313321473164,0.21999989350939775,0
0.35954993605556146,0.35632206665992444,0.34177202413603947,0.22000008225860188,0.0,0.0,0.6986299840624014,0.21999989350939775,0
0.6966287628100997,0.5747128728948879,0.2658224904004388,0.3000001370976698,0.0,0.0,0.671232673898362,0.21999989350939775,0
0.35954993605556146,0.45977044075773355,0.3924049369171695,0.13000012338790282,0.0,0.0,0.7534244460437466,0.21999989350939775,0
0.39325783415790033,0.45977044075773355,0.3924049369171695,0.1500000685488349,0.0,0.0,0.7945205696365389,0.21999989350939775,0
0.449437643759285,0.43678192584193803,0.3924049369171695,0.51000058951998,0.0,0.0,0.7397257909617269,0.21999989350939775,2
0.5393252897554685,0.3678164095829161,0.4050631925397696,0.19000009596836887,0.0,0.0,0.8082191455451918,0.26999988286033755,0
0.5168534091101926,0.3908049529870763,0.4936708721886999,0.18000019193673766,0.0,0.0,0.6986299840624014,0.21999989350939775,0
0.5842690510460199,0.6206902445868546,0.4556961053208996,0.24000016451720374,0.0,0.0,0.671232673898362,0.21999989350939775,2
0.7752796508587375,0.862069309342332,0.1898727372462973,0.3900002330660386,0.0,0.0,0.767123417819233,0.32999989350939773,5
0.4719094935507907,0.471264641238902,0.27848074602303896,0.10000041129300927,0.0,0.0,0.780821993727886,0.3199998935093977,1
0.449437643759285,0.43678192584193803,0.27848074602303896,0.8699998766120973,0.0,0.0,0.7123285599710543,0.21999989350939775,2
0.3033703115767973,0.5517244719325509,0.5063291278113,0.12000021935627164,0.0,0.0,0.726027215053074,0.470000532453011,0
0.2471911499045847,0.48275898416189367,0.37974668129456934,0.42999998629023306,0.0,0.0,0.6986299840624014,0.21999989350939775,1
0.7528088500954153,0.7011499328386803,0.2658224904004388,0.26000015766232026,0.0,0.0,0.5890411392730778,0.21999989350939775,5
0.7078641631917608,0.6206902445868546,0.3291137685134394,0.3400001645172037,0.0,0.0,0.5753425633644248,0.21999989350939775,6
0.6853933624284385,0.5517244719325509,0.30379725726823914,0.3000001370976698,0.0,0.0,0.7397257909617269,0.24999989350939775,2
0.3258421922220731,0.3678164095829161,0.4556961053208996,0.18000019193673766,0.0,0.0,0.767123417819233,0.2599998935093978,0
0.5393252897554685,0.45977044075773355,0.27848074602303896,0.43999989032186426,0.0,0.0,0.6849313321473164,0.21999989350939775,2
0.5168534091101926,0.45977044075773355,0.4050631925397696,0.3400001645172037,0.0,0.0,0.726027215053074,0.21999989350939775,2
0.8426966812142191,0.6321838753007303,0.22784750411409763,0.24000016451720374,0.0,0.0,0.7397257909617269,0.21999989350939775,4
0.8426966812142191,0.7011499328386803,0.37974668129456934,0.40000027419533957,0.0,0.0,0.7534244460437466,0.21999989350939775,4
0.7640442504770764,0.5057475275660539,0.25316401535929783,0.2800001919367377,0.0,0.0,0.8082191455451918,0.21999989350939775,4
0.3370780554102857,0.471264641238902,0.22784750411409763,0.20000013709766978,0.0,0.0,0.6986299840624014,0.21999989350939775,3
0.29213429411973424,0.2643677506014606,0.4430378496982995,0.18000019193673766,0.0,0.0,0.6575340979897092,0.2599998935093978,7
0.4719094935507907,0.2068967481956182,0.4683543609434997,0.3900002330660386,0.0,0.0,0.6438354429076895,0.37,1
0.7078641631917608,0.7126435635525561,0.4683543609434997,0.46999960241675776,0.0,0.0,0.547945411547119,0.34999989350939775,4
0.4269657322602392,0.29885077937043564,0.3924049369171695,0.2900002330660386,0.0,0.0,0.6575340979897092,0.21999989350939775,6
0.7078641631917608,0.5057475275660539,0.37974668129456934,0.2800001919367377,0.0,0.0,0.7945205696365389,0.21999989350939775,7
0.34831407286734883,0.12643705994379245,0.16455622600109707,0.16000010967813583,0.0,0.0,0.6849313321473164,0.21999989350939775,3
0.41572971480317605,0.29885077937043564,0.37974668129456934,0.2100001782269707,0.0,0.0,0.7123285599710543,0.27999989350939775,0
0.3370780554102857,0.45977044075773355,0.30379725726823914,0.1400001645172037,0.0,0.0,0.7123285599710543,0.6599999999999999,3
0.3820219709696877,0.3793106100640846,0.43037959407569937,0.42999998629023306,0.0,0.0,0.7534244460437466,0.37999999999999995,1
0.5056173916531296,0.40229915346824474,0.4683543609434997,0.27000016451720377,0.0,0.0,0.6986299840624014,0.21999989350939775,0
