f1,f2,f3,f4,f5,f6,clase
0.0,0.0,0.1428571428571428,0.28571437888674744,0.28571423856578015,0.14285622514726953,0
0.0,0.0,0.28571264420646225,0.0,0.28571423856578015,0.14285622514726953,0
0.0,0.0,0.28571264420646225,0.0,0.4285711928289009,0.0,0
0.0,0.0,0.28571264420646225,0.0,0.4285711928289009,0.14285622514726953,0
0.0,0.0,0.28571264420646225,0.14285621113252522,0.28571423856578015,0.0,0
0.0,0.0,0.28571264420646225,0.14285621113252522,0.28571423856578015,0.28571501988218445,0
0.0,0.0,0.28571264420646225,0.14285621113252522,0.4285711928289009,0.0,0
0.0,0.0,0.28571264420646225,0.14285621113252522,0.4285711928289009,0.14285622514726953,0
0.0,0.0,0.28571264420646225,0.14285621113252522,0.4285711928289009,0.28571501988218445,0
0.0,0.0,0.28571264420646225,0.28571437888674744,0.28571423856578015,0.14285622514726953,0
0.0,0.0,0.28571264420646225,0.28571437888674744,0.4285711928289009,0.14285622514726953,0
0.0,0.0,0.28571264420646225,0.28571437888674744,0.4285711928289009,0.28571501988218445,0
0.0,0.0,0.28571264420646225,0.28571437888674744,0.4285711928289009,0.428572208624821,0
0.0,0.0,0.28571264420646225,0.4285718944337373,0.4285711928289009,0.28571501988218445,0
0.0,0.0,0.4285701153651698,0.0,0.28571423856578015,0.0,0
0.0,0.0,0.4285701153651698,0.0,0.28571423856578015,0.14285622514726953,0
0.0,0.0,0.4285701153651698,0.0,0.4285711928289009,0.14285622514726953,0
0.0,0.0,0.4285701153651698,0.0,0.5714282461038833,0.0,0
0.0,0.0,0.4285701153651698,0.0,0.5714282461038833,0.14285622514726953,0
0.0,0.0,0.4285701153651698,0.14285621113252522,0.28571423856578015,0.0,0
0.0,0.0,0.4285701153651698,0.14285621113252522,0.28571423856578015,0.14285622514726953,0
0.0,0.0,0.4285701153651698,0.14285621113252522,0.28571423856578015,0.28571501988218445,0
0.0,0.0,0.4285701153651698,0.14285621113252522,0.4285711928289009,0.0,0
0.0,0.0,0.4285701153651698,0.14285621113252522,0.4285711928289009,0.28571501988218445,0
0.0,0.0,0.4285701153651698,0.14285621113252522,0.5714282461038833,0.0,0
0.0,0.0,0.4285701153651698,0.14285621113252522,0.5714282461038833,0.14285622514726953,0
0.0,0.0,0.4285701153651698,0.14285621113252522,0.5714282461038833,0.28571501988218445,0
0.0,0.0,0.4285701153651698,0.28571437888674744,0.28571423856578015,0.14285622514726953,0
0.0,0.0,0.4285701153651698,0.28571437888674744,0.28571423856578015,0.28571501988218445,0
0.0,0.0,0.4285701153651698,0.28571437888674744,0.4285711928289009,0.14285622514726953,0
0.0,0.0,0.4285701153651698,0.28571437888674744,0.4285711928289009,0.428572208624821,0
0.0,0.0,0.4285701153651698,0.28571437888674744,0.5714282461038833,0.14285622514726953,0
0.0,0.0,0.4285701153651698,0.28571437888674744,0.5714282461038833,0.28571501988218445,0
0.0,0.0,0.4285701153651698,0.28571437888674744,0.5714282461038833,0.428572208624821,0
0.0,0.0,0.4285701153651698,0.4285718944337373,0.28571423856578015,0.28571501988218445,0
0.0,0.0,0.4285701153651698,0.4285718944337373,0.4285711928289009,0.28571501988218445,0
0.0,0.0,0.4285701153651698,0.4285718944337373,0.5714282461038833,0.28571501988218445,0
0.0,0.0,0.4285701153651698,0.4285718944337373,0.5714282461038833,0.428572208624821,0
0.0,0.0,0.4285701153651698,0.4285718944337373,0.5714282461038833,0.5714297185659132,0
0.0,0.0,0.4285701153651698,0.571429083877111,0.5714282461038833,0.428572208624821,0
0.0,0.0,0.5714272582223127,0.0,0.4285711928289009,0.0,0
0.0,0.0,0.5714272582223127,0.0,0.4285711928289009,0.14285622514726953,0
0.0,0.0,0.5714272582223127,0.0,0.5714282461038833,0.14285622514726953,0
0.0,0.0,0.5714272582223127,0.0,0.7142851013551423,0.0,0
0.0,0.0,0.5714272582223127,0.0,0.7142851013551423,0.14285622514726953,0
0.0,0.0,0.5714272582223127,0.14285621113252522,0.4285711928289009,0.0,0
0.0,0.0,0.5714272582223127,0.14285621113252522,0.4285711928289009,0.14285622514726953,0
0.0,0.0,0.5714272582223127,0.14285621113252522,0.4285711928289009,0.28571501988218445,0
0.0,0.0,0.5714272582223127,0.14285621113252522,0.5714282461038833,0.0,0
0.0,0.0,0.5714272582223127,0.14285621113252522,0.5714282461038833,0.28571501988218445,0
0.0,0.0,0.5714272582223127,0.14285621113252522,0.7142851013551423,0.0,0
0.0,0.0,0.5714272582223127,0.14285621113252522,0.7142851013551423,0.14285622514726953,0
0.0,0.0,0.5714272582223127,0.14285621113252522,0.7142851013551423,0.28571501988218445,0
0.0,0.0,0.5714272582223127,0.28571437888674744,0.4285711928289009,0.14285622514726953,0
0.0,0.0,0.5714272582223127,0.28571437888674744,0.4285711928289009,0.28571501988218445,0
0.0,0.0,0.5714272582223127,0.28571437888674744,0.4285711928289009,0.428572208624821,0
0.0,0.0,0.5714272582223127,0.28571437888674744,0.5714282461038833,0.14285622514726953,0
0.0,0.0,0.5714272582223127,0.28571437888674744,0.5714282461038833,0.428572208624821,0
0.0,0.0,0.5714272582223127,0.28571437888674744,0.7142851013551423,0.14285622514726953,0
0.0,0.0,0.5714272582223127,0.28571437888674744,0.7142851013551423,0.28571501988218445,0
0.0,0.0,0.5714272582223127,0.28571437888674744,0.7142851013551423,0.428572208624821,0
0.0,0.0,0.5714272582223127,0.4285718944337373,0.4285711928289009,0.28571501988218445,0
0.0,0.0,0.5714272582223127,0.4285718944337373,0.4285711928289009,0.428572208624821,0
0.0,0.0,0.5714272582223127,0.4285718944337373,0.5714282461038833,0.28571501988218445,0
0.0,0.0,0.5714272582223127,0.4285718944337373,0.5714282461038833,0.5714297185659132,0
0.0,0.0,0.5714272582223127,0.4285718944337373,0.7142851013551423,0.28571501988218445,0
0.0,0.0,0.5714272582223127,0.4285718944337373,0.7142851013551423,0.428572208624821,0
0.0,0.0,0.5714272582223127,0.4285718944337373,0.7142851013551423,0.5714297185659132,0
0.0,0.0,0.5714272582223127,0.571429083877111,0.4285711928289009,0.428572208624821,0
0.0,0.0,0.5714272582223127,0.571429083877111,0.5714282461038833,0.428572208624821,0
0.0,0.0,0.5714272582223127,0.571429083877111,0.7142851013551423,0.428572208624821,0
0.0,0.0,0.5714272582223127,0.571429083877111,0.7142851013551423,0.5714297185659132,0
0.0,0.0,0.5714272582223127,0.571429083877111,0.7142851013551423,0.7142869073085497,0
0.0,0.0,0.5714272582223127,0.7142862733204848,0.7142851013551423,0.5714297185659132,0
0.0,0.0,0.7142844010794556,0.0,0.5714282461038833,0.0,0
0.0,0.0,0.7142844010794556,0.0,0.5714282461038833,0.14285622514726953,0
0.0,0.0,0.7142844010794556,0.0,0.7142851013551423,0.14285622514726953,0
0.0,0.0,0.7142844010794556,0.0,0.8571420556182632,0.0,0
0.0,0.0,0.7142844010794556,0.0,0.8571420556182632,0.14285622514726953,0
0.0,0.0,0.7142844010794556,0.14285621113252522,0.5714282461038833,0.0,0
0.0,0.0,0.7142844010794556,0.14285621113252522,0.5714282461038833,0.14285622514726953,0
0.0,0.0,0.7142844010794556,0.14285621113252522,0.5714282461038833,0.28571501988218445,0
0.0,0.0,0.7142844010794556,0.14285621113252522,0.7142851013551423,0.0,0
0.0,0.0,0.7142844010794556,0.14285621113252522,0.7142851013551423,0.28571501988218445,0
0.0,0.0,0.7142844010794556,0.14285621113252522,0.8571420556182632,0.0,0
0.0,0.0,0.7142844010794556,0.14285621113252522,0.8571420556182632,0.14285622514726953,0
0.0,0.0,0.7142844010794556,0.14285621113252522,0.8571420556182632,0.28571501988218445,0
0.0,0.0,0.7142844010794556,0.28571437888674744,0.5714282461038833,0.14285622514726953,0
0.0,0.0,0.7142844010794556,0.28571437888674744,0.5714282461038833,0.28571501988218445,0
0.0,0.0,0.7142844010794556,0.28571437888674744,0.5714282461038833,0.428572208624821,0
0.0,0.0,0.7142844010794556,0.28571437888674744,0.7142851013551423,0.14285622514726953,0
0.0,0.0,0.7142844010794556,0.28571437888674744,0.7142851013551423,0.428572208624821,0
0.0,0.0,0.7142844010794556,0.28571437888674744,0.8571420556182632,0.14285622514726953,0
0.0,0.0,0.7142844010794556,0.28571437888674744,0.8571420556182632,0.28571501988218445,0
0.0,0.0,0.7142844010794556,0.28571437888674744,0.8571420556182632,0.428572208624821,0
0.0,0.0,0.7142844010794556,0.4285718944337373,0.5714282461038833,0.28571501988218445,0
0.0,0.0,0.7142844010794556,0.4285718944337373,0.5714282461038833,0.428572208624821,0
0.0,0.0,0.7142844010794556,0.4285718944337373,0.5714282461038833,0.5714297185659132,0
0.0,0.0,0.7142844010794556,0.4285718944337373,0.7142851013551423,0.28571501988218445,0
0.0,0.0,0.7142844010794556,0.4285718944337373,0.7142851013551423,0.5714297185659132,0
0.0,0.0,0.7142844010794556,0.4285718944337373,0.8571420556182632,0.28571501988218445,0
0.0,0.0,0.7142844010794556,0.4285718944337373,0.8571420556182632,0.428572208624821,0
