f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,clase
-0.495687819173963,0.30530739759128755,0.815398772747334,0.6065543446936816,0.5317610822101788,0.6085050324674122,0.04109034083472409,-0.09036549505039218,-0.2539864263648258,-0.1547740527214166,0.6896008180047121,1.7464253160148584,1.4572574038191235,1.578201245282977,1.540524204503534,1.112349799571013,0.9306972031064239,0.5998170023194357,0.8626994608231752,0.6467277306207803,1.026432707244311,1.1457761262718307,0.931441569600468,0.8322215391237568,1.042755963205648,0.9148373062501818,-1.4441939791371416,-1.3109477567901302,-1.2739722544465566,-1.251417033731689,-1.2267110427209567,-1.2688512770627596,-1.300757280015781,-1.3058173235907524,-1.2156300023037068,-0.9772124166444532,-0.6666002582957266,-0.461567368302415,-0.4093083892628145,-0.38339503283106074,-0.38769992246320617,-0.41938125991090425,-0.46032395731943604,-0.5033590501413423,-0.45452342018025416,-0.42968200188536637,-0.4314586492533046,-0.43684928275729984,-0.38458282020352275,-0.3166856594586012,-0.4984204764307804,-0.8047449024701051,-1.1642600530186347,-1.596304517700817,0.4019622280071383,-0.23782892094234065,0.47046356096420155,-2.011747171736582,-0.3194501046158015,0.3124606244300099,-0.13592984540658667,0.2557854460934925,-1.2491364577023383,-0.5550828353605032,0.17013360354427667,-0.3297870208555714,0.1945553431761647,-1.0870643778430582,-1.2963050020675573,0.28309182413411144,-1.5825719323204213,-0.28208966887700626,0
1.034804080259774,1.3864624440597624,1.5260305584317748,1.092715455107344,1.5905933829987724,1.5195202536857289,1.197096008278561,0.7747146802606497,0.6169216556191983,0.5978088956513524,1.0129094571381851,1.1293830872261748,1.0929055255978095,0.9219288884445186,1.6001759884497513,1.3551578861017575,0.6127846554205392,0.2634455462912395,0.22953104132691116,0.7205262843315322,0.2668665753126564,0.45091074285850036,0.7001089433809546,0.9849635788474607,1.042755963205648,1.180451310413533,-0.25851167923180646,-0.2060733091502836,-0.1360572521038326,-0.11214007897096841,-0.052744244192227216,-0.0025440439726467996,-0.01487518851269271,-0.10011065080492562,-0.19023564676295157,-0.2020722273334662,-0.14853877794295486,-0.10729576946634768,-0.10818780082917247,-0.08290285222716452,-0.04575785286310307,-0.08421682234240037,-0.19478752372186248,-0.30818941639624325,-0.30980091979750785,-0.30341907291803455,-0.302668321159314,-0.29426131356881857,-0.24181265574225258,-0.17317432077112868,-0.1499216888197669,-0.1874290623404261,-0.7425707546280215,-1.0922052155024218,-0.5227270322365061,1.3465555763197175,0.41074382633949447,-1.986552199413955,2.0797303179203857,0.4731833083971715,1.062199355668783,0.24520035684708463,-1.0207013886884704,0.7565785259611907,-0.06934683156414856,0.43682804939364134,0.2029019906484836,0.20229696455253973,-0.4808555182999982,0.254605200643496,-1.5825719323204213,-0.28208966887700626,0
1.1113291253199495,1.077561573752823,0.9733158360141598,0.6065543446936816,0.6946581284399397,0.9397815671141262,0.8668098178059388,0.6960712098136014,-0.0362595058885826,-0.01794087121529129,0.3016334516351717,0.8208529710486858,1.0321835465519766,1.100917168550094,1.6598277723959682,1.537263950999816,1.502936788350665,1.2052876235654015,0.8626994608231752,0.49913062319927665,0.7985636678229697,1.6862229792467487,1.933881282889574,2.3596439367542104,1.1014575548595726,1.2689886450040988,-0.07886293077799958,-0.03794131950429773,-0.004298459158730273,0.03176843633708421,0.05506876072110049,0.06913349483619101,0.06695368731328673,-0.02196254599860283,-0.13569288306956687,-0.22360348250974352,-0.18025705229468367,-0.034357040204059774,-0.0458866721249383,-0.06217925701378428,-0.07684356829560457,-0.07374294929647783,-0.1416810371603493,-0.23229039221703487,-0.2541379580209269,-0.21159094265226092,-0.12704478277779946,-0.044731767371260826,0.031831626431237006,0.0899303335945739,-0.1710428577718714,-0.08260237261137636,-0.7425707546280215,0.02402376972983815,-0.2392141506240546,1.4545368740917959,0.3220163918490113,-1.2055980751778697,0.5529810494105103,-0.20003240556732574,0.581611611844996,0.2256584997464215,-1.340504484123884,1.233543474977502,-0.2216476713737823,1.2829427859594567,0.19038251953871538,0.3921264107474214,0.42274731440436447,0.233888110921888,-1.1499966775496135,-0.28208966887700626,0
2.488759932470276,1.8498137495201719,1.8418626845719366,1.9840216596744835,1.2647992905392509,1.436693868589538,1.1145297116968325,0.5387832687227496,0.10889227452772697,0.3925592734218578,0.43095590709168513,0.2655069635538509,-0.24304402643335826,-0.390621826415282,-0.368243864190385,0.566023603292177,-0.023040039872516474,-0.14019920074498954,-0.2629325070160885,0.8681243919502833,1.7100478270898862,1.6862229792467487,2.2423221173228693,2.1305288767752386,0.5730932200989274,1.0033766412324014,0.1247387307531248,0.14220023371454485,0.1873496958367342,0.22364622336840598,0.2706944704887396,0.28416593122709083,0.25399106061851295,0.17898936629009793,0.027933407615821134,-0.09441365099744574,-0.19083014381121133,-0.2740115218019985,-0.3054728413564482,-0.33158579474819755,-0.33589073014129256,-0.3879600408523224,-0.3965953732876187,-0.34071785538675786,-0.2541379580209269,-0.1541986112855214,-0.09192047518017663,-0.009084725064330881,0.091319461676049,0.14972644132506088,-0.44561805414922995,-0.08260237261137636,-0.5775621596571486,1.212268741345091,-0.5074610232402532,1.1862539591102788,0.2469396396483052,-0.6765596674566997,1.3890640309691604,-0.1439313461195776,1.1973660026341841,0.2020458391653766,-1.5460950460390313,0.7963263551936418,-0.03363478772249951,1.387993487399152,0.1778620482315269,1.045436284161575,1.186773677893174,0.21317002100283294,-1.1499966775496135,1.2975655949528357,0
0.8817509895494975,0.5369830503214922,0.18372851928654083,0.03936291519227287,-0.36417417234865407,0.11158973039840922,-0.2066250521678037,-0.3262959063915373,-0.6894404673568378,-0.7705239196078559,-0.28031709782070086,-0.41324949009497564,0.18203183122842,0.14633101153567663,0.16859818658353884,0.1411044508729613,-0.08662254940969338,0.2634455462912395,0.08882737041139271,0.5729291769100285,0.4947366149316915,0.6053242723081558,1.6254404484562788,1.443193698805405,-0.013982308211704772,0.2065406299173087,0.18462151354482,0.19023868804534091,0.21130643285306808,0.23563859130909792,0.2706944704887396,0.32000502069482273,0.33582023650380777,0.25713677095840726,0.15883424012465494,0.08860561871251234,0.031196576413465273,0.02816164197584536,0.16178262333152377,0.2590369188825522,0.3065466553194428,0.3242649265871542,0.3150411485326763,0.24479104584853945,0.22456031262736478,0.20163264295129268,0.10711926826641982,0.1097389326614042,0.12701210281109757,0.1736451644725572,0.23025835212069254,0.19693680026263602,-2.3926527035464535,-1.9923925428269806,-0.43331140803110657,-0.26145158017521347,-5.030618373711615,-1.4323228201597291,-1.4099882970006667,-0.7762079895856656,-0.15595479315628552,-4.920361202901759,2.291582107079274,-1.1512962730592247,-0.9505924484032646,-0.10832037832599212,-4.642466394572778,-0.4904576898301874,-2.611303799167188,-5.067200366956289,0.0035251361016005365,0.1583911258447766,0
1.2643692134738833,1.6181380967899672,1.5260305584317748,0.930664418830074,0.2059669897506572,0.27722849782069814,0.12366213850223336,-0.16900896549744054,0.03631623428992796,-0.496856756437241,-0.08633381471468102,0.7591477479716899,0.42493274997685726,-0.0326536678601685,0.34754553684151346,-0.2231116797154858,-0.40453449697750776,1.2052876235654015,1.4255119440493813,0.8681243919502833,3.3051331034346623,3.925215655574621,2.704993370945522,1.9014138167962662,1.805956670507186,1.0033766412324014,0.19659787006379847,0.29832295984672785,0.3430644856518197,0.3555622707160173,0.37850767544141156,0.39168219943243343,0.35919985815707517,0.23480936970910266,0.082475571190776,-0.019052757583974754,-0.12739359510775375,-0.31569070993503495,-0.3781572247919405,-0.38339503283106074,-0.3773388841562369,-0.37748596776680693,-0.36473108127171006,-0.34071785538675786,-0.36546288137711874,-0.33785387161959274,-0.4080430443062429,-0.377437628928766,-0.2537100027478067,-0.22101076686861584,-0.44561805414922995,-0.10589697028507412,0.24747981499964125,0.4561127866683011,-0.10181906946063568,1.1930052907142203,0.08654862362782689,-0.34906003417129683,0.8074402610261886,0.5944832207805749,1.6479148245376523,0.1458627499516163,-0.40392870274569426,-0.7935668101641759,0.30772974299958594,1.4930541908098502,0.17368822439665726,0.8876551598926774,0.7863928813276353,0.17432535275013705,0.0035251361016005365,4.1530982645778725,0
1.723519483834937,1.3864624440597624,1.9208182156151148,3.0373799007166244,3.7897060075924576,4.666642831939126,4.004540129566121,3.6058896183219398,2.9393405403829207,1.966138710316695,2.241471283679749,2.301775324302203,2.0645172021700855,1.8168482846351548,2.017718472121579,2.022890126042131,1.6936843169621958,1.4743807875975328,2.2697391705727243,3.008283449759334,2.393652944958522,1.068560859866116,0.4687763171614412,0.06851094042655499,1.9233698557901,2.77411333108545,-0.19862889644011122,-0.17004521854982127,-0.14803462041422832,-0.08815504303033662,-0.196495417508358,-0.504287035678039,-0.6928861168331109,-0.9039170997231342,-1.117450627181895,-1.2140602243741712,-1.269241469791449,-1.3368323194891691,-1.406118646986722,-1.4506569356777805,-1.506786078111967,-1.540085075705838,-1.575571177283734,-1.5442660972438444,-1.5009754992951228,-1.439784433426545,-1.3798211556086626,-1.3636770836595826,-1.360188279197098,-1.4289022850271589,-0.846919264041794,-1.130873270691513,-0.08253687484331734,1.536332578472631,-0.32862977482945416,0.9972786864309442,-0.20863987941459822,-0.27348411897995095,0.5166298763507513,1.2495063483607776,2.403833847602928,0.009883900941076669,-0.40392870274569426,2.1874813745862154,-0.23005032871347403,3.5260048069314647,0.11108686805813497,0.828487488341166,0.9480126887616033,0.13289017310947399,-2.3035240222909312,-0.14538873258403914,0
0.5756538098987202,1.1547867913295577,1.604986089474953,2.308125732624486,2.7308777075909263,2.761806008363577,3.178827153878101,2.426227559648665,2.141012799486497,2.376639955171595,2.112145827632608,2.116658654873088,2.489591059437232,2.1151570838253773,2.0773702560677965,2.144294169307503,1.8208493360365496,0.6670912935250749,-0.5443412491244956,-0.9768424514102548,-1.404177714699751,-1.3248423453181575,-0.6107756051305305,-0.7715698779751322,1.805956670507186,1.6231379833663622,-1.4082669099738123,-1.3469748471937464,-1.2859446217680963,-1.263409401672381,-1.2506657541894934,-1.2091194612832066,-1.1721718614171046,-1.1718509157006003,-1.248356460677644,-1.2786529897053363,-1.2375251958354283,-1.1596875183026825,-1.1049990587510081,-1.0154609360979703,-0.9265189232801144,-0.8592853281168017,-0.8214522667672336,-0.8394845860466791,-0.9666192678551004,-1.1183909784837172,-1.2042066189974492,-1.3636770836595826,-1.4434647072494258,-1.381062838337155,-0.9419640242275534,-1.212409363536504,-1.7784613792704143,0.6361492519361847,3.0866183853212448,0.5028981769211607,-0.3127233312845469,-2.049534629233558,-1.1191809129173267,1.997013707762971,1.1840133702752371,-0.14400846377402507,-2.2999237724034596,-0.3563466897892817,1.0681807343131167,2.4768780645328596,-0.03915738735173886,-0.988450925125672,0.47417243507679974,0.14583872925952163,0.7244777561765869,-0.28208966887700626,0
-0.34263872925025346,0.07363114474282687,-0.13210560724711085,-0.12269182181660383,-0.5270712185784149,-0.7166021063173079,-0.2066250521678037,-0.3262959063915373,-0.5442887869602911,-0.29160713420774637,-0.021672586986424294,0.3272111864327193,0.24275681086620038,0.6832838494866352,0.7650890207109261,0.4446185598287223,0.35845461727183153,0.2634455462912395,0.44058784795774686,0.35153351577777303,0.038996535693621236,0.21928994858514173,-0.22522056129982776,-0.2369727389421691,0.22084766306514653,0.029466060755759717,-1.4561663348689082,-1.4310413921250047,-1.4416654127698092,-1.467279656664144,-1.5022352334615734,-1.543615629252998,-1.4877942532419202,-1.495604735097071,-1.4883438207706305,-1.354017883909475,-1.0577896414394374,-0.8262600144173599,-0.7000449228068559,-0.6631633181622815,-0.6363858459625715,-0.6183856479418044,-0.6621308066876903,-0.7744277080656498,-0.8552943444989087,-0.8084707887873619,-0.8061223311600957,-0.7933202059246955,-0.7415102317513188,-0.7113415907997742,-0.7201922503291669,-1.0959263731939175,-1.6776214598581154,-0.6241090055300851,2.4105451283647383,-0.9751813532011459,-0.1386821330725584,-1.9235697695943517,-0.6466116623509977,1.53607284046943,-1.1204609374147427,-0.04629887821148489,-2.002965184066767,0.8758210134615326,-0.9505924484032646,-0.10832037832599212,0.019270845290108043,-0.6580987590946018,-0.1943471322869588,0.17432535275013705,1.5896232647325752,-0.28208966887700626,0
-0.4191637743104291,-0.6213962135266244,-0.6848173290744912,-0.6898839514564247,-0.6085192415949126,-0.7994204898305887,-0.8672004337052927,-0.955445670361434,-0.6894404673568378,-0.7021073788646911,0.10764926835196363,0.3889164095097151,0.24275681086620038,-0.0326536678601685,0.049299719698786035,0.26251049453449876,-0.08662254940969338,-0.34202207436190724,-0.1925805715385171,-0.16505736039473726,-0.03696017751931362,0.06487641913548642,0.006111564821050078,0.06851094042655499,-0.24881307964656124,-0.32468237743025946,-0.6537384457357162,-0.6624331242101915,-0.6271563581698806,-0.6517956361046128,-0.6277472371223246,-0.599856940727471,-0.6578171844520688,-0.635981283351344,-0.5174882281337275,-0.2774331207469372,-0.06395764652300863,-0.034357040204059774,-0.08742049120831359,-0.06217925701378428,-0.05611979134716247,-0.06326907625055529,-0.18416642644906023,-0.2756609774057286,-0.2541379580209269,-0.20011267641840821,-0.1621696904934424,-0.19920266744316434,-0.1704265733143072,-0.18513368234487687,-0.16048277339452996,-0.33884694781169095,-1.0909255668917777,-1.164219401530764,0.7203699875506172,-0.12646695638191818,0.11384948810911404,-2.188091974047115,-0.8283675276497925,0.7612711004063414,-0.1409358322947163,0.08479429648243175,-1.6831520866580176,-0.8333136391996155,0.9936090257932502,-0.2332499971332393,0.09856629673120444,-0.8799775274127689,-0.3706598313416226,0.20540148743127257,1.7338116823324266,-0.28208966887700626,0
