f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,clase
0.10666723594988682,0.23376589735869624,0.3380282142455713,0.2876705958744164,0.27777832734963287,0.2837834970786957,0.20270260316150798,0.226666915375641,0.20652162189692674,0.27058765861863765,0.42528740741267546,0.6249988487687351,0.566665873624453,0.5624994542790633,0.5934062896743867,0.5280895756155268,0.4942534160008245,0.4320985365620864,0.46666647710578446,0.408450999967549,0.3678158657892028,0.34408627613768855,0.3636360267301398,0.31325322877137063,0.5729172767138555,0.48437550196195417,0.22081921692809447,0.2636648715524837,0.27706921677711704,0.28617171912209566,0.2971249159722148,0.28930663612548213,0.2633223543043515,0.24924092445189983,0.27327295906426313,0.33714357762854036,0.417553226285306,0.45103090488065545,0.45296905884232336,0.45762636201730483,0.45913543866162376,0.45762683647563157,0.44525483726844695,0.44197542393148764,0.4473689685827233,0.4459830070723407,0.44508758718597624,0.4510389477391428,0.47647050096801224,0.498461661189755,0.45913399038778957,0.3720239114489224,0.43670856574633704,0.11000186109560195,0.5709293362456499,0.4530552508558177,0.9817294821699216,0.2911876870093263,0.3,0.5061060305843751,0.48354329721021033,0.9783009581824722,0.37499867585213326,0.15000088073579187,0.44675265949930426,0.4330790049845692,0.9715004371289627,0.45164583692820925,0.40433120017301205,0.9980675771462496,0.2909088386676101,0.0,0
0.373334193067176,0.4155844155844156,0.4647892852236497,0.36986183234891773,0.45833383079061596,0.43243300584260863,0.39189178129056446,0.37333342377296036,0.33695645660940376,0.3999994840272021,0.48275911116168424,0.5113640340617096,0.49999908495129186,0.44791674306759777,0.6043958068837422,0.5730328966003699,0.4367821516330084,0.3703700168681731,0.34666628754490225,0.42253549087841,0.25287335097140573,0.24731146248472935,0.3246750118338311,0.3373496067092173,0.5729172767138555,0.5312509377311232,0.5331230142630576,0.5594856743461134,0.5796173770596431,0.5916393126086117,0.610224687630043,0.6226417440069507,0.6081500246759934,0.5775071278215145,0.5555558003078372,0.5428577495819288,0.5478724581964203,0.5386595515180302,0.5247512571260988,0.5278442380415933,0.5384622595540293,0.5351086740380036,0.506082184875875,0.4864198430684782,0.48157947001078133,0.4764539332351735,0.4768794518856861,0.4866471674030928,0.5117645022586953,0.5353846233025648,0.5384609079918858,0.5297622911645714,0.5094934993413885,0.2500006944386574,0.447422132269937,0.6862899841719734,0.97107182884924,0.2950195242680491,0.9599990094678366,0.5310003361771546,0.6294191357972072,0.9763003574162211,0.4153216266891713,0.48000075491639305,0.4069481632456282,0.5288067133691616,0.9731768347363244,0.7164561096457712,0.5646207988046438,0.9927535542344352,0.2909088386676101,0.0,0
0.3866676193447086,0.36363636363636365,0.36619714289282546,0.2876705958744164,0.30555605775052663,0.3378375820086823,0.3378379174707936,0.36000013565944056,0.23913031559520886,0.2941170673482094,0.3563218963021965,0.45454496893517554,0.48888856353823706,0.479167430675978,0.6153853240930977,0.6067403873390023,0.5977011494252873,0.543210239109566,0.46666647710578446,0.38028201814582707,0.3333332324290289,0.4193550184501331,0.5324668105256242,0.5542173237292014,0.5833328896626506,0.5468759653114503,0.5804417490818847,0.6045015947148125,0.6146493261283493,0.6302246519062024,0.6389786756154034,0.6415097086739596,0.6300936078448202,0.5987837635442225,0.5705709856572104,0.5371435776285404,0.5398936732301096,0.5567008569845228,0.5396028220662885,0.53268684937526,0.5312507135067406,0.5375299778489939,0.5182474711024047,0.5037037205753396,0.4947374642985492,0.4986147384682228,0.5202320844392322,0.5489617016812495,0.5794117007098756,0.60307685775384,0.5336532091168013,0.5565479187378762,0.5094934993413885,0.5600006388835648,0.48528986233292587,0.7021857400522693,0.9552374276621687,0.4137927887226246,0.5400001650886939,0.4267260837840225,0.5709061306204661,0.9726069115340503,0.35887055483561137,0.6000000000000001,0.38163395248394494,0.6344615953369112,0.9706623387685177,0.7554434638992285,0.7422383438025303,0.9888888951082665,0.3454547976960264,0.0,0
0.626665806932824,0.49350649350649356,0.5211267856919841,0.5205475977496817,0.40277836998882854,0.41891830140026765,0.37837917470793614,0.33333338985810024,0.2608695196265826,0.36470539673148433,0.3793104000056895,0.3522721621228336,0.2555555352211398,0.21875027286046833,0.2417581384892915,0.42696562232133106,0.32183969522239037,0.2962959767846949,0.25333295421156893,0.4507046635882772,0.47126497672137696,0.4193550184501331,0.5844143811790707,0.5180724412430672,0.4895834997098394,0.5000008825704688,0.6340695818031412,0.6527329743104967,0.6656046229616313,0.681671708395014,0.6964865715596624,0.6981135552834932,0.680250354046863,0.6534950152904366,0.6156159910126963,0.5714292198656864,0.5372339943741917,0.4974226140996714,0.4777217465528875,0.4697329487820726,0.47115460472886744,0.46489065542005986,0.4598533640352385,0.47901240191779887,0.4947374642985492,0.5124651813946752,0.5289025121906056,0.5578637690860907,0.5941176005162732,0.6184613523897261,0.4711531237407025,0.5565479187378762,0.5379745152775404,0.8900009166590277,0.4494611546400016,0.6626922369050686,0.9418391431181043,0.49425285258150836,0.7700011831356397,0.43541556608669657,0.645876082141035,0.9681440765260512,0.3225800756353261,0.49000088073579184,0.4128839296253011,0.6475793428262046,0.9681476419142392,0.8896208741094979,0.8924199081856341,0.9850240494007659,0.3454547976960264,0.10072646291656372,0
0.3466668177009904,0.2727269363197352,0.22535214283038085,0.19178023379096118,0.1250005543095435,0.20270228808303686,0.16216208252920639,0.18666705103508152,0.14130420454068826,0.16470522474055166,0.25287371853453333,0.2272720239750818,0.33333321132683885,0.3125002401172121,0.34065937103256133,0.34831388492391885,0.31034544234882716,0.3703700168681731,0.31999965879041203,0.3943665090566881,0.2873561356880362,0.2688168373309783,0.4805192398721777,0.4096393716814858,0.38541679311281124,0.3593756343475245,0.6498424582830586,0.6655948647772889,0.671974225871991,0.6848871511016713,0.6964865715596624,0.7075476218685413,0.7021940176808857,0.6747714603932761,0.6516519402278216,0.6200006370610252,0.5930851872166338,0.5721647765506868,0.5891077683120772,0.6077474302221766,0.6201930528807109,0.6295396845215799,0.6228703990102072,0.6123456593287704,0.6078954585863171,0.5983376378865046,0.5780354299117338,0.5875373728946915,0.6029411255646738,0.6246152222974206,0.6249992600738105,0.6279765996979122,0.22468403052918512,0.0,0.4593650348342451,0.44957779659145286,0.0,0.37931081691606316,0.0,0.3374823584454053,0.4811051995133791,0.0,1.0,0.0,0.26047466181675516,0.4607336846220233,0.0,0.574177492378863,0.14584721853588523,0.0,0.49090915018583897,0.028087186774811035,0
0.4133327291960385,0.4545454545454546,0.4647892852236497,0.3424652044444971,0.22222286654784545,0.2297294121487091,0.21621611003894184,0.21333362726212118,0.24999989514114004,0.21176417979244133,0.2873564029713286,0.4431813032674706,0.377777676105699,0.28125018117935097,0.3736264485469846,0.2808981629075048,0.25287428646853227,0.543210239109566,0.5733325750898045,0.4507046635882772,0.7126437129555072,0.7311824661747559,0.6623374216903596,0.4819275587569329,0.7083344425100403,0.5000008825704688,0.6529969808895046,0.6945335157904885,0.7070059781510281,0.7170415781682435,0.7252406128959976,0.7264154917525637,0.7084635975452751,0.6686925927842211,0.6306310111542793,0.5914292198656863,0.5531915643068128,0.4871133178957368,0.4603949843708647,0.45762636201730483,0.46153908624730255,0.46731200547532176,0.4671526274186343,0.47901240191779887,0.46842171215646217,0.46814381230539,0.4508677242145547,0.4658757059324553,0.5088233766940214,0.523077140820533,0.4711531237407025,0.5505956138490123,0.6803794223209707,0.6800007222162037,0.50364119725601,0.6636860897412302,0.9132155757958388,0.5440614128359703,0.6100002476330408,0.5497884562652112,0.7007317581070007,0.9575253723550358,0.5241932408430761,0.09000088073579188,0.46962277419151055,0.6606983392679391,0.9673093426673224,0.857215635039975,0.813718678423624,0.9777777902165331,0.49090915018583897,0.2828090426667017,0
0.4933332868612338,0.4155844155844156,0.5352107147763503,0.6986301601500212,0.8333336175946376,0.9459460782713712,0.8513515061932099,0.8533334916026807,0.6847822830470187,0.6352932273410546,0.7011496296507018,0.7272723923690866,0.6777784081446654,0.6041663392341047,0.6813187420651226,0.6966288806565619,0.632183908045977,0.5925923206678254,0.7333333333333334,0.8591550908913905,0.5747125740889855,0.3333324046743123,0.2857139969375224,0.19277127596626456,0.7291674430903615,0.8124996690360742,0.5488958907429751,0.5691318913505132,0.5764328415364486,0.5980702784750381,0.5718859036054589,0.49056593341495197,0.4263316989957944,0.35866244761357546,0.30030095352429526,0.2742866243728931,0.2659578215340643,0.2345351898032696,0.21534587955909384,0.20823263793127633,0.19951968814534649,0.19854746743247187,0.1897813062056799,0.2049379904110057,0.2000014186006922,0.2022158391464916,0.2109845071291896,0.21958402126102455,0.23529251774689253,0.21230773981538897,0.37980707278369336,0.28869062071115864,0.6234174767673314,0.9800001666652778,0.4733469597686178,0.634873486214893,0.8605358921125904,0.5555555555555556,0.5300001926034762,0.6512448624539693,0.7927671757351984,0.931825127114615,0.5241932408430761,0.8400005032775955,0.3802373309083776,0.9145541676918485,0.9547360592824015,0.8450637217442749,0.8454876286531599,0.9700482853828639,0.1999997477585192,0.008716713137010322,0
0.29333363540198076,0.37662337662337664,0.4788732143080159,0.5753411917488328,0.6527787963807851,0.6351356203283611,0.7162172558686944,0.6533324741568766,0.5652177169529813,0.7058817459143554,0.6781605925588772,0.6931812111689695,0.7555557182308814,0.6562499454279063,0.6923082592744781,0.7191005411489835,0.6551724137931034,0.44444424050086906,0.19999943131735337,0.0985918181523173,0.0,0.0,0.10389598357245253,0.06024126042398087,0.7083344425100403,0.6093760756327589,0.2302822578520582,0.2540189223423428,0.2738860109138486,0.2829562764154384,0.2907361367492184,0.30503008043389546,0.2978043730151918,0.2857146747344257,0.26426362757758576,0.25714437395482176,0.2739361032974885,0.2783517396983731,0.2871278394121251,0.30992759279948023,0.3341353226442676,0.3559317527041338,0.3625299286295266,0.365432244986277,0.32631622500898444,0.2797774505780975,0.25433491759767923,0.21958402126102455,0.21470587508066763,0.22461599429749274,0.3581725416806114,0.2678562757330485,0.3306954349511177,0.7300005833284722,0.9295085799784916,0.5620965141532006,0.8419610381983732,0.2854406917082328,0.07999922958609512,0.7670261335134541,0.6442503589377635,0.9027391954231365,0.189515573744443,0.20000075491639302,0.5960187723495195,0.7835490482357923,0.9245599782721192,0.471899162702032,0.752346771260334,0.9724637673047187,0.5818183079389223,0.0,0
0.1333339142345784,0.19480475747539602,0.1690142855358726,0.16438298023446735,0.09722282390864978,0.06756699415739141,0.16216208252920639,0.18666705103508152,0.16304339359222486,0.24705826708815912,0.2988506548230751,0.3636356435935362,0.3444442817691185,0.40625020737395595,0.4505495679925705,0.4044937766941221,0.39080514013875556,0.3703700168681731,0.3866664771057845,0.3521130363241052,0.2183905662547753,0.21505333056592946,0.16883112070170828,0.14457858320644412,0.42708343315923697,0.3281255968382796,0.2176657481123972,0.23151081487115077,0.2324830601325404,0.22829375040226557,0.22364195093844363,0.2169793188789279,0.21316571538923695,0.19756932436149155,0.19819703231739721,0.23714331218644652,0.3191488826379908,0.36082462494557255,0.3836622485449764,0.39225116744340416,0.4014430238763719,0.4116218790897278,0.39902624554650545,0.38024712728763566,0.3526319771510715,0.35457022858384224,0.35260193815196594,0.3620181488021941,0.3882350032267077,0.3969235797128674,0.4086532660342005,0.29762035591154096,0.3481007304285376,0.38000072221620373,0.8392080636434683,0.34451076673905845,0.8730206329155271,0.3045983568278655,0.2099999724852177,0.6956310912744212,0.3636736716867214,0.9212064815457197,0.2419341739612501,0.5100008807357919,0.26047466181675516,0.4607336846220233,0.9362951030306537,0.5397472083220352,0.6209385905413508,0.9777777902165331,0.6909095953920527,0.0,0
0.12000048795704585,0.07792157331077162,0.07042267844430922,0.06849249978440367,0.08333404398659422,0.05405359532591314,0.05405386381977079,0.08000040697832161,0.14130420454068826,0.1764699205057909,0.32183905184890177,0.3749993092612411,0.3444442817691185,0.28125018117935097,0.3186812763612979,0.3707859156859151,0.31034544234882716,0.25925886496834694,0.26666628754490224,0.25352140905993314,0.2068962996373499,0.19354795571968056,0.207792051371461,0.19277127596626456,0.34375001109176706,0.26562564537965533,0.42902192411652806,0.4372991877800124,0.4490442404450637,0.44694465898607627,0.45687000501499164,0.46540868580756417,0.43573593468371813,0.4316107651209211,0.4654657895968655,0.5228577495819288,0.5691489832785681,0.5567008569845228,0.5297018423543606,0.53268684937526,0.5360584031371093,0.5399512816599844,0.5085151962974419,0.49382728421915745,0.4947374642985492,0.5013847787781506,0.5115615085488551,0.5103859805123927,0.5294117501613353,0.5323076883487174,0.5360569447195451,0.49107154266670416,0.4493663346850836,0.2300008611039352,0.6134578415459324,0.4694486693414805,0.9180877198337343,0.26436786854622923,0.16000011005912926,0.5756221988464632,0.48293380323025725,0.9459833256173874,0.2983870113452989,0.08000100655519071,0.5836240675751384,0.4451336441559642,0.9522213423394756,0.49417753346315973,0.5862815181810139,0.9835748721964521,0.70909116133239,0.0,0
