f1,f2,f3,f4,f5,f6,clase
-1.7797909771543052,-0.5645186610567615,0.8451542547285168,-1.4142135623730951,-0.9834699358669273,-0.8451542547285167,0
-1.5589890911533753,-0.5645186610567615,-1.1832159566199234,0.7071067811865476,1.0168078997946197,1.1832159566199232,1
-1.5589890911533753,-0.5645186610567615,0.8451542547285168,-1.4142135623730951,-0.9834699358669273,-0.8451542547285167,0
-1.5037886196531425,-0.5645186610567615,-1.1832159566199234,0.7071067811865476,1.0168078997946197,1.1832159566199232,1
-1.5037886196531425,-0.5645186610567615,0.8451542547285168,-1.4142135623730951,-0.9834699358669273,-0.8451542547285167,0
-1.5037886196531425,-0.5645186610567615,0.8451542547285168,-1.4142135623730951,-0.9834699358669273,-0.8451542547285167,0
-1.3933876766526776,-0.5645186610567615,-1.1832159566199234,0.7071067811865476,1.0168078997946197,1.1832159566199232,1
-1.3933876766526776,-0.5645186610567615,0.8451542547285168,-1.4142135623730951,-0.9834699358669273,-0.8451542547285167,0
-1.3381771632256667,-0.5645186610567615,-1.1832159566199234,0.7071067811865476,1.0168078997946197,1.1832159566199232,1
-1.1725757487249693,-0.5645186610567615,-1.1832159566199234,0.7071067811865476,1.0168078997946197,1.1832159566199232,1
-1.1725757487249693,-0.5645186610567615,-1.1832159566199234,0.7071067811865476,1.0168078997946197,1.1832159566199232,1
-1.1725757487249693,-0.5645186610567615,0.8451542547285168,-1.4142135623730951,-0.9834699358669273,-0.8451542547285167,0
-1.1725757487249693,-0.5645186610567615,0.8451542547285168,-1.4142135623730951,-0.9834699358669273,-0.8451542547285167,0
-1.1173752772247367,-0.5645186610567615,-1.1832159566199234,0.7071067811865476,1.0168078997946197,1.1832159566199232,1
-1.1173752772247367,-0.5645186610567615,0.8451542547285168,-1.4142135623730951,-0.9834699358669273,-0.8451542547285167,0
-1.1173752772247367,-0.5645186610567615,0.8451542547285168,-1.4142135623730951,-0.9834699358669273,-0.8451542547285167,0
-1.062174805724504,-0.5645186610567615,-1.1832159566199234,0.7071067811865476,1.0168078997946197,1.1832159566199232,1
-1.062174805724504,-0.5645186610567615,-1.1832159566199234,0.7071067811865476,1.0168078997946197,1.1832159566199232,1
-1.0069743342242716,-0.5645186610567615,-1.1832159566199234,0.7071067811865476,1.0168078997946197,1.1832159566199232,1
