f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,clase
-1.0164820675860038,-1.1416340261025753,-0.7777283558688776,-0.7777293586396737,-0.31485132909118635,-0.3149962347860517,-0.09138952929192655,-0.3555365557460235,-0.2660984773798317,-1.1877059310106044,1.5763056874709536,1.223956493536228,-1.223956493536228,0.02292000685954993,-0.9408634151900703,-1.2585343222495369,-1.4353600389848824,-0.486226323170957,-0.5753312441524304,0.7964013196517006,0.8798038658213535,-0.08353761044067734,-0.8984371302339238,0.528872126660193,1.4676582174042956,-1.0757472443833889,-0.009489370098055873,0
0.14189449267364285,0.06640324503530376,0.5001878495821187,0.5001708503648623,-0.3456232811636336,-0.3382412313360394,-0.12422512322226716,-0.3805730031876222,-0.017079108135402313,-0.3849751325054718,1.5763056874709536,1.223956493536228,-1.223956493536228,0.02292000685954993,1.4450421636787731,-0.2543495360299201,-1.342736148178505,-0.5048881349178971,-0.043289646657450005,0.654223684372254,0.8798038658213535,-0.5819359409030496,-1.1578390683300963,0.13017339454822266,1.417525300655968,-0.2978237788516373,-0.8457586974849249,0
0.4953625956294655,0.4362534125408825,-0.05454635612922241,-0.05456625942606401,-0.35278413166703526,-0.34488294470976105,-0.15002379683800982,-0.38726072542471884,0.4498320091463519,-0.2779445594229911,1.13352169554605,1.223956493536228,-1.223956493536228,0.38608176650564274,2.1335495143973193,-0.5217914578905928,-0.8762998386183896,-0.503191697509803,0.5734505602174136,0.5718194510600734,0.8798038658213535,-0.8128144351468205,-1.1578390683300963,-0.3257640861873551,1.165100263333383,0.05718500447246698,-1.0915110398478198,0
0.5414664784555684,0.4865043563827228,-0.7222250576009159,-0.7222250597806187,-0.3324628802594213,-0.3282796615334951,-0.08904422260664305,-0.3657361823765462,0.4498320091463519,-0.22442877275290818,-0.7344662060684712,-0.817022504705884,0.817022504705884,3.83611953341439,1.324901216902075,0.19745989877094902,-1.5320449772715394,-0.47774413613048683,-0.2961533575343527,0.7964013196517006,0.8798038658213535,-0.31302164535126836,-1.0188932136597304,0.5502276293009384,1.5199816985516423,-0.1714192052615821,-0.1892374799514951,0
1.379035353663539,1.3829862758300175,-0.6496773685079968,-0.6495583395875637,0.09969219703927679,-0.17220139776711202,0.41520941801540057,0.07930672606252166,-1.4800713033227892,-0.22442877275290818,-0.7344662060684712,-0.817022504705884,0.817022504705884,1.929517819633934,-0.8751164796174089,0.2506566079761274,-1.8619500708542542,-0.3522057674157171,-1.3454365416109744,0.747300667759583,0.8798038658213535,1.127650596265745,-0.21846066381128046,2.21613088012496,1.6985176983602817,-0.45650266931138456,1.2216351707326814,0
-0.27112495906146605,-0.3557075839833408,-0.8739171351700051,-0.8738931320765215,-0.24460017482307475,-0.30503366472546917,0.0094612288402446,-0.2810733798234356,-0.6396277312980265,-0.1709129860828253,-0.499238648228537,-0.817022504705884,0.817022504705884,-0.7034042126132127,0.9621217695400446,-0.5283491478582356,-1.639802771618959,-0.4319393258540422,-0.2488701824025993,0.7964013196517006,0.8798038658213535,0.38912328783592326,-0.6112030101047591,1.180524036843022,1.5782967234205072,-0.6414033169377771,1.1845056006318193,0
-0.30378237619219234,-0.345657995369563,-0.8523755858269133,-0.8521655346748925,1.3853180278227626,0.39233623693492503,0.8186127706268843,2.4907714318139957,-1.915853599088134,3.6821986477210147,1.5763056874709536,-0.817022504705884,0.817022504705884,1.2939839150404486,0.5269246683133385,-0.5480252185344867,-1.8128674107908749,-0.23345314833332345,-1.9202345486229284,0.6286060834186803,0.8798038658213535,1.856548423309352,0.37968568653096574,2.6744889845790674,1.6719508534114471,2.759421052134178,1.2216351707326814,0
-0.7321707891271424,-0.8401303635668347,-0.811528063049989,-0.8115420693737068,-0.3409780807532694,-0.33492137490721674,-0.14767819007510205,-0.3637626741543219,1.2280165377774395,2.237286411236368,1.5763056874709536,-0.817022504705884,0.817022504705884,1.2939839150404486,-0.35514954276143307,-0.5407373403916792,-0.2611441693500344,-0.4658690742738286,1.2276060012888945,0.7964013196517006,0.8798038658213535,-0.4713784517437093,-0.6971861978761169,-0.22515416217720338,0.8321944901454659,2.120676452039715,-0.7352582161222521,0
-0.4632274716103151,-0.5526933243689616,-0.6884863661381332,-0.6884973709496858,-0.3154324792717251,-0.32163794815977337,-0.13360655001515062,-0.3447427761078976,-0.9820299641637695,0.9529125324428048,1.5763056874709536,-0.817022504705884,0.817022504705884,1.2939839150404486,0.19852407650634174,-1.4232267647712564,-0.2611441693500344,-0.4353322006702303,1.0532711111085875,0.7964013196517006,0.8798038658213535,-0.08975021134332428,-0.46062715433834295,0.02582100622283211,0.8321944901454659,0.07802837566600329,-0.07696844274573675,0
-0.95500922356006,-1.061233316161751,-0.4912525565115139,-0.49118654029664593,-0.07506656403225864,-0.21869239112512556,0.19709099501617322,-0.0509549192059267,-0.9820299641637695,0.6853345993500755,1.5763056874709536,-0.817022504705884,0.817022504705884,1.2939839150404486,-0.8143758336011322,0.08669375347490785,-1.7460801841262763,-0.40479632732453774,-1.0802382546552984,0.7195485167909796,0.8798038658213535,0.8690109483507356,-0.27329081260986066,1.7866102061688713,1.635811542116214,0.4451406779837858,1.2216351707326814,0
