f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,clase
0.18492927200258114,0.2068007393753279,0.20490114645703184,0.23783003113538964,0.23764048326858864,0.23084802164638285,0.23690222480968123,0.22906362160929417,0.21519291746992442,0.18815565422845038,0.18208791667244495,0.1577847381354667,0.1598331045282094,0.15648502845699136,0.1696387052447822,0.17572127901743542,0.1906538078098296,0.1789981634527089,0.1647256757252356,0.16800236988704564,0.1740988736693172,0.17370479477112763,0.17045169715028408,0.18692696879571413,0.2035045901150644,0.24896216477787908,0.25588442307516523,0.30282907904746664,0.32708238614968804,0.3421723864046336,0.32735842880523736,0.3438943655864241,0.3619032725941749,0.4302825342818422,0.5011156137265669,0.45858868099415834,0.3909190548338223,0.3492689330654911,0.32492054839971085,0.2914881348466801,0.2672545101105025,0.2459660752731852,0.2421454023447263,0.21975014867231535,0.20063401821836951,0.19760896974462744,0.19198594008397832,0.1823144765907813,0.1888957053264632,0.17774876522884425,0.155194401244168,0.14568790812879984,0.18597874340866147,0.1928967904232159,0.1857620681413606,0.22468730149713123,0.2584387914178513,0.2893668525035906,0.318391248614692,0.3230076657405208,0.2935530931273138,0.25056522572371914,0.21403923500970093,0.19780622174527976,1
0.20808247192592175,0.2320212115031613,0.29047641542238617,0.289238727737131,0.2575106702764748,0.24285264424443612,0.2526278912386156,0.23434365721295106,0.2038858767506876,0.169420342005685,0.16465524414428157,0.13864329503096023,0.13424365791284718,0.1328922289963298,0.14138028702230138,0.13961977233034986,0.15722137345279402,0.15214003673094584,0.16500378968472268,0.18218368163491427,0.1980332462172465,0.19672308162741553,0.18678251215656258,0.20660172635943538,0.2295469261989644,0.2765584391779436,0.28170406363077233,0.3360195267650865,0.3679358695076133,0.3856948286036307,0.3771060058057694,0.38868912302464376,0.4072904744865488,0.47755392344648706,0.5047203319732809,0.45980591601819315,0.3886616510403622,0.3438692625440266,0.3110025950634546,0.2799806766488194,0.25957570704136007,0.2389393254661413,0.2263990300752568,0.20337595273038758,0.18730179088746937,0.1734696049463373,0.1742773313824457,0.15619554889990322,0.17234034437490264,0.15889809022061244,0.14054170580355083,0.15830151020101804,0.17950865812062036,0.18721597375839752,0.1839179388590168,0.2183222989408016,0.24680402156106326,0.28888419728316284,0.3269401691594978,0.33852537720651144,0.3024961452361599,0.26952605671936275,0.2397622493917649,0.22115741688611507,1
0.2018080458403786,0.210001706053411,0.23288823979414425,0.24527975240839828,0.21589941858821765,0.20202111032855952,0.20997222405774843,0.20391175252801463,0.1822537850109273,0.16319602864229718,0.1595992409639111,0.14180898735287079,0.13907995465749712,0.12124665065781545,0.14127456410328315,0.16380110931737504,0.1740729711533482,0.17453780226507498,0.1923977090744612,0.21101995937336493,0.21733020086127533,0.2253327563518022,0.21762511447404295,0.2449420187361344,0.269511226661519,0.31474158599502894,0.3522040551428389,0.4184886688057401,0.461943160613524,0.4914840182009883,0.4402595758151314,0.38421213084853906,0.34828462637359636,0.3528447029456227,0.35062224137571507,0.32407003783061367,0.2752077376863812,0.25270502344007767,0.243972224526312,0.21114751342096727,0.20233605201633934,0.19172738859324856,0.17723542659284489,0.1761922428514532,0.16757344924982365,0.17935912235917706,0.19219926718758645,0.19289273776514265,0.21869696025734345,0.21947433980902206,0.20007685354849641,0.20442025222608748,0.23122108254653112,0.24432545773969688,0.22006526284719452,0.25236265538094477,0.2758728927759869,0.2895588154677718,0.31452251360712524,0.3353426978027166,0.24882696363425238,0.23440076040834645,0.20920218040713248,0.19265912658349982,1
0.20017418179436355,0.18773026910747748,0.2118660992773791,0.2658653321152622,0.2574515951034092,0.24617149328249713,0.26052683146907163,0.24860231290920404,0.2251318171442519,0.1906648086288994,0.1891084330666075,0.16637627875343905,0.15919738558065769,0.15487391374028311,0.16231356520397933,0.16887260360873751,0.177045030814646,0.16178879706152433,0.16691406584271584,0.1722401588132098,0.18758255948298763,0.18588133473847446,0.18610428784001387,0.18936998052759557,0.22016767298148557,0.25940601560724297,0.27873520651142025,0.29850489432359517,0.34344303328414955,0.35807343041645806,0.35169478625743406,0.365207450177529,0.3874221867735953,0.45887181261593757,0.5150993626057401,0.47202312948632275,0.4057854108755111,0.36004402374204136,0.3338126103494448,0.29945582033072293,0.2776474946446116,0.2595581813380997,0.2453034155431356,0.23047315987320574,0.20295301255545117,0.1988230425059235,0.1939917988946336,0.18191757365674235,0.1915552814853194,0.17452584787619363,0.1570434072956285,0.1795178508241847,0.19500990412321886,0.19859263647559405,0.18987413687043944,0.22602046612992352,0.25531165777096654,0.2768067021894769,0.3096012338284273,0.32048818663316897,0.2799885774773777,0.24283059177313282,0.21261149949185423,0.19281809431693292,1
0.19421039608163737,0.17955583604954994,0.2086280175360556,0.2456229341842075,0.24408504760301286,0.24238251766832625,0.24613409696287503,0.2386242109295256,0.22656570290800032,0.18905925805225138,0.18949392586223632,0.16868675546750778,0.1660433217529118,0.16253220202940669,0.17236864207744132,0.18053727088264612,0.19499142239370243,0.17582598714416897,0.15968203322697766,0.17006786494721615,0.17488307291183974,0.17527110851439087,0.17496316656294206,0.18690589791034942,0.20248406227015825,0.24681329719504655,0.25675828846698784,0.3106985253867596,0.3375389588836296,0.354697801506308,0.33894000929461926,0.35223994155074484,0.36786569826359394,0.43029804984477565,0.5004010648724169,0.4955271496626501,0.4212171407458471,0.36805795371211314,0.3343900415921129,0.29416285606708237,0.26460995798699344,0.2593117814924646,0.2424603792547073,0.22790914893965272,0.19965159529233317,0.20465231227671346,0.20030077892057713,0.17904752245164005,0.19017749579623583,0.17478070464273954,0.15205703463036818,0.17694749144872993,0.19736878938448385,0.20024513952524647,0.1960306815050289,0.22949619649137304,0.2594208502880093,0.28754591103948074,0.3050151768998614,0.3197144590345001,0.2837979752701035,0.2449776649341395,0.2109641218317883,0.18909688442069145,1
0.17339324572490433,0.1942581682117353,0.18968319889986313,0.24882769531530907,0.23693150745536795,0.22455476746034414,0.23450193565733737,0.22242560983440315,0.20785484406817198,0.17850685957670234,0.17397762415232496,0.15732839170317992,0.15330843917791248,0.1574413873395859,0.16483959982332774,0.17398480256700524,0.18718716013258066,0.15999265381083563,0.16386657864818277,0.16909482625957958,0.17509483914416168,0.1799319635027329,0.17577698683533222,0.190795413812813,0.20881969167914885,0.2478376905386283,0.2583532364490143,0.3047935457248006,0.3488946889844053,0.3699603985871021,0.35535376802516283,0.3650094217886417,0.3821479591697373,0.444838329207292,0.5150993626057401,0.46996319329180225,0.4024017229023515,0.35270560638157716,0.3255273666623218,0.2924376075986237,0.26609212135328714,0.24236528618434416,0.23130227968955078,0.21121930394077118,0.1931668567317907,0.17988872810369216,0.18813975077000633,0.1719265379056472,0.18720831916185365,0.1734059927560092,0.15193877708144066,0.15280418855225048,0.193373061393393,0.20240937133385087,0.19372551990209919,0.2221567933814302,0.2517349257517307,0.29329942768805706,0.31083593033383394,0.3342371887134203,0.2914222390844699,0.24924119941811781,0.21804551753872684,0.19437188330285762,1
0.1950430966514884,0.21485882728710567,0.24065257641187948,0.27813025193297763,0.24430158693095444,0.21759128296820918,0.21103051252195984,0.1968688487929519,0.17728643136581318,0.15556766335343003,0.15412072926634215,0.13201368269141905,0.13455470653521923,0.13583859051468944,0.13156305867341572,0.14684170185444317,0.17601345227614065,0.1692774716865626,0.17413784672559013,0.20023144870887322,0.20628471514275298,0.21761088283634655,0.2183152110785197,0.24064464799511737,0.27718345066206634,0.3230795832528857,0.35303574203472743,0.42128925494555464,0.47182283226272526,0.5037140308141502,0.48836354084581035,0.4277995327213331,0.3844211023733888,0.3868944296382951,0.392239081929838,0.35895364941475716,0.3074652902624277,0.27422078792704835,0.2594023888803308,0.23294023969480473,0.20793539090928237,0.20769755148880856,0.19079042585349318,0.18110838620975622,0.16996408745040414,0.16143648352428014,0.16460076478074032,0.16920952030081693,0.19327763279603558,0.18846476786302271,0.17790939747162898,0.18120543421151394,0.20973120422575925,0.2186898605623034,0.20722135950986906,0.24163961432990597,0.28504742905458963,0.32799600368384696,0.34824778423049213,0.34654317737647966,0.30772791713135356,0.25432263591077287,0.19833426750023092,0.21036020135128453,1
0.24959987918867182,0.2277064356696003,0.25512218421256366,0.28598113765357946,0.24461668729238584,0.22246009470292497,0.22086123649653996,0.20077827645531054,0.17223692507271693,0.15047571198377782,0.14912412690047935,0.12473014955224376,0.12063391851378932,0.11897340261377831,0.13365494226603195,0.13124951039197827,0.15223697498575794,0.15763253749617387,0.16810842776983165,0.1736527038256748,0.194617183493664,0.19358212704150443,0.2000657071836512,0.21563802398690213,0.24626870193940606,0.28343845697010284,0.30139123757986824,0.3481502067490294,0.3936502667919971,0.41364934291299715,0.40652253271638616,0.4198789227886391,0.4431249846353875,0.45446635388390233,0.45526701745362036,0.41059162876419997,0.35084024965718014,0.30230145303998157,0.2932136128260122,0.259001224285853,0.24081380841523864,0.2302376787382703,0.21636946909313604,0.19824798542192934,0.1876560369609284,0.1724751345446913,0.17197130842672798,0.1526929289825652,0.16334985171599398,0.15558412907474484,0.13707143187102538,0.1534628622897031,0.17721716958110578,0.18045771051356732,0.17971261883336617,0.2193985395353161,0.25852149500607724,0.3004186538609128,0.3434676828968347,0.3566323391811192,0.309090356744554,0.2758037292421512,0.23226546764805514,0.23820960678136816,1
0.19501604752882606,0.21656346967650403,0.246965766375755,0.28087570613945134,0.2518046377759125,0.23605204135740085,0.231218997012776,0.2083862332526642,0.18997805495978246,0.16851293610703746,0.17154601598505964,0.15017417350524773,0.15209852399966362,0.15589281575207387,0.17034856313579225,0.18491506548843295,0.18585957325599461,0.18421456994184268,0.19197641226879866,0.2105419808562371,0.22491019937844833,0.21625092144132532,0.22290251152076548,0.2402451488524844,0.26896486002409287,0.31548968763518254,0.3404759510729401,0.4062892128378094,0.44684926042971224,0.4782695636852806,0.4717692779158501,0.43291410535057717,0.38868495305940165,0.3854568372142836,0.3821607456887264,0.3498509948050268,0.29667676735114923,0.27362842609292787,0.26481492102238385,0.23108343377844928,0.22378872822379514,0.21588420857537474,0.20225456467887926,0.19777223401295227,0.18413532450947864,0.18172276329150783,0.19631534295252087,0.19500594384889947,0.21538328157432157,0.20711053671386237,0.19158497451611417,0.20018980526234365,0.22514095499481213,0.2330078327914972,0.22460110255944768,0.2691307704622567,0.3008687840194472,0.33486292471137713,0.371871952683953,0.36249152304729637,0.3227583636898798,0.27241439939702394,0.21918191617135285,0.1865586956879855,1
0.2033563958438962,0.2184569324133472,0.2434884731008402,0.28102871966696585,0.2506624481233463,0.23316143240204534,0.22927805335988644,0.2177655162640959,0.19891439852283435,0.1745511628012239,0.1682656348953205,0.1457113032680637,0.14054280708944486,0.14100296821585195,0.1538443741806123,0.15027410369091487,0.1712656662696152,0.17608999081726356,0.1867446608232173,0.1951486565510449,0.2147930066171155,0.20501332335901537,0.21294207766261425,0.22440104676283384,0.26615605658168984,0.30815702069316103,0.33332232078381496,0.3902982351240354,0.4323604885654596,0.4612136882171813,0.4545956503876126,0.4377968783262067,0.39467223525748363,0.40109858423920874,0.4043080067006332,0.36925737211959214,0.3208248506594788,0.2897150465362199,0.2713481413894846,0.24551944530615435,0.23227347233596526,0.21245366515009953,0.2079932424563226,0.19298580383983768,0.18172349567404344,0.16758866055420144,0.17706195707637357,0.17461029382152943,0.20238589442433064,0.19980885742509055,0.18385122338050294,0.19108405442789592,0.2235763895439235,0.23013538122114507,0.21841670007953784,0.24938134240873389,0.2923508428896052,0.3249958885636286,0.35162851463145745,0.34942329538138417,0.2853293494022753,0.27896301755550323,0.22782950940839514,0.18474451025936095,1
0.2184348868182226,0.20218079804817227,0.25138507808163635,0.28343631893931925,0.2587907163371672,0.24569204957225882,0.251227359417047,0.235351575041128,0.21071036614994496,0.18773294497854542,0.18851536100440536,0.16621097980298252,0.16483681792284433,0.1694768867243533,0.1793690571170173,0.18759691934792658,0.18101889015485007,0.1784661769207224,0.18776313859243773,0.1937702748453418,0.19983580780090576,0.2057207172772296,0.20010560345091094,0.22201265706286388,0.24537909927696827,0.2933296510732729,0.3138614481981424,0.3677034997150709,0.41228442565108125,0.4446297575532144,0.44130353666996697,0.4526528182580334,0.44537327131037613,0.4468083937822411,0.4549725788401788,0.41646628656420426,0.35765374820531004,0.31813845793319256,0.3034955149245772,0.27599914276309717,0.2474877064565727,0.23949011353942398,0.22469755346559656,0.2217953014092499,0.19828127221879888,0.19123290384470415,0.19309545619417068,0.1800938486757224,0.19948203904017495,0.2127097629239381,0.20000674591564913,0.20773143574024974,0.23220796528840626,0.23581634380234753,0.22013978552201785,0.24981763557584555,0.273386738360725,0.31352724237739693,0.3395048337485641,0.335232146893787,0.2976949052308672,0.26227197717745987,0.21906254811986076,0.1958771936017546,1
0.2087667055624155,0.21826811206590238,0.25033624769875357,0.27979861874995005,0.25017012224271823,0.2231118299756455,0.22391909658690862,0.21237160652645146,0.19794475997188501,0.17258106566726414,0.174007278333264,0.15279367193294677,0.14856445019846232,0.14521462942335026,0.13603749377791174,0.15355244220321304,0.1816277383603501,0.17823018059381696,0.19149368589626042,0.21029872887876644,0.2169291116012678,0.22568642600894412,0.2268635273777894,0.25038738943840033,0.28206947359675894,0.33564847288039906,0.3638373555255794,0.43149561096934835,0.47307827479157316,0.5039531495149107,0.4470503054427405,0.39319515586029985,0.35602989339007546,0.366045769537595,0.37545816622296985,0.3445198152658921,0.29660476897783883,0.2648752563485244,0.2559131068478866,0.22176185864116113,0.22246413531384618,0.21151770118210994,0.20183032074777896,0.1988143041862851,0.18580506288878543,0.17830863170155245,0.18837029158802662,0.18799238113420869,0.21863155954087582,0.21487660520250249,0.20363047595583822,0.2075576377815256,0.23462461699492776,0.2435877045018123,0.2306226025992819,0.28298543150327676,0.3112217935845268,0.3407207622054841,0.35624408621752307,0.3457518663603041,0.2698901763605088,0.20988813817000374,0.18168864525268696,0.19750605395254262,1
0.16914422883315178,0.21028737379373685,0.26779959505935674,0.26462471068591076,0.2301030220877488,0.23292870129824922,0.2463727672722384,0.23806325405910475,0.22220641446067405,0.19167312793076602,0.1916883005819893,0.16839569613713973,0.1630732101378635,0.16500036158988293,0.1723195524302951,0.17850051687246843,0.1787191206173287,0.1635329048056321,0.16988377281451325,0.1785732972207688,0.1864018584765188,0.18560340073278475,0.1847560312078555,0.19235962430853587,0.2287701374957544,0.26492341795199537,0.2859310139946435,0.3241579714172625,0.3580278869460196,0.37456294415249897,0.37454271146942547,0.38120806515620187,0.3999166896566795,0.47060954193389815,0.48182640911397334,0.434182546183527,0.36746521587113445,0.31578372404015764,0.2986799540235333,0.26920186981839367,0.2535038302332583,0.22760881707762928,0.21680250672940904,0.21314338285439938,0.1901689395481376,0.1826224870333062,0.18582496726320383,0.17165358323849528,0.1865412795336285,0.20101975633849192,0.17992501116363582,0.1873521162574465,0.21359206270481454,0.21543376563494057,0.20771034109861516,0.23941937749500355,0.2661298552026634,0.2938095061890822,0.33100295725293777,0.33481904388557754,0.2927901199229857,0.24482949334835624,0.21447383819408083,0.18804635597946948,1
0.18384900524728714,0.18008856084774177,0.1953345221739775,0.2647672037010896,0.2201333646303531,0.19817161395272742,0.21756936580164013,0.20950382938585907,0.1990171175833787,0.1799301346115547,0.17939683904459452,0.15496042588384168,0.15317514785470027,0.16034358985905944,0.16844176475949438,0.17965278151117228,0.19120342197938786,0.17525390266299357,0.1712376682436645,0.15877150595549538,0.1654328310256838,0.16634090871860957,0.1675436590856015,0.18276825416816017,0.1998514351898233,0.24537440519687465,0.2545789789146676,0.29654604201230106,0.3257817577311105,0.3357097910018654,0.3285108942366626,0.3432858257928362,0.35945681656155,0.42961028475863683,0.4821480951156276,0.4377802267681231,0.36858108526978,0.3238857947649521,0.29262634641134716,0.25814090890792285,0.23914649542639296,0.22358715521793884,0.20425356230117653,0.1895225572729406,0.18322886722115495,0.1703095599527597,0.16785968978427526,0.16331250624588892,0.1758634007101103,0.182587751070135,0.19023977949894527,0.19600966259054853,0.2054851499006545,0.20675738774652574,0.19573734479340393,0.22243308355324654,0.25042725783438147,0.2760168952625289,0.2884053693527899,0.2840357162273912,0.2538243847904925,0.21941202119162365,0.18883680822888113,0.17379279832630862,1
0.20692578836669387,0.21162887052850454,0.2329290487831442,0.2602002359790868,0.20994729073907256,0.19923293183408305,0.19874529757171272,0.19382825663859854,0.1730627456386775,0.15028956873608168,0.15056234311944416,0.1288120893000595,0.12978000357717762,0.11593882905805175,0.12918429299550607,0.14399744405412337,0.15949589569630743,0.16036868686868688,0.18009345851517705,0.19622834015573543,0.2013048877685307,0.2030807537526551,0.21222406222986265,0.23310940875580052,0.2681790303702636,0.31578027660942054,0.34711913010434936,0.41596276552442385,0.4684806105115768,0.5007718919463143,0.4601357822634419,0.4075005059119423,0.37031215429621883,0.3788227669603639,0.38806703413569477,0.35731796038024616,0.305773433877299,0.2726346390834294,0.2694787121849486,0.2347359260408206,0.21993538843136987,0.20049622720071497,0.2011567909780772,0.18542356606233876,0.16335707056202584,0.15464280804858832,0.1574867362182699,0.1507989517347537,0.18639299552763994,0.18080786960816597,0.1636117826401614,0.17391069915919533,0.2010562876729418,0.206329414992033,0.1982939583869354,0.24306482877755803,0.2818117634624531,0.3129677855255512,0.34334421324629405,0.33331788644174004,0.31639304819332414,0.2689739503548015,0.2015144590557728,0.2004326605150507,1
0.21850232768010708,0.23051039217421754,0.2525001738646637,0.25956141448954206,0.24097349298090595,0.23516763299541799,0.2519884065632341,0.2465316325649468,0.2272107198470401,0.20363324461825358,0.20238585567219994,0.17987987952406795,0.17250646438635417,0.17396813770614267,0.19091559693487664,0.20113197374625785,0.2148445673002227,0.20255207376798287,0.20582257551863667,0.20688036687082575,0.19142663404447244,0.1814140506833682,0.18081103254669745,0.19164902686416785,0.20786232831356946,0.24954810848329176,0.2520417397390679,0.2997362651552793,0.3276932324367746,0.339085447879115,0.33060395762192457,0.337606156094202,0.3544303347983207,0.42120263462496954,0.49295724523344475,0.5175465068655558,0.4542406756713194,0.4003245818269153,0.36888637413942243,0.3249669063930455,0.299466009854658,0.2817667922573831,0.2638709576109387,0.24632424749985002,0.22333076350415032,0.20838494636688684,0.2116178125057635,0.19482812059525,0.20876894077857844,0.18964372736252882,0.1686289515421216,0.19292716140723348,0.21256667407067073,0.21647158132503752,0.20383108716122939,0.2360357008216405,0.26886927680600325,0.293304909603219,0.32241288112248295,0.32212906714891104,0.29463759819183893,0.25751256950366375,0.2284980444088571,0.21217003311141386,1
0.23765868616467695,0.26028305093659765,0.2851865206990803,0.30780223833887765,0.2960203217612193,0.3079494995086169,0.30817669965297156,0.2908932798097596,0.2679399008744115,0.22870928611518476,0.218343295104171,0.19381814390286095,0.18569247406842362,0.18494421846916356,0.19189353393579506,0.1931756629100611,0.24252307861618935,0.24096709519436793,0.21781992273933082,0.22666932381274815,0.23681198371361667,0.23106731572538589,0.22505651869304572,0.23560291795433186,0.259684935088418,0.30455019808441014,0.3193412580162002,0.3704984714888456,0.3919481254828894,0.3753014154149059,0.29735790345719426,0.29462721517157636,0.30213957350567194,0.34889939736455117,0.3726876907143403,0.3816913571597939,0.35553520815923706,0.3470757905561145,0.35727340593191215,0.30568440420851223,0.2648601032546142,0.23067208382418655,0.194044620202229,0.18778868344526953,0.20251873001179427,0.2268371022598778,0.24399810034365949,0.25573376329908226,0.2910354133357067,0.30726358248271324,0.2929002355912108,0.2668524739326039,0.2729491162357638,0.24169400166928345,0.21326144450698925,0.21053207806359323,0.198853775828357,0.2135125097303994,0.27207190002054454,0.32795328447937916,0.33095476627034376,0.30717680394403946,0.26134046995780846,0.23997970249147502,4
0.2199111866923168,0.23025371451440974,0.2430048012890917,0.2650259550361293,0.24803835277722133,0.26700620639482603,0.26912814530076173,0.2479527897280793,0.2419567246518965,0.21675685278728296,0.21120410304770093,0.1959454303744375,0.19847863347077438,0.20363020348371325,0.21624024621942411,0.2339633596556846,0.25049232223315554,0.2704695439240894,0.3084279226415325,0.2900050783293835,0.2659783877963337,0.2525782610832328,0.23849934769664163,0.24990796624783235,0.27211233258969475,0.2921481099496785,0.3066077908782139,0.34786948844703824,0.36153411674137215,0.35692971588223615,0.3247278899193793,0.287025395465452,0.25891639192463284,0.30858271511366864,0.34959149770273934,0.34145479457222305,0.3166030207824476,0.3124693518506644,0.3012052233058027,0.25868627260607124,0.22273738711559832,0.18958671852784661,0.20415293195478043,0.22862689523102864,0.24306341297480266,0.2557768117527245,0.2714485955453366,0.27554624493430446,0.3220269295198014,0.3474914389199868,0.30597554778806035,0.29480091969235345,0.2900198082464377,0.27859319095785356,0.2301662720247416,0.22650513589861443,0.2175903662210009,0.25102292536920695,0.3218543162293,0.348812353888811,0.33861717266911673,0.31779975484805334,0.2636611253118167,0.23526530314476063,4
0.26763094565188383,0.28134860315273535,0.296081943400163,0.32591162236953897,0.277499081366926,0.25534134011252496,0.2527900125094276,0.2374560212913411,0.2154928480865326,0.17915450229029747,0.18819287467583795,0.17578703912150204,0.1611147906818077,0.1717059625244537,0.18959404642554176,0.20674722094646797,0.22868594308353618,0.22758203244566882,0.24285354091025782,0.2639000030777754,0.28926371460522815,0.2847077597645478,0.28727635531764784,0.3114846013000978,0.3350572634264225,0.342976374065484,0.3089713538776145,0.31424952769145686,0.3442743550551017,0.3632757024636218,0.33286239248887006,0.32703891974002686,0.3304911622748914,0.34744122279112616,0.33655181521822236,0.2876538552736522,0.22607340436875267,0.16884002802782727,0.17501866312758466,0.19358552358940723,0.22023643002189233,0.24130847077223058,0.2626419326260856,0.28253591322992655,0.2925763071972876,0.28543547249907986,0.2779664455524065,0.23763746548913328,0.2465100016211113,0.20972807046427397,0.1637606824446053,0.16330942194486442,0.2272109928160876,0.27201207020329077,0.29012933719747197,0.32295441986810375,0.3441206468318977,0.368736911927551,0.39109814781056224,0.3685542968492919,0.3049539939673958,0.25036586291298646,0.2435440238982476,0.25982607682695225,4
0.26152307180996226,0.2762154347806567,0.2913979637495457,0.31555291285020654,0.2771987282923011,0.26697360222682986,0.2922573706504674,0.2813536917759538,0.26385181786746637,0.22924451867542955,0.22195368585520994,0.1959993412212999,0.18880272339296483,0.18460951603909412,0.18210276435987857,0.21999013871843276,0.2460363366823761,0.2070124273033364,0.2355643574039437,0.25024360592163986,0.2628372659141319,0.2571591213135521,0.2526442434075789,0.2712479292405762,0.2984436125683874,0.3256000576778788,0.3304481759431074,0.3331042110552481,0.3444383575208009,0.3516663790716601,0.3380304432455733,0.33997750334427496,0.3275247677553462,0.36834152362828,0.40908547477878876,0.41201553102972555,0.37736409330651943,0.3156808931596478,0.27622234598476136,0.21723507946017756,0.18627422314345501,0.20883954685786246,0.23481896352051795,0.2567704554010334,0.25607515983593987,0.2794254893642809,0.3063916673326734,0.3209566539039229,0.3402304203128427,0.30374942377346065,0.2559268897340745,0.23340226430585748,0.23852399657995868,0.2199440994332608,0.1835128050747512,0.1816206355190382,0.21812278708450034,0.2931513337499589,0.3555502024068914,0.3950979606669394,0.3726672265412979,0.3253298811411784,0.2900334452280496,0.2624084258782055,4
