f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,clase
0.6819820893185735,-0.01508086386917787,-0.9566133682620068,-0.5670666475178741,-0.5697421007948418,0.6936019507335127,-0.5711337295748784,-0.2910830247093756,-0.9546503761693186,-1.157144351776155,-0.28810074541086134,0.9191951838952688,-0.31717102218963844,0.123398868206805,-0.19541352683805846,0
-1.4965718627115319,2.2044879732080007,-0.060050549560746645,-0.5670666475178741,-0.5697421007948418,0.4685446270943501,-0.09229781562855488,0.24419013805701315,-0.9546503761693186,-1.157144351776155,0.7408307834446254,0.9191951838952688,-0.31717102218963844,-0.7912128527536689,-0.08785174439305334,0
-1.4965718627115319,-0.5197456661961738,-0.8561015183976385,-0.5670666475178741,-0.5697421007948418,0.4685446270943501,-0.09229781562855488,-0.21632381174871476,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,0.9191951838952688,-0.31717102218963844,0.5720769770813607,-0.03714418133783605,0
0.6819820893185735,-0.25425822970841483,-0.6470379914921044,-0.5670666475178741,-0.5697421007948418,0.6936019507335127,-0.5711337295748784,0.45650610272015113,-0.9546503761693186,-1.157144351776155,0.535044477673528,-1.0879082239773117,-0.31717102218963844,-0.4633332736098309,-0.19483710893425973,0
0.6819820893185735,-0.8649588912970119,0.17414118999220807,-0.5670666475178741,-0.5697421007948418,0.6936019507335127,-0.5711337295748784,-0.15352627300689842,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,0.9191951838952688,3.270501786613262,-0.34828691185794,-0.19541352683805846,0
0.6819820893185735,0.08457647196970765,-0.1525215715230033,-0.5670666475178741,-0.5697421007948418,0.018428278581442536,-0.5711337295748784,0.08271153900538779,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,-1.0879082239773117,-0.31717102218963844,1.032258421188452,-0.19541352683805846,0
0.6819820893185735,0.1714773613983828,-0.7475488406311582,-0.5670666475178741,-0.5697421007948418,0.24348630272896257,-0.09229781562855488,1.2788574452874204,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,-1.0879082239773117,-0.31717102218963844,-0.09518721767155157,5.813625034651563,0
-1.4965718627115319,-0.6457119718856767,1.3722345546600008,-0.5670666475178741,-0.5697421007948418,-0.8818043183717501,-0.5711337295748784,-0.6529154138424474,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,0.9191951838952688,-0.31717102218963844,-0.5783786346366038,0.0636947270139053,0
0.6819820893185735,1.8656523708770472,-0.8561015183976385,1.6560920840221007,1.7026397926240249,-0.2066293452755875,-0.09229781562855488,0.5193026407362735,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,0.9191951838952688,-0.31717102218963844,-0.0031507887486167683,-0.13510180075100564,0
0.6819820893185735,0.9153205302899837,0.031414943605487376,1.6560920840221007,1.7026397926240249,0.6936019507335127,-0.5711337295748784,0.2815702449001905,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,-1.0879082239773117,-0.31717102218963844,-0.7394423402191093,0.08155757760594891,0
0.6819820893185735,-0.7126825149589868,-0.7897644380238881,-0.5670666475178741,-0.5697421007948418,-1.3319169641976252,-0.09229781562855488,-0.017465305999050804,1.0475039081979454,0.8641964146176346,-0.4938870511819587,-1.0879082239773117,-0.31717102218963844,-0.30226956802732535,-0.19541352683805846,0
0.6819820893185735,-0.0876313515215871,-0.5877360100793803,-0.5670666475178741,-0.5697421007948418,-1.3319169641976252,-0.09229781562855488,0.6314409598144178,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,0.9191951838952688,-0.31717102218963844,0.4570316160545879,-0.15699867601666573,0
-1.4965718627115319,0.5764849279590301,0.24952482720915573,-0.5670666475178741,-0.5697421007948418,-0.2066293452755875,-0.5711337295748784,-0.36584123694434256,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,-1.0879082239773117,-0.31717102218963844,-1.038562080193931,-0.19541352683805846,0
0.6819820893185735,1.3601859875303308,0.2575656551112675,-0.5670666475178741,-0.5697421007948418,-0.2066293452755875,-0.5711337295748784,-0.6529154138424474,1.0475039081979454,0.8641964146176346,-0.4938870511819587,0.9191951838952688,-0.31717102218963844,-1.038562080193931,0.32126606660084456,0
-1.4965718627115319,1.180805965327007,1.1541264723618985,-0.5670666475178741,-0.5697421007948418,0.4685446270943501,-0.5711337295748784,0.8303001660720676,-0.9546503761693186,-1.157144351776155,0.9466170892157227,-1.0879082239773117,-0.31717102218963844,-1.038562080193931,-0.19541352683805846,0
0.6819820893185735,0.45051862226952716,-0.06909660604128665,1.6560920840221007,1.7026397926240249,-0.2066293452755875,-0.5711337295748784,-0.5901178751006313,-0.9546503761693186,-1.157144351776155,1.56397500580295,-1.0879082239773117,-0.31717102218963844,0.8021676991349065,-0.19541352683805846,0
0.6819820893185735,-0.2207739588971277,-0.7807178811806907,-0.5670666475178741,-0.5697421007948418,0.018428278581442536,-0.5711337295748784,-0.37780291116318704,-0.9546503761693186,-1.157144351776155,0.12347186613133332,-1.0879082239773117,-0.31717102218963844,1.2393384698764542,-0.19541352683805846,0
-1.4965718627115319,-0.6194029019625226,0.22439661456173499,-0.5670666475178741,-0.5697421007948418,0.4685446270943501,-0.5711337295748784,0.28306532908683435,-0.9546503761693186,-1.157144351776155,1.56397500580295,0.9191951838952688,-0.31717102218963844,-0.34828691185794,-0.14835540963626692,0
0.6819820893185735,-0.7326139621122567,-0.9063569429671653,-0.5670666475178741,-0.5697421007948418,-1.1068636434633625,-0.09229781562855488,-0.4660178818036423,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,-1.0879082239773117,-0.31717102218963844,-1.038562080193931,-0.19541352683805846,0
-1.4965718627115319,-0.9446846799100909,0.7691694598256776,-0.5670666475178741,-0.5697421007948418,-0.8818043183717501,-0.09229781562855488,-0.44060044990500336,-0.9546503761693186,-1.157144351776155,0.9466170892157227,0.9191951838952688,-0.31717102218963844,-0.4863419455251382,-0.19541352683805846,0
0.6819820893185735,-0.47988277188963435,1.3048957482464227,-0.5670666475178741,-0.5697421007948418,-1.3319169641976252,-0.5711337295748784,0.08271153900538779,-0.9546503761693186,-1.157144351776155,3.004480146926696,0.9191951838952688,-0.31717102218963844,0.11189453224915133,0.03661229221021689,0
0.6819820893185735,-0.6194029019625226,-0.75558966853327,-0.5670666475178741,-0.5697421007948418,-1.3319169641976252,-0.5711337295748784,-0.4151820172806705,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,0.9191951838952688,3.270501786613262,0.6871223381081336,-0.19541352683805846,0
-1.4965718627115319,1.3338769176071767,0.6515712259413148,-0.5670666475178741,-0.5697421007948418,-1.3319169641976252,-0.5711337295748784,1.690025611128351,-0.9546503761693186,-1.157144351776155,0.7408307834446254,-1.0879082239773117,-0.31717102218963844,-1.038562080193931,0.046600133409268454,0
-1.4965718627115319,-0.2869459231268213,1.9582192698262166,-0.5670666475178741,-0.5697421007948418,0.9186602750989001,-0.09229781562855488,0.25764689646250155,-0.9546503761693186,-1.157144351776155,-0.28810074541086134,0.9191951838952688,-0.31717102218963844,-0.34828691185794,-0.19329999452412974,0
-1.4965718627115319,0.8092846710283826,0.35003667707352415,-0.5670666475178741,-0.5697421007948418,0.4685446270943501,-0.5711337295748784,-0.5153586621399704,-0.9546503761693186,-1.157144351776155,0.12347186613133332,-1.0879082239773117,-0.31717102218963844,-0.20448071093703296,-0.19541352683805846,0
-1.4965718627115319,-1.2109676930653626,-0.839015134377644,-0.5670666475178741,-0.5697421007948418,-1.3319169641976252,-0.09229781562855488,-0.21632381174871476,-0.9546503761693186,-1.157144351776155,-0.08231423949455108,0.9191951838952688,-0.31717102218963844,-0.4633332736098309,-0.19541352683805846,0
-1.4965718627115319,1.2740835768727354,1.656690725310313,-0.5670666475178741,-0.5697421007948418,-0.6567459940063626,0.3865382984626052,0.8796409464083955,-0.9546503761693186,-1.157144351776155,1.3581856978536584,-1.0879082239773117,-0.31717102218963844,-1.038562080193931,-0.19541352683805846,0
0.6819820893185735,2.037857192192238,2.762312067290535,-0.5670666475178741,-0.5697421007948418,-1.1068636434633625,0.3865382984626052,3.8206506714360113,-0.9546503761693186,-1.157144351776155,3.004480146926696,-1.0879082239773117,-0.31717102218963844,-1.038562080193931,-0.19541352683805846,0
0.6819820893185735,2.1048257338148124,0.7520820750803686,-0.5670666475178741,-0.5697421007948418,1.1437196001905128,-0.09229781562855488,1.4283658639518033,-0.9546503761693186,-1.157144351776155,0.12347186613133332,0.9191951838952688,-0.31717102218963844,-1.038562080193931,-0.19541352683805846,0
0.6819820893185735,0.8818352587533286,-0.7475488406311582,-0.5670666475178741,-0.5697421007948418,0.6936019507335127,-0.5711337295748784,0.8303001660720676,-0.9546503761693186,-1.157144351776155,0.7408307834446254,-1.0879082239773117,-0.31717102218963844,1.8375819527265704,1.7253310156826327,0
0.6819820893185735,-0.1410481702840487,2.0165215266497425,-0.5670666475178741,-0.5697421007948418,1.3687729209247754,-0.5711337295748784,0.8422608395652181,-0.9546503761693186,-1.157144351776155,0.535044477673528,-1.0879082239773117,-0.31717102218963844,-0.07217804539368519,-0.19541352683805846,0
0.6819820893185735,0.8754566352580763,1.0114030280060584,-0.5670666475178741,-0.5697421007948418,0.9186602750989001,-0.09229781562855488,1.7154440437526837,-0.9546503761693186,-1.157144351776155,1.152406397165014,0.9191951838952688,-0.31717102218963844,-1.038562080193931,-0.19541352683805846,0
0.6819820893185735,1.4733980484054328,0.5681467608222553,-0.5670666475178741,-0.5697421007948418,-0.6567459940063626,0.3865382984626052,1.6033027224974576,-0.9546503761693186,-1.157144351776155,2.59291153828876,-1.0879082239773117,-0.31717102218963844,-1.038562080193931,0.7649567429712323,0
-1.4965718627115319,0.45689624503941156,0.07362974041796548,-0.5670666475178741,-0.5697421007948418,1.1437196001905128,-0.5711337295748784,0.8303001660720676,-0.9546503761693186,0.8641964146176346,-0.4938870511819587,-1.0879082239773117,-0.31717102218963844,-1.038562080193931,0.5728834895897961,0
-1.4965718627115319,-0.6728196206524475,1.2043828976567401,-0.5670666475178741,-0.5697421007948418,0.4685446270943501,-0.5711337295748784,-0.5407770947643032,-0.9546503761693186,-1.157144351776155,0.535044477673528,-1.0879082239773117,-0.31717102218963844,-1.038562080193931,-0.08785174439305334,0
0.6819820893185735,-0.25425822970841483,-0.6550788193942161,-0.5670666475178741,-0.5697421007948418,0.6936019507335127,-0.5711337295748784,-0.06680618640794818,-0.9546503761693186,-1.157144351776155,1.7697643137522414,-1.0879082239773117,-0.31717102218963844,1.4579268574225825,-0.18869065274479468,0
0.6819820893185735,-0.3004997475102067,-0.6379914346489072,-0.5670666475178741,-0.5697421007948418,-0.8818043183717501,-0.09229781562855488,-0.11614716688941494,-0.9546503761693186,-1.157144351776155,1.9755436144408858,-1.0879082239773117,-0.31717102218963844,2.315017899319906,-0.05846443855459192,0
-1.4965718627115319,-0.6393343491157923,1.4054085988361058,-0.5670666475178741,-0.5697421007948418,0.9186602750989001,-0.09229781562855488,-0.5153586621399704,-0.9546503761693186,-1.157144351776155,-0.08231423949455108,-1.0879082239773117,-0.31717102218963844,0.6871223381081336,-0.0895803976691331,0
0.6819820893185735,-0.2606368532036672,-0.839015134377644,1.6560920840221007,1.7026397926240249,-0.8818043183717501,-0.5711337295748784,-0.5901178751006313,-0.9546503761693186,-1.157144351776155,-0.08231423949455108,0.9191951838952688,-0.31717102218963844,0.4570316160545879,-0.09937619963947115,0
0.6819820893185735,1.8784116193182878,0.9360183900637964,-0.5670666475178741,-0.5697421007948418,1.593836248921288,2.7807218710909547,3.6457138128903566,-0.9546503761693186,-1.157144351776155,1.7697643137522414,-1.0879082239773117,-0.31717102218963844,-0.8659920372035358,-0.13779075024320567,0
0.6819820893185735,0.25120315001146176,0.8867676937100405,-0.5670666475178741,-0.5697421007948418,-1.3319169641976252,-0.5711337295748784,0.6807817401507459,-0.9546503761693186,-1.157144351776155,1.9755436144408858,-1.0879082239773117,-0.31717102218963844,-1.038562080193931,-0.15296475141560198,0
0.6819820893185735,-0.16735724020720288,2.0587321204159,-0.5670666475178741,-0.5697421007948418,-1.3319169641976252,-0.09229781562855488,0.9304768109313674,-0.9546503761693186,-1.157144351776155,1.7697643137522414,0.9191951838952688,-0.31717102218963844,-1.038562080193931,0.2430913898491954,0
0.6819820893185735,-0.10756289874739364,-0.6721652034142106,-0.5670666475178741,-0.5697421007948418,0.6936019507335127,-0.09229781562855488,-0.44060044990500336,-0.9546503761693186,-1.157144351776155,-0.28810074541086134,0.9191951838952688,-0.31717102218963844,0.341985254302697,-0.1762056010645984,0
