f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,clase
0.6612902312000174,0.7142856826907764,0.5697676213259764,0.3846153464634491,0.5692302548402939,0.7575768227954184,0.5697674554472991,0.3846156018800808,0.5901639416353706,0.7978723456241128,0.6162793382736386,0.4188030458392543,0.5692302267504086,0.6545454545454545,0.6516855443650817,0.4480005043717342,0.580644887624318,0.7524748038265259,0.7157890110662835,0.4719996513032541,0.6557373435440281,0.833333732759757,0.7065201950849946,0.443548634358477,0.6451607522351069,0.8163263877382905,0.6629216011390862,0.47541023660524284,0.6393436536044784,0.7767001308306409,0.6511624085615749,0.4529913403366328,0.6451613596413944,0.7999990828380659,0.6867462453723912,0.41818207478102876,2
0.5967740951384802,0.7142856826907764,0.5697676213259764,0.3846153464634491,0.5692302548402939,0.7575768227954184,0.6162790924121652,0.41880358338497625,0.5901639416353706,0.7978723456241128,0.6162793382736386,0.4529911077847273,0.5692302267504086,0.6909090909090908,0.7640443351961986,0.47200044901386096,0.6451610587590383,0.7920789815441458,0.7157890110662835,0.4719996513032541,0.6557373435440281,0.885415742993062,0.7065201950849946,0.443548634358477,0.6451607522351069,0.8163263877382905,0.6629216011390862,0.47541023660524284,0.6393436536044784,0.7767001308306409,0.6976740229813951,0.4529913403366328,0.6451613596413944,0.7600002751485803,0.5783124787817062,0.3818183838900601,2
0.6612902312000174,0.6761905288487056,0.6162792402596775,0.3846153464634491,0.5692302548402939,0.6767685538690752,0.5697674554472991,0.35897449529730563,0.5901639416353706,0.7127659262553235,0.5697677953936241,0.3589739827694783,0.6307687361547843,0.7272727272727272,0.70786531334987,0.4480005043717342,0.6451610587590383,0.6732669056721113,0.5263159208571756,0.39199958903597804,0.6557373435440281,0.7083328340503038,0.5108688676255796,0.3629036698682852,0.6451607522351069,0.7755108851141483,0.6067417450372472,0.4098363782531251,0.6393436536044784,0.6601945549533191,0.5465112084564111,0.3846152578787119,0.6451613596413944,0.6800003668647737,0.4819270656514218,0.3090912138024716,3
0.5967740951384802,0.6380951538420707,0.5697676213259764,0.3589744225609181,0.5692302548402939,0.6767685538690752,0.5697674554472991,0.35897449529730563,0.5901639416353706,0.7127659262553235,0.5697677953936241,0.3589739827694783,0.6307687361547843,0.6181818181818182,0.561797932667882,0.39200047976823504,0.6451610587590383,0.6732669056721113,0.5263159208571756,0.39199958903597804,0.6557373435440281,0.666666267240243,0.5108688676255796,0.3629036698682852,0.6451607522351069,0.6938782463403192,0.561797970818294,0.4098363782531251,0.6393436536044784,0.6601945549533191,0.49999961336818166,0.3504272166497515,0.6451613596413944,0.6800003668647737,0.5301197318007662,0.3090912138024716,3
0.5967740951384802,0.6380951538420707,0.5697676213259764,0.3589744225609181,0.5692302548402939,0.6767685538690752,0.5697674554472991,0.35897449529730563,0.5901639416353706,0.6595745668581426,0.4767443247747133,0.3589739827694783,0.6307687361547843,0.6181818181818182,0.561797932667882,0.39200047976823504,0.6451610587590383,0.633662956594904,0.5263159208571756,0.39199958903597804,0.6557373435440281,0.666666267240243,0.5108688676255796,0.33064559021368456,0.6451607522351069,0.6938782463403192,0.5168540859368228,0.37704944907706617,0.6393436536044784,0.6601945549533191,0.5465112084564111,0.3504272166497515,0.580645223677255,0.6800003668647737,0.5301197318007662,0.3454548341286573,3
0.5967740951384802,0.6380951538420707,0.5697676213259764,0.3589744225609181,0.5692302548402939,0.6262636185864604,0.4767443762621885,0.35897449529730563,0.5901639416353706,0.6595745668581426,0.5232560215982806,0.3589739827694783,0.6307687361547843,0.5818181818181818,0.561797932667882,0.39200047976823504,0.6451610587590383,0.633662956594904,0.5263159208571756,0.3599996575299817,0.6557373435440281,0.7083328340503038,0.5543471609596899,0.33064559021368456,0.6451607522351069,0.6938782463403192,0.561797970818294,0.37704944907706617,0.5737700920124089,0.6601945549533191,0.5465112084564111,0.3846152578787119,0.580645223677255,0.6400004127228704,0.4819270656514218,0.3090912138024716,3
0.5967740951384802,0.590475990374918,0.476744383458574,0.3589744225609181,0.5692302548402939,0.6262636185864604,0.5232559158547438,0.35897449529730563,0.5901639416353706,0.7127659262553235,0.5232560215982806,0.3589739827694783,0.6307687361547843,0.5818181818181818,0.561797932667882,0.3600003998068625,0.6451610587590383,0.6732669056721113,0.5684210988933717,0.3599996575299817,0.5901636091896253,0.666666267240243,0.5543471609596899,0.33064559021368456,0.580644742001382,0.6938782463403192,0.561797970818294,0.4098363782531251,0.5737700920124089,0.6213596596623322,0.49999961336818166,0.3504272166497515,0.580645223677255,0.6400004127228704,0.4819270656514218,0.2727274170643287,3
0.5967740951384802,0.6380951538420707,0.4302327645248728,0.3589744225609181,0.5692302548402939,0.6262636185864604,0.4767443762621885,0.35897449529730563,0.5245903657903763,0.7127659262553235,0.4302325894652579,0.32478593730938776,0.5692302267504086,0.5818181818181818,0.561797932667882,0.3600003998068625,0.580644887624318,0.5940590075176967,0.5263159208571756,0.3599996575299817,0.5901636091896253,0.6249997004301823,0.4130427577063308,0.33064559021368456,0.6451607522351069,0.6122453742056981,0.4831462829382374,0.31147559072494835,0.5737700920124089,0.5825247643713453,0.49999961336818166,0.31623917542079105,0.580645223677255,0.6400004127228704,0.4819270656514218,0.2727274170643287,3
0.5967740951384802,0.590475990374918,0.476744383458574,0.3589744225609181,0.5076918093765347,0.6767685538690752,0.43023273929732236,0.3247864639493328,0.5245903657903763,0.6595745668581426,0.4767443247747133,0.3589739827694783,0.5692302267504086,0.5454545454545454,0.561797932667882,0.3600003998068625,0.580644887624318,0.5940590075176967,0.43157907690144065,0.3599996575299817,0.5901636091896253,0.6249997004301823,0.4130427577063308,0.2741940681412884,0.580644742001382,0.6122453742056981,0.5168540859368228,0.3442625199010073,0.5737700920124089,0.6213596596623322,0.49999961336818166,0.31623917542079105,0.580645223677255,0.6000004585809671,0.4457824094281973,0.23636379673814298,3
0.5322579590769432,0.590475990374918,0.5232560023922752,0.3589744225609181,0.5692302548402939,0.6767685538690752,0.5232559158547438,0.35897449529730563,0.5245903657903763,0.6170212350070979,0.4302325894652579,0.32478593730938776,0.49230724555916006,0.5454545454545454,0.4157304399151251,0.3280004736173602,0.4999997824706117,0.5544551727606958,0.3894737582293947,0.30399958280925043,0.45901620661226256,0.5833330377577799,0.3695645918549465,0.2741940681412884,0.5161285151350379,0.6122453742056981,0.43820236116926015,0.31147559072494835,0.508196310715447,0.5048547512882812,0.32558072099101465,0.239315464814351,0.5161290877131155,0.5200005502971605,0.34939699629791293,0.19090949184535733,3
