f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,clase
-0.8010517786630024,1.34710634201258,0.5429499792727148,-0.9162826324718919,-0.3479646996507063,-0.1909053791243819,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,1.0879082239773117,0.23782765196146521,-0.48835852722356926,0.03738054919762366,-0.8953025073317201,1
-0.7512406669659996,0.45054752621257793,0.5429499792727148,0.17049858303904694,-0.3479646996507063,-0.615536307724964,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,-0.9191951838952688,0.23782765196146521,-0.1395916061035914,-0.1954135268380585,-0.8953025073317201,0
-0.16785672952759745,-0.6048223940993748,-1.7839784784619377,-0.9162826324718919,-0.3479646996507063,-0.29108302470937564,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,1.0879082239773117,0.23782765196146521,0.5579432368620774,-0.1954135268380585,-0.8953025073317201,0
-0.8356668736624866,1.3551521735412644,-1.7839784784619377,-0.6445875787756076,-0.8502567597582902,-0.664877088061292,0.9546503761693186,1.157144351776155,1.7697643137522414,1.0879082239773117,0.23782765196146521,-1.0696360619397238,-0.1954135268380585,1.1169409130555337,0
-0.9623056833444679,0.6857449947066182,0.5429499792727148,-0.37289252507932324,-0.3479646996507063,-0.07876756040908453,0.9546503761693186,1.157144351776155,2.387122230339469,-0.9191951838952688,0.23782765196146521,-0.7208701415454589,-0.16506552449326584,1.1169409130555337,1
-1.3287133188836746,-0.839015134377644,0.5429499792727148,0.17049858303904694,1.6612045415049526,-0.21632381174871476,0.9546503761693186,1.157144351776155,-0.08231423949455108,-0.9191951838952688,0.23782765196146521,-0.48835852722356926,-0.1954135268380585,1.1169409130555337,0
-1.1944760004901847,0.3500366770735241,0.5429499792727148,-1.1879816890713826,-0.3479646996507063,-0.6274969812181147,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,-0.9191951838952688,0.23782765196146521,-0.7208701415454589,-0.17620560106459843,-0.8953025073317201,1
2.2880987712055396,-0.06005054956074666,0.5429499792727148,0.9855847448537015,1.6612045415049526,0.24419013805701315,0.9546503761693186,1.157144351776155,0.7408307834446254,-0.9191951838952688,0.23782765196146521,-0.8196878027955473,-0.08785174439305335,1.1169409130555337,0
-0.3156018407023258,-0.75558966853327,-1.7839784784619377,-1.4596687369612538,1.6612045415049526,0.23222946456386248,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,-0.9191951838952688,0.23782765196146521,-0.04658696037483555,-0.09226944723388587,-0.8953025073317201,1
2.041570044604703,0.4666301827421159,0.5429499792727148,-0.9162826324718919,1.6612045415049526,1.3536116546196117,0.9546503761693186,1.157144351776155,0.12347186613133332,1.0879082239773117,0.23782765196146521,-0.48835852722356926,-0.18580956395132844,-0.8953025073317201,0
0.16309420086773155,-0.6048223940993748,0.5429499792727148,1.800665903039348,1.6612045415049526,0.6807817401507459,0.9546503761693186,1.157144351776155,0.3292581719024307,1.0879082239773117,0.23782765196146521,0.40099742185008824,-0.030805785992210254,1.1169409130555337,1
0.8317489573235102,0.048501827988139096,0.5429499792727148,0.9855847448537015,1.6612045415049526,0.8303001660720676,0.9546503761693186,1.157144351776155,0.7408307834446254,1.0879082239773117,0.23782765196146521,1.6623751561610505,-0.1954135268380585,1.1169409130555337,1
-0.9200930803589736,-0.7053342439637431,-1.7839784784619377,0.17049858303904694,1.6612045415049526,-0.25370291786619825,0.9546503761693186,1.157144351776155,0.12347186613133332,1.0879082239773117,0.23782765196146521,-0.2558469129016797,-0.15507728300400328,-0.8953025073317201,1
0.2829791141590936,0.048501827988139096,0.5429499792727148,1.800665903039348,1.6612045415049526,1.5778842898731251,0.9546503761693186,1.157144351776155,0.7408307834446254,1.0879082239773117,0.23782765196146521,-1.0696360619397238,-0.0033391526440315396,1.1169409130555337,1
2.2805032646705268,-0.4118405229980643,0.5429499792727148,0.17049858303904694,-0.3479646996507063,0.05729350667133247,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,1.0879082239773117,0.23782765196146521,0.7904548511839669,-0.1954135268380585,-0.8953025073317201,1
1.3940305961711597,0.25756565511126744,0.5429499792727148,-0.9162826324718919,-0.3479646996507063,-0.6529154138424474,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,-0.9191951838952688,0.23782765196146521,-1.0696360619397238,0.32126606660084467,1.1169409130555337,1
-0.16785672952759745,-0.052009621586103484,0.5429499792727148,0.4421936367353313,-0.3479646996507063,1.5778842898731251,0.9546503761693186,1.157144351776155,-0.08231423949455108,1.0879082239773117,0.23782765196146521,0.8485830049458676,-0.1954135268380585,1.1169409130555337,1
-1.0678341886317073,0.852593924944737,0.5429499792727148,-0.37289252507932324,-0.3479646996507063,-0.4406004499050034,0.9546503761693186,1.157144351776155,-0.08231423949455108,-0.9191951838952688,0.23782765196146521,-0.5581121115927075,-0.08189742750485457,1.1169409130555337,0
-0.9766580884465956,-0.7053342439637431,-1.7839784784619377,-0.9162826324718919,-0.3479646996507063,-0.6274969812181147,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,-0.9191951838952688,0.23782765196146521,-0.2558469129016797,-0.1946449696329935,-0.8953025073317201,1
-0.7723469684587466,0.18218201789431976,0.5429499792727148,0.9855847448537015,-0.3479646996507063,0.10812947126687367,0.9546503761693186,1.157144351776155,0.9466170892157227,-0.9191951838952688,0.23782765196146521,-0.3197882823300556,0.4301720235742916,1.1169409130555337,0
-0.2868970304980701,-0.839015134377644,0.5429499792727148,-0.37289252507932324,-0.3479646996507063,-0.6529154138424474,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,-0.9191951838952688,0.23782765196146521,0.44168692933827614,-0.002570855627603685,-0.8953025073317201,0
-1.046728887864459,-0.839015134377644,-1.7839784784619377,-0.37289252507932324,-0.3479646996507063,-0.4899412302413314,0.9546503761693186,-0.8641964146176346,-0.4938870511819587,1.0879082239773117,0.23782765196146521,-0.1395916061035914,-0.1954135268380585,-0.8953025073317201,0
0.810642655830763,-0.6882478599437487,0.5429499792727148,-1.4596687369612538,-0.3479646996507063,-0.615536307724964,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,-0.9191951838952688,0.23782765196146521,-0.09308928323921346,-0.1954135268380585,-0.8953025073317201,1
0.8452567501047485,-0.6048223940993748,0.5429499792727148,-0.9162826324718919,-0.3479646996507063,-0.6020795493194757,0.9546503761693186,-0.8641964146176346,-0.4938870511819587,-0.9191951838952688,0.23782765196146521,-0.1395916061035914,-0.1954135268380585,-0.8953025073317201,1
-1.0188686899810926,0.9701921588290999,0.5429499792727148,-0.37289252507932324,-0.3479646996507063,-0.4286387756861589,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,-0.9191951838952688,0.23782765196146521,-0.6046148347473707,-0.12818778808200304,-0.8953025073317201,1
0.09977449580909133,-0.6550788193942161,0.5429499792727148,1.5289788551494767,1.6612045415049526,0.9798175912676953,0.9546503761693186,1.157144351776155,0.12347186613133332,1.0879082239773117,0.23782765196146521,-1.0696360619397238,-0.1954135268380585,1.1169409130555337,1
-0.7655930720681274,-0.9314851556145861,-1.7839784784619377,-0.9162826324718919,-0.3479646996507063,-0.6274969812181147,-1.0475039081979454,-0.8641964146176346,-0.4938870511819587,-0.9191951838952688,0.23782765196146521,0.09292000821829821,-0.18196777865153094,-0.8953025073317201,1
0.13523300225886656,-0.3455034426243138,-1.7839784784619377,0.17049858303904694,1.6612045415049526,-0.05484471233424246,0.9546503761693186,1.157144351776155,-0.28810074541086134,1.0879082239773117,0.23782765196146521,-0.02333579894264659,3.2671088067704215,1.1169409130555337,1
-0.07583181397450202,1.4556650241309472,0.5429499792727148,0.17049858303904694,-0.3479646996507063,-0.06680618640794819,0.9546503761693186,1.157144351776155,-0.28810074541086134,-0.9191951838952688,0.23782765196146521,0.20917631574209947,-0.19176388083952722,1.1169409130555337,0
