f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,clase
0.4000007210299191,1.0,0.0,0.0,0.8750009298496618,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.6666670709829859,1.0,1.0,0.8749994640253839,0.874999862837078,0.666666504887353,0.5000005421288315,1.0,0.0,0.6000005008326343,0.6666661042899501,1
0.4000007210299191,1.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.3333331716068056,1.0,1.0,0.8749994640253839,0.874999862837078,0.666666504887353,0.5000005421288315,1.0,0.12500008829086545,0.4,0.0,0
0.0,1.0,0.8888880384240037,0.0,0.12499907015033807,0.9999999999999999,0.0,0.0,0.0909074335164568,0.0,0.3333331716068056,1.0,1.0,0.8749994640253839,0.874999862837078,0.666666504887353,0.5000005421288315,1.0,0.12500008829086545,0.4,0.3333322085799003,0
0.4000007210299191,0.6666675841567807,0.8888880384240037,0.0,0.8750009298496618,0.9999999999999999,0.0,0.9999999999999999,0.0909074335164568,0.0,0.6666670709829859,1.0,1.0,0.8749994640253839,0.874999862837078,0.666666504887353,0.5000005421288315,1.0,0.0,0.6000005008326343,0.6666661042899501,1
0.4000007210299191,1.0,0.3333343538911958,1.0,0.7500003719398647,0.9999999999999999,1.0,0.0,0.0,1.0,0.6666670709829859,1.0,1.0,0.8749994640253839,0.874999862837078,0.666666504887353,0.5000005421288315,0.0,0.12500008829086545,0.0,0.0,0
0.4000007210299191,0.6666675841567807,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0909074335164568,0.0,0.3333331716068056,1.0,1.0,0.8749994640253839,0.874999862837078,0.666666504887353,0.5000005421288315,1.0,0.0,0.4,0.0,0
0.0,1.0,0.8888880384240037,0.0,0.0,0.9999999999999999,0.0,0.0,0.3636361150274685,0.0,0.3333331716068056,1.0,1.0,0.8749994640253839,0.874999862837078,0.666666504887353,0.5000005421288315,1.0,0.0,0.4,0.3333322085799003,0
0.0,0.6666675841567807,0.8888880384240037,0.0,0.12499907015033807,0.9999999999999999,0.0,0.0,0.0909074335164568,0.0,0.3333331716068056,1.0,1.0,0.8749994640253839,0.874999862837078,0.666666504887353,0.5000005421288315,1.0,0.12500008829086545,0.6000005008326343,0.3333322085799003,0
0.4000007210299191,0.6666675841567807,0.8888880384240037,0.0,0.8750009298496618,0.9999999999999999,0.0,0.9999999999999999,0.6363638849725315,0.0,0.6666670709829859,1.0,1.0,0.8749994640253839,0.874999862837078,0.666666504887353,0.5000005421288315,1.0,0.0,0.8000005008326343,0.0,1
0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.3636361150274685,0.0,0.3333331716068056,1.0,1.0,0.8749994640253839,0.874999862837078,0.666666504887353,0.5000005421288315,1.0,0.0,0.6000005008326343,0.3333322085799003,0
