f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,clase
-0.5457813186050312,1.0656676728870087,-1.2553036287490578,-1.1859165671603558,1.1150287881069751,0.1628964517117794,-0.4388636369510842,1.4946827198843973,-1.4150665857578362,-1.1448057498013178,1.8585817529341797,0.6159073623300805,0.6607958186125346,0.7246222158328811,0.7321127152101247,0.14203662510521786,-0.25613166973867685,0.9480806452632256,-1.0838558109367955,-0.5143884376127186,0.3078102581054122,1
-0.5457813186050312,1.0656676728870087,1.3578025011336843,-1.1859165671603558,-2.4139875923750065,0.1628964517117794,-0.4388636369510842,-0.6690383093994309,-1.4150665857578362,-1.1448057498013178,0.4844346279369704,0.6159073623300805,0.6607958186125346,0.7246222158328811,0.7321127152101247,0.14203662510521786,-0.25613166973867685,0.9480806452632256,-0.7298905299031332,-1.313109348192591,-1.2728805860141226,0
-2.7649691829466927,1.0656676728870087,1.0674551532361523,-1.1859165671603558,-1.9098466811403736,0.1628964517117794,-0.4388636369510842,-0.6690383093994309,-1.1158683804257075,-1.1448057498013178,0.4844346279369704,0.6159073623300805,0.6607958186125346,0.7246222158328811,0.7321127152101247,0.14203662510521786,-0.25613166973867685,0.9480806452632256,-0.7298905299031332,-1.313109348192591,-0.4825371640794275,0
-0.5457813186050312,0.21789368918956578,1.0674551532361523,-1.1859165671603558,1.1150287881069751,0.1628964517117794,-0.4388636369510842,1.4946827198843973,-1.1158683804257075,-1.1448057498013178,1.8585817529341797,0.6159073623300805,0.6607958186125346,0.7246222158328811,0.7321127152101247,0.14203662510521786,-0.25613166973867685,0.9480806452632256,-1.0838558109367955,-0.5143884376127186,0.3078102581054122,1
-0.5457813186050312,1.0656676728870087,-0.3842655852954706,0.8432296400028141,0.610881876504432,0.1628964517117794,2.2786121150234653,-0.6690383093994309,-1.4150665857578362,0.873510637218193,1.8585817529341797,0.6159073623300805,0.6607958186125346,0.7246222158328811,0.7321127152101247,0.14203662510521786,-0.25613166973867685,-1.272216051549585,-0.7298905299031332,-2.9105471691073763,-1.2728805860141226,0
-0.5457813186050312,0.21789368918956578,1.3578025011336843,-1.1859165671603558,-2.4139875923750065,0.1628964517117794,-0.4388636369510842,-0.6690383093994309,-1.1158683804257075,-1.1448057498013178,0.4844346279369704,0.6159073623300805,0.6607958186125346,0.7246222158328811,0.7321127152101247,0.14203662510521786,-0.25613166973867685,0.9480806452632256,-1.0838558109367955,-1.313109348192591,-1.2728805860141226,0
-2.7649691829466927,1.0656676728870087,1.0674551532361523,-1.1859165671603558,-2.4139875923750065,0.1628964517117794,-0.4388636369510842,-0.6690383093994309,-0.21825276315145498,-1.1448057498013178,0.4844346279369704,0.6159073623300805,0.6607958186125346,0.7246222158328811,0.7321127152101247,0.14203662510521786,-0.25613166973867685,0.9480806452632256,-1.0838558109367955,-1.313109348192591,-0.4825371640794275,0
-2.7649691829466927,0.21789368918956578,1.0674551532361523,-1.1859165671603558,-1.9098466811403736,0.1628964517117794,-0.4388636369510842,-0.6690383093994309,-1.1158683804257075,-1.1448057498013178,0.4844346279369704,0.6159073623300805,0.6607958186125346,0.7246222158328811,0.7321127152101247,0.14203662510521786,-0.25613166973867685,0.9480806452632256,-0.7298905299031332,-0.5143884376127186,-0.4825371640794275,0
-0.5457813186050312,0.21789368918956578,1.0674551532361523,-1.1859165671603558,1.1150287881069751,0.1628964517117794,-0.4388636369510842,1.4946827198843973,0.6793598539402452,-1.1448057498013178,1.8585817529341797,0.6159073623300805,0.6607958186125346,0.7246222158328811,0.7321127152101247,0.14203662510521786,-0.25613166973867685,0.9480806452632256,-1.0838558109367955,0.2843304728446741,-1.2728805860141226,1
-2.7649691829466927,1.0656676728870087,1.3578025011336843,-1.1859165671603558,-2.4139875923750065,0.1628964517117794,-0.4388636369510842,-0.6690383093994309,-0.21825276315145498,-1.1448057498013178,0.4844346279369704,0.6159073623300805,0.6607958186125346,0.7246222158328811,0.7321127152101247,0.14203662510521786,-0.25613166973867685,0.9480806452632256,-1.0838558109367955,-0.5143884376127186,-0.4825371640794275,0
