f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,clase
0.8390880141091139,0.31660835432239187,0.8421064979366228,0.30936576977543995,0.842467513055501,0.31131249317031884,0.8371578553552216,0.3144647066435597,0.8133682806866145,0.2857208415341783,0.7627937173820761,0.24999936982150817,0.6876438641039258,0.21656340519404377,0.5813977457273644,0.21153911800993858,0.45774781310385065,0.253201858240366,0.3530778888778091,0.3418579735699129,0.26729858918545507,0.45276840353829234,0.2175945862811443,0.6262282169229194,0.2500026633428148,0.6989769955936177,0.26963546007733236,0.9830972866751697,0.2737139855504463,0.9746387194497892,0.27886099060866426,0.8541627145355734,0.2824074943602393,0.6741875475633473,0.2853528305971573,0.5183847426438827,0.3307597917216723,0.403340894253143,0.4026669288450747,0.3387598794759508,0.5356163567657952,0.2777772151591075,0.6624636847806658,0.23824965854062324,0.7530538829172346,0.2516770095015224,0.8155366691501776,0.2707029919162512,0.8503518349749379,0.28248530797804516,0.8620634174909738,0.28688891857207344,0.8405432242618056,0.3258130437553779,0.785875838156613,0.2610037980287532,0.6833718048073067,0.23053349806364543,0.5741151789943832,0.26234715220942917,0.44018314743046083,0.3323039166759627,0.3293528847267855,0.47813718644048764,0.24824177238218215,0.6460732130223283,0.22542068043353386,0.7843145605016808,0.2661983742893389,0.8904933136292437,0.2886340865816077,1.0000000000000002,0.32762623079593,1.0,0.33054584225601547,0.8350721917469344,0.3144687789126136,0.7380922146516454,0.30316202031218054,0.7051758130448939,0.31116209437070763,0.5797548272532139,0.3715458991731767,0.4879600608224671,0.46843600702918187,0.416909720034917,0.5603950506690555,0.3512038763215946,0.6361896423451704,0.3271747854742405,0
0.6988562350321167,0.16928014299642502,0.7048012518680657,0.16874873558567666,0.7031961454742486,0.1698131907507694,0.7018353058184632,0.17296396192950708,0.6981618212406158,0.16825839545579696,0.676743008782862,0.15505415753958146,0.6433553638607123,0.14331566212382435,0.5883710913378177,0.13782374828707833,0.5117411975072822,0.13462514888225613,0.42179474395119254,0.15974213194680653,0.32696983184277506,0.20195480310963632,0.2685168096426171,0.26884535115878944,0.25646499834872744,0.33417980602871494,0.21868217491482372,0.5690113875721331,0.18319374325152477,0.6929518565521758,0.15686583893951472,0.7767871102503862,0.1157460448634875,0.8419303293172342,0.04714625305716491,0.8795894742298322,0.01293299341663895,0.8566633744580412,0.0,0.7752481110017602,0.05013048264238934,0.6535982727156726,0.15868001042346402,0.49999979305492315,0.2542832001932401,0.37584228248905993,0.34951088019586773,0.2643323938427231,0.45130459357145364,0.1807950324333315,0.551720930432115,0.14481317347247602,0.6446475995262628,0.1612901940788426,0.7312077239800631,0.18554030648305642,0.7744879069371235,0.22430197463694557,0.8141114569939771,0.27777260362216766,0.8086120087172164,0.2892249823374803,0.7828208306281847,0.32944365710691215,0.7330245064760461,0.33146378389474807,0.6762502707232785,0.2997252664425585,0.6018517126344971,0.2507197764364322,0.5000041286995665,0.19753646051896356,0.44111109588790853,0.20180448768241022,0.37448022552926186,0.25654457354448323,0.30398767302215046,0.35449366862566917,0.22736464226478542,0.5288823571971205,0.15021704522315393,0.6595025606524515,0.12951107076952845,0.7620477806390906,0.15071617655650987,0.8104971157566978,0.16237612675662055,0.7908810773064775,0.16731840534214015,0.7810020990353137,0
0.749427290071373,0.11911967825804348,0.7551406122798496,0.11874620675703013,0.7534205879880048,0.11949337107976304,0.7522904142567337,0.12264565059082327,0.7511486035212059,0.12381066500780141,0.739540585266857,0.12342171796739704,0.6876438641039258,0.11464507698652054,0.5790771063208855,0.11859025938876122,0.45774781310385065,0.15064511689926308,0.36730153837785895,0.24281572291679676,0.29355582754959636,0.34527514829054606,0.24306139421488546,0.5082006696444505,0.26508783704603317,0.5841888524936203,0.2717661730514943,0.8478880436724401,0.27155238901233586,0.9070413886273385,0.2657954971588289,0.9047548566913836,0.2662050514725984,0.7999965309923314,0.25557791939158936,0.5919691760111961,0.31784151456260257,0.41000803522105234,0.4133377373414226,0.3126996861605492,0.5619981161085951,0.24510909963684097,0.7052823703473986,0.214765531228012,0.8117311375282528,0.2147695273334681,0.8907782620257978,0.222934153064701,0.919244453012724,0.21468370571602818,0.8988477933021415,0.20218926637257767,0.8359972188142537,0.21290711941107116,0.7357652761735244,0.1886781461891558,0.589970684113532,0.18068517755878183,0.475289300940651,0.27160048274871845,0.3779825870379714,0.384609438145954,0.30071415923980405,0.5626855053552473,0.25995145738766207,0.7247194759396319,0.2326101490625912,0.8123275849073669,0.24999530141427428,0.8559078041885955,0.25226852929026256,0.8611055632726613,0.2997837544071172,0.7500011207998027,0.33681905252410255,0.5445022755027115,0.39202986956442865,0.42592192826162006,0.4526344489128213,0.3829733115074341,0.5107270783584161,0.30368582922576304,0.5902327038664181,0.27108728114935376,0.6761740396672374,0.2798773409166585,0.7405990706007501,0.2975811428656847,0.7801538768622184,0.30870936517776537,0
0.5632237079451239,0.23823935651608702,0.5652117454128278,0.23749241351406025,0.5616466747008211,0.23898674215952614,0.55733580891255,0.2421373673914201,0.5552956715928051,0.2444421215798651,0.541865989280777,0.22785237690723514,0.5034886626830237,0.19426240504002107,0.4279085457106628,0.17628828776108335,0.3286445126266492,0.19552095740188008,0.2251135426204096,0.2555957413822227,0.13841792193461938,0.35179029695710623,0.08565113868097568,0.44262189361362886,0.09052169559056955,0.5127545731764777,0.09553532074541532,0.8028134490508972,0.0905181578278143,0.8985835346133377,0.08278842548099086,0.883927212689624,0.048611502398854756,0.787093990594653,0.0,0.6488227188693263,0.0,0.5199943920853073,0.026664869713533268,0.41367717580869745,0.12137863790680692,0.32353161590608503,0.25439712967090716,0.22484168701626583,0.39119355924015253,0.16107255095352158,0.5097050336153107,0.1305769349893146,0.6104571225770269,0.13841166768309582,0.678153766285029,0.17486401625887038,0.7107037378030758,0.22903056184072157,0.7152619719376645,0.21383717408020125,0.6742566625598109,0.18691670098548163,0.6023495127563105,0.1882661792612082,0.48324963230952556,0.199994520215512,0.35799161021376685,0.3032094041175777,0.2552769014371986,0.40730700567829825,0.17985677561513036,0.4845892940591224,0.15972372315932903,0.524499780543688,0.1295518972074891,0.5617210217697182,0.15417146197548454,0.6084293111564413,0.15272017565259816,0.6020872190961601,0.1446492389746567,0.6005267878047135,0.14736555108717886,0.6170291755598163,0.16094435497306597,0.5490775472656625,0.22293357538282904,0.4849412117671928,0.3197583381647723,0.3994155020203203,0.407925648060019,0.31366749309706393,0.4883317743018381,0.2691333050561736,0
0.6896571778462324,0.31975036561585957,0.6933610639940128,0.32186703418976326,0.6940600973440579,0.32389232102423615,0.6926573824700177,0.32390620916442314,0.6912408223032662,0.3206380852343997,0.6720900668986669,0.3037946828059579,0.6177104019492777,0.2961814785187982,0.5372121341311996,0.34295202844059514,0.4530512276124618,0.43268766282143145,0.4146889249485545,0.5335519102922766,0.40811090866100114,0.6807852113669051,0.4398211376556501,0.8262232195762724,0.5624986416951644,1.0,0.5095527591688549,0.9577504871188737,0.4806027456653423,0.8337966184959266,0.4814816712192343,0.6815425923339427,0.49769380221082793,0.5064457631491652,0.5161322495804102,0.3411348635900271,0.5710643749702429,0.21667475768786515,0.6693282193814651,0.1596135308655947,0.8179463818917005,0.17974451261132263,0.9420614769014746,0.27852117048135416,0.9951086112596835,0.4328869476078749,0.9902879334331134,0.4649657756991979,0.9714982999754636,0.37852695154404836,0.9471242027763653,0.295079561267502,0.9202726752753012,0.2645101022977151,0.8701617297743105,0.17295982167128798,0.7653731802231,0.14642243271095434,0.6517624517831766,0.20678642249826346,0.5430630495228075,0.29846233333137623,0.472558753642387,0.45188982849354775,0.43091219289254523,0.564611628597508,0.4196603953030688,0.6414523569048947,0.42823873514072264,0.7377617872199919,0.4454491711736523,0.8888804112930554,0.4860801318938273,0.9487973818116608,0.554392670298989,1.0,0.5450710229849609,1.0,0.48631004475950296,0.9604895452736678,0.44849896336609835,0.911043071135337,0.418262450152164,0.768072296002673,0.44399688091289474,0.6443219553459744,0.4772345333407984,0.5013374505369662,0.5291787639042623,0.3825823572275332,0
0.8827652728557953,0.28527177445563856,0.8901518617314536,0.30936576977543995,0.8789995609241146,0.3207540984439763,0.8807353306826975,0.3144647066435597,0.8801844375641205,0.3714355643031236,0.8418585434841335,0.49049842077269956,0.7552391301437413,0.5955417873592058,0.6325566370067267,0.682691566817355,0.51642571430473,0.7275656386870839,0.42179474395119254,0.7124653194773218,0.3627652521431121,0.6677549140337848,0.36343187851031594,0.5901671255500055,0.41595512800025564,0.42346728383660576,0.4522327574141501,0.4647841097461166,0.47845240527121047,0.3915503336471936,0.4923736124573005,0.3392856770599897,0.4861091807582426,0.34193683370661304,0.45658043371551915,0.4147193617499179,0.4728744530096911,0.5066745065872074,0.5226659125355156,0.5863220158475788,0.6358782044353068,0.6209161817456348,0.7707742437066183,0.6073755225363188,0.882632550596111,0.5738245618334079,0.9514506561524041,0.47133559946727793,0.9738686950120929,0.3163868021289572,0.9655110275898906,0.21311869009233533,0.9658369179018633,0.18709766085598656,0.9794971165518966,0.2295690907255089,0.9681098836714045,0.34580024709546814,0.9482409318535563,0.4753068597661541,0.8660254001653265,0.5630708516563626,0.7541823237390728,0.6705467949954039,0.6206164113076778,0.7443902519492803,0.4987971176210251,0.7450958740974116,0.4375015270403609,0.6512992216347683,0.41136235214792094,0.4969078966561121,0.45181650864982376,0.33735020510636393,0.48326714736204857,0.25130856130899326,0.48638000471672443,0.2936481890801154,0.47368436598277786,0.4589742430271678,0.4785424649673275,0.5766804424734209,0.5456457584127942,0.6626610056617627,0.6496921362151181,0.6909605295128735,0.752484183416382,0.6461088368259092,0.8365716126222575,0.5910246120047418,0
0.7425339666043325,0.7210122481312966,0.7437004244057966,0.7187548047744284,0.7374384593107443,0.7358411498768751,0.7385353804111661,0.7295655284932416,0.7419402666495296,0.7015916438062799,0.7372080986658858,0.6993625114377395,0.7109508530321355,0.6019116207662382,0.6488362740552074,0.5256363534397418,0.5868513354320437,0.4935962835192681,0.504735089882242,0.5143811421259304,0.40095437454506677,0.5407161422837214,0.3101880902742176,0.5770512323218862,0.3146605303248212,0.6020418625163496,0.26327047730059555,0.8647907569972706,0.22414109368030044,0.9549248782085398,0.21132452054598022,0.964283852999485,0.20601977933458132,0.8935469952973265,0.17865418293046276,0.7257438187881197,0.22740080593151746,0.6433295110233189,0.2586653646121012,0.5895725680473851,0.40369344189606826,0.5196090520393015,0.5692602570977545,0.4899391581474276,0.6772612967787573,0.4530229053462144,0.7597082204214936,0.4808974974447921,0.8147279960741702,0.5197697787880468,0.8528753681762697,0.5655723152827633,0.8724333036361664,0.6967769049364225,0.8678768522551068,0.6509401868723349,0.8132093935496739,0.5763335518136768,0.7364650301143669,0.46296009561839574,0.6267841844786309,0.4923030555669717,0.5131291192036043,0.5685168370623178,0.3770569599190661,0.6292179051515252,0.2949610158479053,0.6946717141263548,0.268519475637833,0.7002885145827713,0.23182208842397162,0.7993869202165977,0.24197356643101153,0.8343300979579028,0.2426766239281487,0.7539197939285898,0.24318342615605104,0.7407430188215032,0.24210119737350333,0.7781174257497377,0.2682380463153218,0.7085860804854942,0.32272208924346474,0.6837406726382996,0.40122561246915744,0.6209962563331864,0.49109632383405183,0.5522739648799113,0.5564168284672194,0.5435389952907652,0
0.8137965762703049,0.6175617484562885,0.816933064003397,0.6156279081529434,0.8196402380351822,0.6100583731254907,0.7912907790870876,0.5345947968973207,0.7327199950424945,0.40951977890861624,0.651169648390414,0.3481020284185292,0.5291337584734228,0.40127888547168217,0.38372300004175386,0.4743646950389888,0.3098579488101022,0.5512786079331109,0.24644414428298175,0.651764743994687,0.22911016222280944,0.8371342088194098,0.24769358715836723,0.8819579128224775,0.30388528449827945,0.7244899113069503,0.32483784647586345,0.7605633129899751,0.36853386640207775,0.6676038809514062,0.3986944752388817,0.5863099568687864,0.46528557744680055,0.4999937124236005,0.5409433966308488,0.448152331668884,0.6304992273964777,0.4466701960259136,0.6879951747389631,0.436473277166917,0.7546110117202751,0.513072654099566,0.8035263181697776,0.5503317329580728,0.8141833019893373,0.7181251799530743,0.8325278405981524,0.6910784526279927,0.8266018787900031,0.5649714822309697,0.8091983464514564,0.4316892418557701,0.7722128074879386,0.4838697855253514,0.7175348570058006,0.4276747365069009,0.6332501573833026,0.42368094909407994,0.5364655719191987,0.42593338533359726,0.4234364298060097,0.4676859065814168,0.3269714795359604,0.5685168370623178,0.2880529265338179,0.665731891947374,0.25180325244592594,0.7282877579631276,0.25694685899544234,0.8328528112554914,0.2659096197037973,0.9351867851236146,0.29549926015235384,0.822294949676089,0.3159008972378087,0.5994748084768857,0.3480142136676161,0.5370299088488446,0.37262490627769074,0.568392766704048,0.4399120249532589,0.5061293644364505,0.5329019906881592,0.524094697580966,0.6171136309499732,0.562682211283196,0.6673272493141481,0.5308245511756879,0.7101185831715326,0.6015796056423809,0
0.8160897801124852,0.6583109055086123,0.816933064003397,0.6562494942342706,0.8127808450809487,0.6383694660523553,0.7935794505236593,0.4905661095478176,0.7396290592444853,0.3555543091404154,0.6627959874420284,0.32911323803354053,0.5524408589674362,0.3057296453999374,0.4232556197491687,0.34936286629701696,0.32629022990418255,0.4070587984074937,0.267772932889739,0.47924166799719536,0.24343389385741634,0.5602616587860386,0.2453717944336216,0.6196705082777476,0.2801751414235034,0.5790862693509539,0.30785669075207905,0.8704243023502188,0.30388670482638436,0.8591558521308388,0.31154931424601895,0.6755896927031325,0.3472247786354805,0.5516108120296513,0.4019805927631198,0.43812524837154654,0.5013027567013076,0.3900066123173243,0.5919987715910547,0.42670747455232916,0.6833763128230355,0.4411722767624762,0.7556666817419245,0.44295579653160044,0.8312988491864939,0.5369157176375454,0.9053342739906066,0.5828028695759904,0.9453648042342879,0.5819220560514499,0.9425248150269547,0.5546427224815743,0.9066112697558808,0.5871042337231908,0.8382702256895133,0.45912342428408315,0.7289240384036035,0.3800639586704794,0.6235281180212493,0.42593338533359726,0.4999963928759299,0.4246191060514434,0.38424871191205373,0.5102033327779327,0.29742422427219367,0.6207841476870741,0.24220787781199093,0.6750684007416675,0.18980876756096415,0.7089409320249174,0.1318192394075945,0.7993869202165977,0.1606040262326227,0.7891528995090897,0.1882844054105337,0.6832398132477845,0.24948070678301254,0.5555555776014984,0.3221005157567083,0.5805518123937344,0.3583685048407101,0.5214746291745043,0.44373915787970164,0.5030149851466809,0.5580426604824248,0.5189529881840518,0.6356519791724987,0.5254622159012041,0.6789880055889237,0.5435389952907652,0
0.777012640990664,0.5924812621871952,0.7803161576847009,0.5968763908557555,0.7808287323785768,0.5911891395999522,0.7660572992794019,0.5597540794344739,0.7373300160889413,0.4476180156844349,0.6697696116154428,0.3955675765603849,0.5874135922850016,0.4235667191668861,0.4720940913795717,0.42948956154082485,0.3544579847499628,0.46474112282133656,0.2914668528070637,0.5527227247378858,0.22672712352392999,0.5993525507853994,0.20138988573316474,0.7672164541207882,0.23276550864521073,0.6887733370524356,0.259021584958002,0.8535215890253884,0.27155238901233586,0.7943689360134277,0.3180820609709366,0.6785726049043254,0.3634290997042908,0.5354734436622314,0.444174935212753,0.4548417333310296,0.5245475832875254,0.46999807489495626,0.6133406095206112,0.4853439199416376,0.696567302792527,0.47712948353631496,0.7758136870419545,0.5838911882786307,0.821516071705861,0.6845651823218184,0.8349498132971136,0.6910784526279927,0.8289854183462442,0.6158232036924101,0.8091983464514564,0.543712960598954,0.7630995337048668,0.5064591366837694,0.6924857826336684,0.4371026244456353,0.5671944634320156,0.4143412044260637,0.42823644853488535,0.4475334800206449,0.287075545631193,0.47999448107419423,0.18376648501183707,0.6093237841875582,0.14052065723324858,0.7752856561568663,0.09831492415039977,0.8879584545577883,0.11342151012545221,0.9481358293636573,0.12045641242361071,0.9351867851236146,0.18843508521948815,0.8132523368675888,0.23640363955074856,0.5942387962413958,0.28931208388512963,0.4947100980559447,0.3705241633153842,0.49848465253409546,0.4549337063364247,0.5061293644364505,0.5520122284142456,0.5271135011784922,0.6252529202115945,0.5335251887582007,0.6693134762891215,0.546911542050786,0.7140113230143895,0.6068569937028939,0
