f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,clase
1.1593714498814593,-0.9295110266009935,1.1641279237703916,-0.952467764249608,1.1802304328341056,-0.9488046692915373,1.175824057044136,-0.9411680351818487,1.104665165739374,-1.047225478028238,0.9295679316314694,-1.1760443328646804,0.6536646201181598,-1.301208430895239,0.2593634180249862,-1.328736521398413,-0.22229703636653703,-1.1499686336062958,-0.6090714435880061,-0.7810954941049797,-0.9171064332343263,-0.30899747506374015,-1.176855636321367,0.4188972035375931,-1.2546842018645457,1.3078374670048125,-1.2494367043174643,1.9064504447018034,-1.2415155983598716,1.8945630399738085,-1.2275164156401763,1.3942278427222528,-1.1882015216096913,0.6778973957344788,-0.9986301121594174,0.041451830417127966,-0.6991067689619498,-0.517168992287662,-0.30915651963630914,-0.9214246779972003,0.21605029219139352,-1.2371996440752462,0.6838444183333591,-1.3784059323994924,1.0231721166642522,-1.3889508033367337,1.261092883225063,-1.2974734568063961,1.403971217848884,-1.1035139659978546,1.4591878151242492,-1.0425387341664993,1.3682116948180159,-1.118845129080878,1.098436721120432,-1.4087381619876904,0.6727252367616148,-1.5511863857077681,0.17779113801563642,-1.4413531469081389,-0.3582168315851005,-1.0972349190263315,-0.8070908705803306,-0.6034837382350281,-1.1151596881693393,0.1532278515342982,-1.140905720332558,0.9072768375130837,-1.024423772656524,1.4899312328454997,-0.8932905198794817,1.982565020610978,-0.8551415494571288,2.2175418935595097,-0.8742248671745335,1.9899464388225299,-0.9155157085299577,1.463093034311186,-0.8775927346297887,0.8240632813389916,-0.7034044650214932,0.2266020331421459,-0.42358574419727146,-0.2479516501536954,-0.06755437381541848,-0.5818712466404607,0.3146312199007296,-0.8214976993116573,0.6479926914082271,-0.8909613977857557,0
0.5653807398511557,-1.5105797768628542,0.5780593111315382,-1.509297714395484,0.5830795150489019,-1.5063834366167872,0.5926705719402203,-1.4996141800249683,0.6020084686996645,-1.5085967080465152,0.5499723883673904,-1.5532285443391076,0.4549023420664365,-1.5964688203870911,0.2911395783575433,-1.631477264316751,0.02141842776367222,-1.6504343496768923,-0.30544040855031646,-1.5692207344607647,-0.6593371724586633,-1.3777348627223085,-0.9530545755745791,-1.0849978762714514,-1.2243119830537539,-0.6304479434506695,-1.4936962276873236,-0.08974273700193132,-1.6763800046775272,0.5164947937465779,-1.8236851580593254,1.0225412490256842,-1.9879330351862308,1.4526490442921993,-2.111475055964483,1.716215298357273,-2.169745934256958,1.6522565130078155,-2.13423579763539,1.2414956698524597,-1.9878025147182687,0.6208979948116105,-1.658665066992395,-0.11181641059935572,-1.2927065523732648,-0.7800533487098608,-0.862280503907628,-1.3304292680603877,-0.42007077690530115,-1.6912708904377458,0.010516177401163992,-1.8839880081607558,0.4456262755885001,-1.9460048816987274,0.8382380782437807,-1.7979191390773852,1.111885699899295,-1.5834612504773908,1.3142265570819223,-1.3617425118554325,1.3601102524897202,-1.317661278589159,1.2702354475414177,-1.398834206091408,1.0729813393476297,-1.565625572839271,0.7768298221472808,-1.6679981945658058,0.40630656659356984,-1.6921321538476661,-0.0017651219046163113,-1.5983410134430729,-0.3574678566860917,-1.348243613865431,-0.6794602161088125,-0.9608164402989373,-0.9618000393177559,-0.4729263076152,-1.2116640251424018,0.043253365545627524,-1.3999254870458238,0.5755830906043999,-1.4756509674397282,0.9596277038624355,-1.483382219319573,1.1699965657616482,-1.4650962248011974,1.2402837740704853,-1.4220058523528982,1.1983454659490798,0
0.7795885113524788,-1.7084147895584054,0.7929259674494676,-1.7073029261769306,0.7984258023957415,-1.704668958484577,0.8100997618852491,-1.6982001806773954,0.8331948196733965,-1.6831793491625409,0.8269913757662614,-1.6788931933539377,0.6536646201181598,-1.7120394547817144,0.24878872203633745,-1.7104670427019009,-0.22229703636653703,-1.582820356942061,-0.5462230868769571,-1.2097111318533285,-0.8036797871360688,-0.7670350799147189,-1.0649300711521492,-0.07777195617295657,-1.1837856495465748,0.6979309506487802,-1.2392225064723816,1.254644214231221,-1.2519000314034723,1.5638634319839406,-1.2913651726809345,1.6372556182003901,-1.265949580403714,1.2589698943292966,-1.1377314742189857,0.38263374204811657,-0.7588818553913532,-0.48526264240480305,-0.26079130741975265,-1.0505601696775637,0.33580972800160136,-1.3987141390677746,0.8829441156731616,-1.4920438857780753,1.2956207729669675,-1.5699424075759523,1.6039193956291395,-1.5445869646504409,1.7188788663456225,-1.4953986472434795,1.6308964408235695,-1.5441758067074178,1.3468019346597107,-1.686494161621591,0.8599302275604447,-1.781736644764475,0.2225514643693728,-1.8093652760243697,-0.29017123655409244,-1.3935967797928737,-0.6483160034951387,-0.8295979437921,-0.9382842188848353,-0.15124116045299454,-1.0623062336673275,0.5829079113610258,-1.1103232123995141,1.056147733361184,-1.0934897562267412,1.317912109040993,-1.0466746873418284,1.3627637435397226,-0.977241249968561,1.1007198035226884,-0.84641522201969,0.5079032386950546,-0.573007655132895,-0.11242835044625814,-0.21880415374448273,-0.6029829291063332,0.1602518409264588,-0.9814931284074344,0.5269914248706272,-1.2034526531047118,0.8581709444363427,-1.19180595705953,1.120407077906436,-1.0729511705033667,1.2835739177355068,-0.9759715507984659,0
-0.009128558953158993,-1.2386016970485614,-0.017759353701675754,-1.2370793521304335,-0.02383917794841136,-1.2338046827537885,-0.030029676502529686,-1.226614757414587,-0.021330077125627202,-1.2093608194478531,-0.045010689926532746,-1.2640266108345821,-0.17280516658682865,-1.3911033780367807,-0.44005658802423225,-1.4735077214635894,-0.8050438144059457,-1.3934170603504437,-1.1744923561219547,-1.1544042731251354,-1.4738482211723856,-0.7392734953985423,-1.7567416189481067,-0.3537325800875427,-2.004226100310891,0.3183775292752162,-2.084036807455278,1.0373521049213248,-2.1215988022845593,1.5224859253156349,-2.1856883837530843,1.5372065636533516,-2.310080774934262,1.1993770800265597,-2.3317312297269877,0.6462411321941364,-2.2295891153368537,0.0410893878496783,-2.013377843632818,-0.5501886790848243,-1.6643730282267442,-1.0109852202497631,-1.2135965362757515,-1.4432861139239757,-0.6570080418766715,-1.8332684684963068,-0.13238097858662518,-2.0223611095119405,0.3074142583413665,-1.9362413753693073,0.6007017659515235,-1.706010691710288,0.7567227082274021,-1.6054314844452673,0.7623425932142377,-1.6519862865884978,0.6287921667837871,-1.7770904112547472,0.31148694858503007,-1.8236844734883062,-0.15735768302345146,-1.7742358487285173,-0.6758975222758258,-1.5391592456707754,-1.083405557016274,-1.1512597928952935,-1.334725118185886,-0.6855668439623487,-1.478274505927421,-0.3304232421271585,-1.5642740271511775,0.026792875799470612,-1.6158057601221616,0.4682748708012893,-1.662540335065353,0.8016135277212048,-1.6654350245700713,0.7688012286848309,-1.5642540528980873,0.4336587239989756,-1.3535009664398483,0.09235634171257986,-1.0695665670246512,-0.2612521358320738,-0.7300940184756627,-0.65973846946327,-0.36713028438470047,-0.9975173322076794,-0.004778362516209706,-1.1581697825505457,0
0.5264155741418014,-0.9171188000262442,0.5292284381121168,-0.9029639578246051,0.5439070733573942,-0.899233789520317,0.5531196027559695,-0.90390624765587,0.5718114946515719,-0.9100768640442486,0.5294468629991614,-0.9623343182005486,0.3398103650955636,-0.9802693499747294,0.05801830236528365,-0.7890384600251915,-0.2434964948836863,-0.392429550253191,-0.3368380500206281,0.0484799486877529,-0.3088220087291266,0.6626009036705706,-0.20017915519694715,1.2604918329658585,0.21401035255366158,2.9072700129306073,-0.09932273350330006,1.7842605595550518,-0.24761019602941287,1.2055354259064985,-0.23734496460321852,0.5650183545723498,-0.15514171474048674,-0.09684964642186696,0.07951689873353751,-0.7803857486002164,0.41282379702533567,-1.4104806971399,0.8994800997114574,-1.8091445629018093,1.4976814405169183,-1.7218833239148743,1.9839271988141358,-1.183535067687894,2.147074145240682,-0.5003104660571959,2.057319600160157,-0.2925305044910418,1.9577308150829964,-0.5484054195991835,1.8562496170490026,-0.9940293257183276,1.7437036389976088,-1.4270535389799373,1.4996042928011981,-1.8627993251252477,1.0679546327054743,-1.9868219556962528,0.5454681358698945,-1.7281016418432644,0.12160801588973567,-1.2703955863696175,-0.15106805111393184,-0.743878875243715,-0.2906488021130905,-0.29183358140424825,-0.3146502726210319,0.1480576998618765,-0.3337228798958304,0.7302852488726239,-0.2318693019125368,1.486705973906332,-0.1602617694137441,1.9888040078401676,0.1181061070605506,2.8311558107106425,0.10281867875686813,2.784939906486718,-0.07038147669294105,1.9548567801888606,-0.10905243704086097,1.676340060127898,-0.22052051197846465,0.986170594495706,-0.1764603719828929,0.43034657211681004,-0.05721807196176066,-0.11747524566494466,0.17555517539602872,-0.6358788663738245,0
1.3443786294657214,-1.0531038343652048,1.3692029701302812,-0.952467764249608,1.3368681272301801,-0.9115999725895828,1.363615054895123,-0.9411680351818487,1.3961903882524134,-0.7105535595139993,1.2783466471801812,-0.22062548958467273,0.9570252891361812,0.22644689385390285,0.49248439359974616,0.6062336607496052,0.0425634105820339,0.8521345647734888,-0.30544040855031646,0.8227463296907458,-0.5047072599736723,0.6070777346382175,-0.5359067825047862,0.2671493076995694,-0.4747270247521869,-0.15603470639196781,-0.37410298100862827,-0.5921935130233196,-0.25794055391540954,-0.9580214964605954,-0.18411797302562413,-1.079069703705009,-0.2107309759431374,-0.856665138662144,-0.19869513833134106,-0.43920353655167493,-0.04151783068680732,-0.022654416150803904,0.23473631790694044,0.30531442615586324,0.6711868186894553,0.4593144037799323,1.1874703287376762,0.4077667946171129,1.6248283142597144,0.19083732831623257,1.880363639865358,-0.2595786988051151,1.968565873297563,-0.9075676198076967,1.9420788951074894,-1.4794458582723857,1.958291922642287,-1.8162545286198366,2.0199975729872737,-1.5708535087894882,2.0451029358068693,-0.9541865057913607,1.9493592651460219,-0.3422697485948279,1.6278823949036445,0.08355369996607707,1.139043100628768,0.42570073852121976,0.5656102067459582,0.6903782462395092,0.021980925448653703,0.6988551799856608,-0.294240009079439,0.3002434477135688,-0.3756421118770308,-0.2624286269685023,-0.3105206069577479,-0.7427190934625374,-0.19719905087290962,-0.987522564696447,-0.15635955416905978,-0.7800130431864067,-0.12602821423445426,-0.26637213062393433,0.020966662964464033,0.21314833350999696,0.333183058398114,0.5217481169726431,0.7401618914487356,0.6379360879077947,1.1735509366291237,0.5614022614192924,1.532650042797165,0.3237368742062769,0
0.7503899222194995,0.6654751818221709,0.7440950944300463,0.668673495500771,0.7298995649247161,0.7240528010501845,0.7508243790889314,0.6970668317201908,0.7930179735190763,0.5862397696215016,0.8167020762024935,0.60911869076314,0.7582640124763852,0.252123582498843,0.5666674881867821,-0.03877445839697325,0.36045074306439356,-0.1353581857548275,0.061038282224095866,-0.03448354385769537,-0.33973697591648944,0.06575507582117272,-0.7699110246375379,0.2119566021094593,-0.9507997882555612,0.7927897649424,-1.2799491168997847,1.3361275034820912,-1.479666598015527,1.7981190015608235,-1.5575552071315983,1.923213060062588,-1.5547509734510632,1.691050343251241,-1.4971010267452423,1.0028938468253525,-1.177366542520398,0.6313234141918879,-0.9618405422225563,0.3214218145959408,-0.38281097592749946,-0.04155837789332588,0.25046413126735034,-0.16049907806058064,0.6712540116331688,-0.40156519599621965,1.006719316171219,-0.21011393877162457,1.2411349132027978,0.2679602485577952,1.4162982108861792,0.6079748117739174,1.518400461354153,0.7462233173261645,1.4887291777804719,0.6022451851196586,1.2985151275927607,0.23981225264943587,0.9465535647946051,-0.40599130256097715,0.5120776799698938,-0.2785510713289335,0.03478386825075447,-0.1200498071894669,-0.5337326343704856,0.06113969088081658,-0.8450955611670958,0.4308837621706163,-1.014530022943986,0.5439031591074234,-1.132914540198161,1.0873510294916606,-1.2307606043471202,1.4774433505309037,-1.2637561720891062,1.5760310517264005,-1.230310242789151,1.4764716255432717,-1.1467137576041064,1.1471242492008946,-0.8891666365161189,0.7903756361122642,-0.6358107071583271,0.6146211966109152,-0.3670583361077199,0.32652327455580693,0.004764430606330666,0.12138171884379466,0.29580728200974327,0.1051250322906813,0
1.0522425293297717,0.25746199806659525,1.0566785733410926,0.2603008894696537,1.0823544051504825,0.22840508821669478,0.9781663461241693,-0.07240370101101667,0.7527890549837084,-0.5609656569677568,0.4371606080894063,-0.7863166884987102,-0.05771258878079954,-0.5566235144744596,-0.6414014032664352,-0.24934140004368358,-0.8898426498660646,0.10809624934175524,-1.08024135098112,0.5600582778682606,-1.082073713116154,1.3288168457680027,-1.0445717751882035,1.4950277857973355,-1.0014421835638159,1.4433958367507913,-0.9848078673822298,0.8336759263468844,-0.7859954832292597,0.3924874477090739,-0.6419113579453521,0.10755253945150657,-0.31065385459721745,-0.1266496585830067,0.19542872547748646,-0.284188079253595,0.6878390639181577,-0.30981176537492194,0.984087677254562,-0.43722766910070776,1.2101718737741427,-0.07387499596047434,1.3397619749327199,0.13173612018156283,1.3070065972848337,0.8984770488278468,1.3385104899841083,0.8771754818220109,1.2954103434458202,0.5292203744916117,1.2124148715709544,-0.1849530370738191,1.0464043737481865,-0.3241945642561378,0.7731606289019821,-0.549181343706853,0.4311494298357594,-0.5508197922203851,-0.0004880726071240982,-0.5970858670449132,-0.43632238054493167,-0.40451213831044264,-0.8180000334477942,-0.1200498071894669,-0.935465953996187,0.2606320945751916,-1.0286797326424393,0.609531040250079,-1.0638585766726927,1.203242707091674,-0.9891387260585791,1.6933431172863906,-0.9960303640561194,1.4236786316609646,-0.9391470851241507,0.7882890051956783,-0.7673798138211951,0.44833289770686097,-0.5714402455196992,0.218246358743878,-0.14621408414370277,-0.0955875862331382,0.2777890685141112,-0.08874918262384901,0.594985070566404,0.06696593190589434,0.7927747382547923,0.020798828279502628,0.9743782484121927,0.37232941148825593,0
1.061956032127971,0.4181784117765927,1.0566785733410926,0.42115846894318265,1.0529435300423589,0.33996510318402523,0.9880290536260856,-0.24616710248653684,0.782933956650753,-0.7729322556273381,0.4884478846303253,-0.861752529401859,0.04688730427338933,-0.9417808538915707,-0.4612590537598062,-0.76270986908576,-0.8156705812356098,-0.5005989205319787,-0.9859983569754436,-0.186553271822379,-1.020197714719317,0.14904012978723863,-1.054775957966,0.3913018521342499,-1.1128770833087849,0.6708192766995844,-1.066212020031702,1.3632852619248046,-1.0965641342266779,1.3295978484896647,-1.0677743559924076,0.53642261038613,-0.8771732363290584,0.11175364315924115,-0.45377271664144114,-0.33067969834905986,0.09002481151565095,-0.58098169205338,0.5489860247543101,-0.4856199318527594,0.8868034721754161,-0.4293577946991074,1.1172227026160144,-0.38784808642681073,1.3864770474049626,0.009839044791851577,1.670241580283797,0.31705386729021356,1.8382747989632524,0.6271925461948544,1.8347797801387944,0.5432438619473564,1.679364205406818,0.1948298800739418,1.3478133227421116,-0.386993896682869,0.8922774293543565,-0.776724819159383,0.41177232530050084,-0.5970858670449132,-0.07925193378527888,-0.6248764115826427,-0.5556143382306397,-0.43196434121659094,-0.8931671681272031,0.015062264217837278,-1.06949646556159,0.3267049779413392,-1.3500362884995247,0.5869379818196055,-1.5547107364547308,1.0873510294916606,-1.5875965535002716,1.2756228729550512,-1.5048812470534496,1.2155299162093771,-1.202501591426599,0.5418318262060065,-0.7941227284566919,0.2720991997097361,-0.49910953677848996,-0.028435750224023167,-0.10977959762479006,-0.18162246254047804,0.33175213126738134,-0.12767398604232688,0.6511398957822189,-0.004346809243272576,0.8369412610756739,0.1051250322906813,0
0.8964339388784891,0.1585434903267732,0.9003843304058298,0.18604668191993418,0.9159431274702646,0.15405077134277298,0.8694262156616256,0.02688980001107874,0.7729030135554208,-0.4113226778741851,0.5192106371947003,-0.5977526217301188,0.20384136922752763,-0.46678164110142073,-0.23871177278202943,-0.4336385324445628,-0.6885269038833713,-0.25714448543539603,-0.8813048371553842,0.13144364151152355,-1.0923680206662347,0.31560963688429805,-1.2480746234810232,1.0121867440964976,-1.3356968131996283,1.2536221302385624,-1.3003174290732145,1.2818019726739345,-1.2519000314034723,1.0126473490805286,-1.0358499774720287,0.5507515256249808,-0.7994161650089003,0.03722016627684702,-0.25665070121611017,-0.25317196970001987,0.197582615169998,-0.19817358811075877,0.645717450579038,-0.19506006861252578,0.9466836907763626,-0.2515816971014352,1.210902893972842,0.2941278398466251,1.3410539171447682,0.7339012649288602,1.3495458285752955,0.8771754818220109,1.3063054851625007,0.8231368896013396,1.2124148715709544,0.47851191072926647,1.0034847142353256,-0.21062370067864106,0.6539369231802861,-0.5005597577619861,0.11277486737700014,-0.5991930350860811,-0.5129768920738874,-0.4856079459634989,-1.0723002452204324,-0.3415316048196881,-1.4740188473467735,0.09822347365411209,-1.6013754194862535,0.8591737952695406,-1.6815872366484832,1.4580763204202702,-1.6756387904258123,1.7766297725196771,-1.6026373430235195,1.6933431172863906,-1.4655469225781577,1.3832824916122899,-1.2915648158523847,0.7615828807981686,-1.0266071149472227,0.2347450906347998,-0.5806991134453711,-0.09137913742568383,-0.08120483455855926,-0.0955875862331382,0.3608565206329499,-0.0754488972238274,0.6312554927244178,-0.06281273941906196,0.8016560814432513,0.09623567075040652,0.9915641305265664,0.3966251794333435,0
