f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,clase
1.0970642886314284,-2.0733330990544876,1.2699364778809161,0.9843752691047459,1.5684686484709185,3.28351668302597,2.6528719015825972,2.532476351375387,2.21751927673134,2.2557432514970164,2.4897388881713747,-0.5652650030927058,2.8330302381846475,2.487579893785806,-0.21400213437015098,1.316857614857864,0.724025901709194,0.6608201048051482,1.1487597943416918,0.9070836095278542,1.8866889677764054,-1.3592950728055264,2.3036052221848164,2.0012394540239917,1.3076894205583256,2.6166608779279987,2.109524642556847,2.2960786708654224,2.750618345551913,1.9370128012534864,1
1.8298184374582274,-0.3536329707722911,1.685952248962243,1.9087078565072289,-0.8269618804690106,-0.487071236792995,-0.023845945042449475,0.5481438983104325,0.0013924272388016736,-0.8686527035155115,0.4992548874282425,-0.8762433637683477,0.2633264294484262,0.7424026045642221,-0.6053511627072601,-0.6929261694692066,-0.4407802392290878,0.2601619072207906,-0.8054500524138704,-0.09944368840045219,1.80592795570759,-0.36920359627342053,1.5351295750086051,1.8904920882447587,-0.3756122011515905,-0.4304445352926489,-0.14674907570501097,1.0870858066661881,-0.2438893905205633,0.28119017526348755,1
1.5798887294860102,0.456187102115048,1.5665072300260092,1.5588803206131325,0.9422101815255829,1.0529256545164516,1.36347847098037,2.0372309745744226,0.9396850523803459,-0.3980079147127038,1.2286801861346472,-0.780083836236083,0.8509279401144403,1.181340003584671,-0.2970051008795216,0.8149734126004531,0.2130760942664544,1.4248226993709687,0.23703534362121922,0.29355916279308286,1.5118693939797672,-0.023974374889250354,1.3474745879168264,1.4562803422347754,0.5274075529893655,1.0829322232945615,0.8549736399760389,1.9549988166836278,1.1522530815625076,0.20139102419993485,1
-0.7689090494526205,0.25373208389321317,-0.5926871856859172,-0.7644641481612938,3.283556171386061,3.4029116493464904,1.9158940673291562,1.4517062319816454,2.8673805088573707,4.910917669022957,0.32637389330617267,-0.11040916916917827,0.28659288101326297,-0.2883787980064844,0.6897012960893852,2.7442824522440703,0.819517779743707,1.1150103596102305,4.732680237020542,2.0475103397028502,-0.2814644602944273,0.1339838000405817,-0.2499398659119115,-0.5500215385096636,3.3942735274731763,3.89339354811226,1.9895891951834748,2.1757829150284898,6.046045646575755,4.93500832521244,1
1.7502985331756893,-1.1518128084281412,1.7765719239621307,1.8262253455406674,0.28037144032861605,0.5393401347921349,1.3710150959880818,1.4284958274061226,-0.00956040036581503,-0.5624504918943947,1.2705469947430812,-0.7902437671648367,1.2731891141094913,1.1903579421258539,1.4830637276358736,-0.04851987721949747,0.828469642869867,1.1442060239858223,-0.3610924401754967,0.499328086918972,1.2985718443207601,-1.4667695630862798,1.3385367297124977,1.2207232474662033,0.2205558304009646,-0.3133946097040765,0.6131790539178404,0.7292592299062792,-0.8683534119625215,-0.3971001065770388,1
-0.47637488879827833,-0.83533553070143,-0.3871484710998011,-0.5056506233366465,2.2374166385359078,1.2443339314812956,0.8663014316270171,0.8246559837642947,1.0054038195916495,1.8900016931473498,-0.255070302852645,-0.592662086071011,-0.3213044700051454,-0.2892585724768173,0.15634643281538926,0.44554364994702766,0.16002549574912542,-0.06912335015937311,0.13411887497372288,0.48684611203340494,-0.16549849298322086,-0.31383591767553437,-0.11500923430586907,-0.2443197746411732,2.0485106021940926,1.7216138356196304,1.2632405887132279,0.9058875094620742,1.7540721938660024,2.2418007389157304,1
1.170909204150191,0.16064923636408807,1.1381205821720004,1.0952927774813304,-0.12313623373726262,0.08829519774463532,0.3000726929500196,0.646934746659824,-0.06432457842408972,-0.7623322270259651,0.1498827251785895,-0.8049396853824401,0.1554105697662332,0.2986279472785637,-0.9090301217635868,-0.6515678116784294,-0.3101414889295661,-0.22808928876926832,-0.8296663397237548,-0.6112173698851151,1.3689837565656624,0.32288287784052117,1.368322917860406,1.2752211604050125,0.5186398461772421,0.021214922717629498,0.50955194485292,1.1967121827109442,0.26247579981452324,-0.014730467200679045,1
-0.11851730368951022,0.3584501622534701,-0.07286694721781806,-0.21896459559491607,1.6040499236023005,1.140102296033069,0.06102566063868406,0.28194988360987183,1.4033536199787027,1.6603497842115198,0.6436228133304447,0.2905612976632009,0.49005072355169715,0.23372281092799546,0.5880309193742234,0.26893239244909933,-0.23255433802652434,0.43534890491201395,-0.6880038113804434,0.6116688635291732,0.16376302222687197,0.4010475993246499,0.09944851789513255,0.02885949642213141,1.447962720754568,0.7247852937178302,-0.021053864340989537,0.6241958653505038,0.4776409705084582,1.7264376856461054,1
-0.3201665693359743,0.588829734470021,-0.1840809292282281,-0.38420786213486663,2.201835363404526,1.68401047398227,1.219091548853876,1.1506916060183665,1.9655978361945656,1.572462514114962,-0.3568497856972935,-0.3898177789478888,-0.227743228250462,-0.35240315900563857,-0.43667688399077403,0.5332897868513317,0.12056783698094452,0.07524325494299473,0.10748145937276134,-0.017363118341472267,-0.16135685129353491,0.8228134107593512,-0.031609208635697154,-0.24836332961404353,1.6627615288538586,1.8183088625216628,1.280035354689404,1.3916135267006762,2.3898611720770973,1.2886528310110545,1
-0.4735343917768329,1.105441990412841,-0.3294817691471445,-0.5090636237297537,1.5827011585234712,2.563353550184963,1.7388684544322133,0.9417599314029633,0.7972978931684169,2.7830968984754403,-0.38825039259359745,0.6933453587072737,-0.4094199248302807,-0.36076451955758543,0.03600844571846473,2.609584039982253,1.5098461495001254,0.40939509027631027,-0.3211363167740544,2.3773503544200842,-0.2441896850872538,2.443107954257245,-0.286277814396386,-0.29740944949908427,2.320299504572185,5.112875876315399,3.995432734965057,1.6200143211260694,2.3704441008158295,6.846859024293911,1
