f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,clase
-0.20510999683121353,1.1410524428160216,-0.36379496108437626,-0.19307375338059515,-0.33630801586818965,-0.1120894678676123,-0.34145544105115183,-0.12566576044635613,-0.632681663562393,-0.6264688166007134,-0.804219115495923,-0.4260639119792245,0.5707029201961166,-1.6583080949745745,2.238230045481766,-0.6177536823779901,0.354109592972268,2.121889574100223,6
-0.5345934658445414,1.1062200100666137,-0.36379496108437626,-0.19307375338059515,-0.2943610782924785,-0.11090190424541221,-0.27739898634155746,-0.133822223695681,-0.6113105387917843,-0.6042371968669304,-0.7786769016303837,-0.41075882553895326,0.5611124457545128,-1.6130701343056146,2.171202775055829,-0.6048020543599912,0.15792136545927274,2.14170937926498,6
1.3736649588576493,2.09894434342474,-0.36379496108437626,-0.19307375338059515,0.5655605801649359,-0.07810794010562798,0.17100196176417878,-0.11941996252300421,-0.6501656986287746,-0.6423493616303995,-0.8016648481320966,-0.4689236643941405,0.599474343520928,-1.5395606111315128,2.008434571943833,-0.6540229038807787,0.23156309692029883,2.171788848279729,6
-1.0700041029911993,1.8899497469282922,-0.36379496108437626,-0.19307375338059515,-0.23143878429784462,-0.0990176417071065,-0.4055118957607463,-0.13112633012259511,-0.6385096752511868,-0.623293279248665,-0.8093276502235754,-0.441371753610574,0.657018053321882,-1.6583080949745745,2.152054588518617,-0.6307076419221849,0.3227045906078246,2.0988960092848994,6
-0.3835802092134328,1.0888037936919097,-0.36379496108437626,-0.19307375338059515,-0.2733857218735557,-0.11154369773192443,-0.35746811344390667,-0.12904783317851953,-0.5627376546942264,-0.5407207332870737,-0.7454698166961115,-0.35871602125987445,0.657018053321882,-1.6752704217728247,2.180785485870131,-0.5607618560464034,0.06743222718124153,2.0913113714260985,6
0.4401284633198869,1.6983713668065485,-0.36379496108437626,-0.19307375338059515,-0.31533265944926686,-0.11252827612767714,-0.34145544105115183,-0.13624796298559258,-0.6540527883330016,-0.6455248989824479,-0.829762019020547,-0.44443277089862826,0.6090648179625318,-1.703546055643535,2.276535036101886,-0.6332979675257846,0.5337962933820166,2.100055403116433,6
-0.8640769348578693,1.7506200159306606,-0.36379496108437626,-0.19307375338059515,-0.35728186218225866,-0.10282100235205216,-0.021170284933892076,-0.11731065654248019,-0.5879958691690621,-0.5597768156688082,-0.7531342279921214,-0.41075882553895326,0.7337427120060436,-1.5791429361056346,1.9414073015178952,-0.6048020543599912,-0.08009641629739911,2.089070308489169,6
-1.3445736605023058,2.168609208923556,2.3453164512460853,-0.19307375338059515,-0.10559797157071114,-0.11252827612767714,0.2190457440810184,-0.11563813926934564,-0.5705092112351338,-0.5153135762012422,-0.7199271430578491,-0.43831073632251977,0.9639158249071973,-1.4603949433418766,1.5105282931930104,-0.628117316318585,-0.5036370713554696,2.039404208488071,6
-1.1111895366178652,1.9073659633029962,-0.36379496108437626,-0.19307375338059515,0.12511207272676736,-0.07918889757658874,-0.08522673964348652,-0.12302014901654494,-0.5918803360057424,-0.578830039781099,-0.755688265469586,-0.40157301848371224,0.599474343520928,-1.5734883182521886,2.065879131555468,-0.5970287460229962,-0.02226445251210235,2.1474998713621347,6
-1.481858439257859,1.8377010978041803,-0.36379496108437626,-0.19307375338059515,0.0831651351510562,-0.08277637798617798,0.01085794242090515,-0.11765185680041526,-0.6122809997840678,-0.616942204544568,-0.7607963404245153,-0.42300289469117025,0.4556163637455397,-1.4886685415298027,2.065879131555468,-0.6151633567743904,0.05513379533379666,2.244331926006945,6
-1.2759312711245292,2.029279477925924,-0.36379496108437626,-0.19307375338059515,-0.23143878429784462,-0.0926550664491972,-0.037182957326646934,-0.11596156868051324,-0.6530823273407182,-0.6582276200445306,-0.8016648481320966,-0.462801629818032,0.48438778707035113,-1.5225962486504787,2.094610028906982,-0.6488422526735791,0.1900838006146056,2.208040955961803,6
-0.9601762799867566,1.489376770310101,2.3453164512460853,-0.19307375338059515,-0.02170409641928892,-0.09811343478929545,-0.29341165873431224,-0.12918614648483376,-0.6433672259476974,-0.6423493616303995,-0.7786769016303837,-0.475045698970249,0.5323401592783701,-1.4264672362212005,1.8839541243605638,-0.6592035550879781,-0.08474171219990513,2.243891485892173,6
0.17928738368433567,1.3848794720618771,-0.36379496108437626,-0.19307375338059515,-0.08462261515178833,-0.09030395060069658,-0.037182957326646934,-0.11271380613760282,-0.6763943740958936,-0.6868103144824105,-0.829762019020547,-0.475045698970249,0.4556163637455397,-1.5734883182521886,2.2095077656759488,-0.6592035550879781,0.48898516844125556,2.1924182860084063,6
-0.47967955434232007,1.1410524428160216,-0.36379496108437626,-0.19307375338059515,-0.3782553309701142,-0.10958392317103902,-0.3894963407987039,-0.13237343203027138,-0.6336521245546763,-0.639173824278351,-0.7991105807682705,-0.42300289469117025,0.46520683818714353,-1.6187242432383646,2.276535036101886,-0.6151633567743904,0.305756484633649,2.17026673905956,6
1.6482345163687557,1.9944470451765162,2.3453164512460853,-0.19307375338059515,-0.08462261515178833,-0.07047142689860203,-0.021170284933892076,-0.10220712034405081,-0.7375955785706054,-0.756679281901086,-0.8655219920004759,-0.5577014313209485,0.4268440772693971,-1.4547403254884306,2.0371568517496503,-0.7291493409637596,0.743228649175012,2.261275916304659,6
-0.9189908463600907,1.6287065013077329,-0.36379496108437626,-0.19307375338059515,-0.18949184672213346,-0.1032814431012006,-0.21333964906267536,-0.12260618181763579,-0.6589103390295121,-0.6582276200445306,-0.8093276502235754,-0.47198468168219476,0.5419314968713052,-1.5395606111315128,2.065879131555468,-0.6566132294843784,0.25979826494599184,2.183926859678015,6
0.28911520668877827,1.3500470393124693,-0.36379496108437626,-0.19307375338059515,-0.4831238074880324,-0.11962495534966819,-0.3894963407987039,-0.132884053929441,-0.6919374871777085,-0.6899861376614034,-0.8553049225451709,-0.4903535406015985,0.5802933946377203,-1.652653986041825,2.2190818589445547,-0.6721575146321729,0.6286811687817407,2.120853244418405,6
-1.4544014835067485,1.0539713609425019,-0.36379496108437626,-0.19307375338059515,-0.5040976538021014,-0.11925735866466479,-0.45355481330679964,-0.13619227476366974,-0.5986814315543664,-0.5851839727546396,-0.7633503779019799,-0.407697808250899,0.6090648179625318,-1.5847980628797766,2.075453224824074,-0.6022117287563915,0.01704324457809333,2.139397068662425,6
1.6482345163687557,0.9146416299448701,-0.36379496108437626,-0.19307375338059515,-0.33630801586818965,-0.11543036458097725,-0.4055118957607463,-0.13742381315080862,-0.48696563413726596,-0.5057869641450968,-0.6254185609371934,-0.29749016511663295,0.22544325084438607,-1.3190279702436385,2.008434571943833,-0.5089506809220162,-0.3291954835670235,2.3948199499278506,6
1.4148503924843152,1.0191389281930938,2.3453164512460853,-0.19307375338059515,-0.3782553309701142,-0.11160337049728968,-0.4695689269841982,-0.13559646503694334,-0.5316514285305969,-0.5216646509053392,-0.7224811805353137,-0.3066732169807957,0.5227496848367663,-1.703546055643535,2.362710493065035,-0.5167216577328156,0.07486207369071582,2.125490819744538,6
-0.6169643330978734,1.3848794720618771,-0.36379496108437626,-0.19307375338059515,-0.18949184672213346,-0.11039533049025299,-0.13327052196032618,-0.11930622910369253,-0.6462812317920942,-0.6518759736865449,-0.8093276502235754,-0.43831073632251977,0.4747973126287473,-1.6130701343056146,2.257378232018978,-0.628117316318585,0.3817186749338158,2.1710439863209228,6
0.8107973659598807,1.2803821738136534,-0.36379496108437626,-0.19307375338059515,0.43971976743780244,-0.054539198736010694,0.619402909869915,-0.09648977128509939,-0.6579372551696819,-0.6836344913034177,-0.7965563134044443,-0.4597406125299778,0.3021670463772165,-1.4603949433418766,2.171202775055829,-0.6462519270699792,0.3849673173086121,2.2860182874580492,6
-0.5483219437200967,1.7332037995559566,2.3453164512460853,-0.19307375338059515,-0.042675677576077264,-0.10363272093010188,-0.13327052196032618,-0.11957990014391127,-0.5850818633246652,-0.5756545024290506,-0.7505778916510407,-0.38932894933149526,0.5611124457545128,-1.5791429361056346,2.1137582154441934,-0.586667443608597,-0.018109517722773204,2.1579538470274673,6
0.5087708526976635,1.9770308288018121,2.3453164512460853,-0.19307375338059515,0.1460874291456901,-0.1014899261738041,0.07491727969978712,-0.09988157121759864,-0.6249101070214855,-0.6264688166007134,-0.7863390140627776,-0.42300289469117025,0.4939782615119549,-1.5847980628797766,2.190359579138737,-0.6151633567743904,0.19950136092213644,2.1733951592865464,6
-0.12273912957788155,2.116360559799444,-0.36379496108437626,-0.19307375338059515,0.1460874291456901,-0.10106150061918844,-0.037182957326646934,-0.11985619004575891,-0.5423369909159012,-0.5502473453432191,-0.6867223569871928,-0.3556550039718202,0.3693003674684431,-1.4038482558867207,2.008434571943833,-0.5581715304428037,-0.1854452475943796,2.3079042749259298,6
-1.1111895366178652,1.1062200100666137,-0.36379496108437626,-0.19307375338059515,-0.1685202655653451,-0.11925735866466479,-0.45355452504987087,-0.12863891664132324,-0.5724527560872473,-0.5597768156688082,-0.7224811805353137,-0.398512001195658,0.5802933946377203,-1.4660495611953226,1.9031023108977756,-0.5944384204193963,-0.3140643406461372,2.204549820346181,6
1.236380180102096,1.6635389340571407,-0.36379496108437626,-0.19307375338059515,0.2509566607160351,-0.0771606016062936,0.23505841647377324,-0.10125179703414158,-0.6249101070214855,-0.6423493616303995,-0.7812309391078484,-0.4138198428270075,0.3501194185852355,-1.5508698468384048,2.276535036101886,-0.607392379963591,0.2948109240716653,2.2353935825012705,6
1.030453011968766,2.203441641672964,-0.36379496108437626,-0.19307375338059515,0.1460874291456901,-0.09532411096562747,-0.27739898634155746,-0.12867258771940893,-0.7298242843164527,-0.750327349716156,-0.8476421204536921,-0.5607624486090028,0.4076631283861895,-1.3812297844729367,1.9318332082492897,-0.7317396665673593,0.5960108596163316,2.3045944970046257,6
-0.1501960853289922,1.9944470451765162,-0.36379496108437626,-0.19307375338059515,-0.08462261515178833,-0.1016706786262704,-0.27739898634155746,-0.12787851146122123,-0.6142245446361813,-0.6201177418966165,-0.7710124903343738,-0.4138198428270075,0.4460250261526047,-1.5452152289849588,2.171202775055829,-0.607392379963591,0.14973408615890904,2.2098610099654947,6
-1.3033882268756398,2.2208578580476677,-0.36379496108437626,-0.19307375338059515,0.20900594787818966,-0.08507613612678228,1.6122866055764915,-0.11782414048328707,-0.4296507325065173,-0.3247641854616719,-0.6075379997313249,-0.3127952515569042,1.299585882968655,-1.5339059932780668,1.2998766974194407,-0.5219023089400152,-0.8574413709610295,1.7178505394016743,6
-1.2484743153734186,0.7056470334484224,-0.36379496108437626,-0.19307375338059515,-0.3782553309701142,-0.11793624276916026,-0.32543988608910945,-0.13867938894646978,-0.6744534521113268,-0.6741070217664391,-0.7786769016303837,-0.5423963448806773,0.5515219713129089,-1.2455174292281446,1.5584030683088883,-0.7161977129457606,-0.25978749493137265,2.3681862771051443,6
-0.31493781983565616,1.3848794720618771,-0.36379496108437626,-0.19307375338059515,-0.46215033870017685,-0.11001181513907914,-0.3094272136963547,-0.13112633012259511,-0.71525268137394,-0.7249207642842133,-0.8680764892506637,-0.5148444340971108,0.4939782615119549,-1.6017619164401147,2.2190818589445547,-0.6928824509871668,0.7205100436725587,2.169774482460697,6
1.2638371358532066,2.116360559799444,2.3453164512460853,4.521517898936263,0.4816667050135136,-0.05984349395241995,-0.06921118468144416,-0.12461035920991446,-0.716224191513242,-0.7249207642842133,-0.8527506551813447,-0.5362715551134906,0.5035687359535588,-1.4943231593832487,2.0275827584810444,-0.7110147302123653,0.6370654681722202,2.224609276749858,6
0.5224993305732188,1.506792986684805,-0.36379496108437626,-0.19307375338059515,-0.12656955272749948,-0.11480933650536336,-0.26138343137951503,-0.12989365066003225,-0.6608512610140789,-0.6709311985874463,-0.8118819175874016,-0.462801629818032,0.4460250261526047,-1.5452152289849588,2.171202775055829,-0.6488422526735791,0.26917642123549956,2.2079502771146444,6
-1.6603286516400784,1.1236362264413178,-0.36379496108437626,-0.19307375338059515,-0.12656955272749948,-0.11160337049728968,-0.021170284933892076,-0.1336387724385774,-0.558853187857546,-0.5566012783167598,-0.6943844694195866,-0.3923899666195495,0.4747973126287473,-1.3586108041384566,1.8265009472032325,-0.5892577692121967,-0.371497886026978,2.312192088984449,6
-1.2484743153734186,0.7927281153219423,-0.36379496108437626,-0.19307375338059515,-0.3992291772841833,-0.11567210153247365,-0.2293552040247178,-0.13139966445203302,-0.6355956694067899,-0.6328198913048104,-0.7914475487904301,-0.44443277089862826,0.5419314968713052,-1.5565244646918508,2.094610028906982,-0.6332979675257846,0.15897213927322323,2.1752087362297265,6
-1.0700041029911993,1.489376770310101,-0.36379496108437626,-0.19307375338059515,-0.063651033995,-0.09824082858420712,-0.29341165873431224,-0.13048038790183003,-0.6666818955704195,-0.6645792664025163,-0.804219115495923,-0.496475575177707,0.5611124457545128,-1.4603949433418766,1.9126764041663815,-0.6773381658393725,0.16228207678716702,2.2191037753152036,6
0.45385694119544223,1.2455497410642455,-0.36379496108437626,-0.19307375338059515,0.20900594787818966,-0.07478836462251093,0.1229581794473392,-0.11563813926934564,-0.664738350718306,-0.6677550895815091,-0.819544949565242,-0.4689236643941405,0.5131592103951625,-1.5734883182521886,2.152054588518617,-0.6540229038807787,0.39604422459733973,2.1868998304527287,6
0.7009695429554381,1.9073659633029962,2.3453164512460853,-0.19307375338059515,-0.1685202655653451,-0.10138209721999579,0.05890172473774474,-0.11227402444549463,-0.6443376869399807,-0.6423493616303995,-0.8246534842928943,-0.42300289469117025,0.5419314968713052,-1.7261624913745346,2.3818586796022467,-0.6151633567743904,0.5587565496875639,2.1172455217135786,6
1.3462080031065387,1.0713875773172057,-0.36379496108437626,-0.19307375338059515,-0.525071122589957,-0.1191386801171537,-0.005154729971849706,-0.1089342276224833,-0.6317085797025628,-0.6074127342189789,-0.7914475487904301,-0.45667684005084525,0.7337427120060436,-1.5791429361056346,1.9414073015178952,-0.6436592699401837,0.07950299136899693,2.0752482613579293,6
-1.5779577843867463,1.7332037995559566,2.3453164512460853,-0.19307375338059515,-0.1475449091464223,-0.10312692532203199,0.3311459811074524,-0.09269410547711669,-0.5773103067837578,-0.5438962706391222,-0.7199271430578491,-0.4321887017464113,0.7721046097724588,-1.4208121094470585,1.6350018467397225,-0.6229366651113855,-0.42291137309872767,2.121947867644825,6
0.5636847641998849,1.7157875831812526,-0.36379496108437626,-0.19307375338059515,-0.12656955272749948,-0.10835934198016038,-0.35746811344390667,-0.13619229346982423,-0.6967950378742189,-0.6899861376614034,-0.8629677246366497,-0.496475575177707,0.6282466299970706,-1.6752704217728247,2.2095077656759488,-0.6773381658393725,0.702270361552069,2.0957416808158684,6
0.6872410650798828,1.541625419434213,2.3453164512460853,-0.19307375338059515,-0.33630801586818965,-0.1120894678676123,-0.16529874931512342,-0.12268343823568796,-0.6491952376364911,-0.6518759736865449,-0.8093276502235754,-0.4474937881866825,0.5035687359535588,-1.5961072985866687,2.199933672407343,-0.6358882931293843,0.3130330932952557,2.1631031101339975,6
-0.5071365100934307,1.524209203059509,5.054427863576546,-0.19307375338059515,-0.18949184672213346,-0.10735059655909023,0.01085794242090515,-0.12063062484172994,-0.6880530203410282,-0.6836344913034177,-0.839979088475852,-0.5025976097538155,0.599474343520928,-1.5734883182521886,2.065879131555468,-0.682518817046572,0.42498866494744947,2.1413013244527646,6
0.6185986757021061,1.7854524486800685,-0.36379496108437626,-0.19307375338059515,-0.12656955272749948,-0.0952374031471012,-0.005154729971849706,-0.12373491117968632,-0.6598808000217955,-0.6487004363344965,-0.8323162863843732,-0.45667684005084525,0.6378371044386744,-1.686583728845285,2.2190818589445547,-0.6436592699401837,0.5300748027909421,2.0970500470391626,6
-0.68560672247565,1.7854524486800685,-0.36379496108437626,-0.19307375338059515,0.12511207272676736,-0.11233860833284445,-0.2293552040247178,-0.12877416213830079,-0.5335949733827103,-0.49943588944099987,-0.7173731055803845,-0.34034716234047074,0.7433331864476475,-1.6583080949745745,2.065879131555468,-0.545217570898609,-0.09855500962912836,2.0645546344536765,6
-1.687785607391189,1.2977983901883574,2.3453164512460853,-0.19307375338059515,-0.3782553309701142,-0.11311293138505797,-0.13327052196032618,-0.12247823172091013,-0.6521092434808881,-0.6614034432235234,-0.7735665278118384,-0.4903535406015985,0.4460250261526047,-1.3416469505781186,1.8265009472032325,-0.6721575146321729,-0.0502938439992302,2.322950486493816,6
-0.5483219437200967,1.7680362323053644,-0.36379496108437626,-0.19307375338059515,-0.1475449091464223,-0.10455538105031725,-0.2293552040247178,-0.12373491117968632,-0.5471945416124117,-0.5248430465268313,-0.7224811805353137,-0.35259398668376596,0.6474275788802781,-1.6130701343056146,2.08502731809268,-0.5555812048392038,-0.11430786038993544,2.109039086045687,6
0.5499562863243296,1.0888037936919097,-0.36379496108437626,-0.19307375338059515,0.2509528854539008,-0.09194094974892449,-0.11725496699828375,-0.12590052268523144,0.32709376633571036,0.35169386899130084,0.3886354676153721,0.22599613977113073,-0.04309175982318277,0.6770729977713368,-1.1034645895438377,0.37184862229734844,-0.5253968457526931,-0.372860391878229,5
-0.8366199791067587,0.9146416299448701,-0.36379496108437626,-0.19307375338059515,0.1670590103024785,-0.1064807837426279,-0.4055118957607463,-0.13066782356984039,0.36012353735145336,0.37710102607713225,0.41673217873109913,0.27191690947410097,-0.1389965042392206,0.6714188888385868,-0.9981323284977808,0.4003445354631418,-0.5831937837441917,-0.3988139733472429,5
1.030453011968766,1.1410524428160216,-0.36379496108437626,-0.19307375338059515,-0.2943610782924785,-0.10270739287700877,0.2190457440810184,-0.12904783317851953,0.33098085603993727,0.35169386899130084,0.38352739266044283,0.24436499869053446,-0.08145883649758548,0.6205268192368768,-0.9694100486919631,0.3666679710901489,-0.5842708269034907,-0.39385254499554223,5
0.13810195005766968,1.0713875773172057,2.3453164512460853,-0.19307375338059515,0.12511207272676736,-0.06443634040143423,-0.037182957326646934,-0.12373491117968632,0.2862950616466065,0.3231111745534209,0.3017889979271104,0.22905715705918497,0.10076104104421794,0.3377908373576166,-0.6725873047280921,0.28376822567017285,-0.7358493277900654,-0.3996041747296286,5
0.7970688880843254,1.0713875773172057,-0.36379496108437626,-0.19307375338059515,0.37679747344316855,-0.0952374031471012,0.971716293341972,-0.04391799470063058,0.20760903524524912,0.22466094183158725,0.24814961317312098,0.14027939013237695,-0.014322925952365048,0.43957497656103667,-0.7300318643397276,0.2293667249421859,-0.619603096397574,-0.41443016624012835,5
1.7580623393731982,1.1933010919401335,-0.36379496108437626,-0.19307375338059515,0.10414049156997893,-0.08226079995755642,0.04288905234498989,-0.11896783476893126,0.2746364154014721,0.272296860381758,0.34521223277124125,0.18926117712340146,-0.24449949145884375,0.6940353245695868,-0.9311136756175394,0.32780842398376064,-0.5244511493201377,-0.42430120645943903,5
-0.9739047578623119,0.9146416299448701,-0.36379496108437626,-0.19307375338059515,0.0831651351510562,-0.11160337049728968,0.07491727969978712,-0.09750906964337142,0.3572095315070564,0.37710102607713225,0.42439659002710906,0.2535480505546972,-0.11022767036840304,0.7392732852385469,-1.1417609626182614,0.40811784380013694,-0.519635102672865,-0.3797260760202692,5
-0.5345934658445414,0.966890279068982,-0.36379496108437626,-0.19307375338059515,0.04121819757534504,-0.09840090455687099,0.3311459811074524,-0.09034760545763343,0.3542955256626595,0.37074995137303535,0.41162410377616987,0.2657948748979925,-0.1389965042392206,0.6714188888385868,-0.9981323284977808,0.3951638842559423,-0.5722876272002311,-0.3973760659137214,5
1.7168769057465325,1.2629659574389493,-0.36379496108437626,-0.19307375338059515,-0.1475449091464223,-0.09352103299576078,-0.037182957326646934,-0.12506080341008313,0.281437510950096,0.2818263307073471,0.3349960828613827,0.21375207061891371,-0.22531163736498605,0.5865970764334167,-0.7683368549598472,0.3174471215693615,-0.6047258904817259,-0.44099259139720987,5
1.5384066933643132,1.1933010919401335,2.3453164512460853,-0.19307375338059515,-0.3992291772841833,-0.1147339229360195,0.5713591275530754,-0.0819373183980059,0.24452327309767247,0.23736309123978114,0.3094534092231203,0.1708923182039977,-0.26367871403938875,0.6318350371023768,-0.8066332280342707,0.2915415340071679,-0.5454578691506966,-0.44179574690061846,5
