f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,clase
1.51861181187088,-0.5622496802601807,0.23205251001028362,-1.1695890555513857,1.9139041380300308,0.8089974563115291,1.034820307099873,-0.6595630822828401,1.2248860538749813,0.2517168578015018,0.36217624824568473,1.847918522840064,1.013009454539317,0
0.2462899596299435,-0.4994139353646114,-0.8279959685712733,-2.490844204302901,0.0181448425305593,0.568647437899139,0.7336282032227356,-0.8207193417826322,-0.544721585273891,-0.2933212126935324,0.406049643123903,1.1134524031266306,0.9652410921571533,0
0.19687897387190154,0.02123103906450561,1.1093299290839391,-0.2687380129142258,0.08835817205619634,0.8089974563115291,1.2155285496831023,-0.4984068227830482,2.1359693083831712,0.26901952634792053,0.31830385618792084,0.7885875288130226,1.3951443197479345,0
1.691548256382455,-0.3468106917166384,0.4879261769623298,-0.8092508446999974,0.9309187280565688,2.491447585198259,1.4665244766318069,-0.9818745984619447,1.0321538182787047,1.1860659734116688,-0.4275438567417894,1.1840710598036104,2.3345767460817948,0
0.29569994256719967,0.22769327773280743,1.8404061445513848,0.45194442570712096,1.2819863785059675,0.8089974563115291,0.6633505470616217,0.2267958435557757,0.40140425855047746,-0.31927521551316057,0.36217624824568473,0.4496009288060715,-0.03787396004343508,0
1.4815575838354915,-0.51736643229435,0.30515912873650824,-1.2897068066006567,0.8607051979666891,1.5620936458327113,1.3661321227749417,-0.17609430378346444,0.6642176614937031,0.7318694198371104,0.406049643123903,0.336606064017772,2.239038015676019,0
1.7162577605446192,-0.4186236878978192,0.30515912873650824,-1.469873404976947,-0.26270827500774613,0.328297419486749,0.49267652576189813,-0.4984068227830482,0.6817379533304404,0.08301433524285265,0.2744304613097026,1.3676875897319687,1.7295148338572857,0
1.3086211393239164,-0.16727769985331545,0.8900130813668251,-0.5690233651595485,1.4926289744180337,0.4885310993685339,0.4826372903762116,-0.417829194443392,-0.5972834636054547,-0.0034996091816676387,0.44992303800212124,1.3676875897319687,1.7454396269594554,0
2.259766570033651,-0.6250864279764922,-0.7183355390716764,-1.6500500315508535,-0.19249574773907993,0.8089974563115291,0.9545014099122,-0.5789844511227045,0.6817379533304404,0.06138589927775813,0.5376698277585578,0.336606064017772,0.9493193075171563,0
1.0615662105337067,-0.8854086644858652,-0.3528024454405532,-1.0494813326997312,-0.12228221764920018,1.0974166761499373,1.1251744283914875,-1.1430348692436543,0.453967139703393,0.9351772794885971,0.23055706643148435,1.3253184013678336,0.9493193075171563,0
1.3580301194403868,-0.15830145138844623,-0.24314201594095633,-0.4489086225695625,0.3692114901587444,1.0493514860062176,1.2958544666138276,-1.1430348692436543,1.3825696832269687,0.2992996977145088,1.2835195463291769,0.7885875288130226,2.4301054482803277,0
1.382729595394693,-0.7687124203388537,-0.17003539721473174,-0.8092508446999974,-0.3329218050976258,-0.15240161451745626,0.40231939600897504,-0.8207193417826322,-0.0366166757383396,-0.02512814542883326,0.9325303816625219,0.29423286436953144,1.6976752758601892,0
0.9256849968783054,-0.5442961805097,0.158945891284059,-1.0494813326997312,-0.7542019828156906,0.4885310993685339,0.7336282032227356,-0.5789844511227045,0.38388396671374014,0.23441418925508306,0.8447835919060855,0.4072277291578309,1.8250535642630614,0
2.1609486098007102,-0.5442961805097,0.08583867086552244,-2.4307853287782657,-0.6137759254571447,1.289697493136309,1.6673192125498983,0.5491073597348802,2.1359693083831712,0.1478998437022784,1.2835195463291769,0.16711326542480961,1.283690824447232,0
1.7039030084635371,-0.4186236878978192,0.04928536150241011,-2.2506187304019756,0.1585719027103188,1.6101588359764307,1.6171180215192853,-0.5789844511227045,2.3987787000409897,1.056300973417083,1.0641525719380855,0.548472062258975,2.5479368833876928,0
0.7774540452457512,-0.47248318432851916,1.2189983811476959,-0.689137104929773,0.8607051979666891,0.889113794842134,0.8842237537510861,-0.4984068227830482,-0.22934630399910141,0.9697826165814345,1.4151397309638314,0.3789792636660126,1.793214006265965,0
1.6050850482305965,-0.3737404399319884,1.2921039970534005,0.1516600762815598,1.4224114330432998,0.8089974563115291,1.1151361958262374,-0.25667293494360005,0.6642176614937031,0.49395622309278614,0.49379643288033953,0.05411739781548374,1.6976752758601892,0
1.0245019542904603,-0.6879231756928038,0.9265668921401975,0.1516600762815598,1.071343782593901,1.0493514860062176,1.376170355340192,0.30737347189543196,0.22619632607634543,0.6669839113776846,0.757036802149649,-0.05887806866543156,1.2200016802457956,0
1.4692028317544097,-0.669969675942323,0.41481955823610517,-0.8993361495276658,0.5798520804283837,1.6101588359764307,1.9082668787289914,-0.3372505632832563,0.4714884343614821,1.5753810298096453,1.19577275657274,0.29423286436953144,2.971468188096157,0
0.7898067916852617,0.6855020058559841,0.7072460331410036,-1.2897068066006567,1.141561323968635,0.6487637764297441,1.0046955811997607,-1.5459179968395387,0.12107056377051444,0.018128927065497978,0.0111897911942568,1.0569534665009412,0.31241984293699937,0
1.3086211393239164,-0.6340626764413615,-0.3162486346671809,-1.0494813326997312,1.8436966248674325,1.129466821716248,1.1452508935219885,-0.9818745984619447,0.8919884751207507,0.256042023527751,0.5815432226367759,1.5513041196603272,0.1054286200512451,0
-0.08723168718487515,1.31386547173613,1.0362243131782345,-0.2687380129142258,0.1585719027103188,0.18408780956754495,0.3822399224171659,-0.9012969701222884,0.6817379533304404,-0.24141320705427619,0.31830385618792084,1.282939184793435,0.07358334597601997,0
0.8762750139410492,-0.42760093918343073,-0.023821457787918495,-0.8693077145851097,0.08835817205619634,0.50455416651054,0.8541040419531543,-0.7401407106224964,0.1736334449234299,-0.544211912258026,0.6692900123932124,1.9609163960914429,0.9174737325957139,0
-0.18605315729056615,-0.6609924246567114,0.5610327956885544,-0.5089654924546747,-0.3329218050976258,0.29625128520273686,0.3420819780539837,-0.8207193417826322,-0.22934630399910141,-0.4879777380718097,0.5815432226367759,1.4383162746192122,0.8537845883942777,0
0.6168693443529006,-0.47248318432851916,0.8900130813668251,0.1516600762815598,-0.26270827500774613,0.376367623733342,0.5830336555148212,-0.6595630822828401,0.12107056377051444,-0.6653315949036682,0.7131634072714307,1.7066711812758408,0.31241984293699937,0
0.06100006670430772,-0.25704419578497695,3.119774479311616,1.6530878403279352,1.7032615421179642,0.5366013036151268,0.6533113116759351,0.871419878734464,0.5766131938459612,-0.6393775920840401,0.757036802149649,0.8309607284612633,0.26465248337556,0
