f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,clase
0.8800024476808224,0.9200000117896705,0.019999841081914327,0.9899999317487305,0.15999967865291292,0.6600002874351638,0.940000060704107,0.3700006210058036,0.699998947324098,0.0,0.0,0.23999989526629856,0.4199997825425129,0.6500008234383492,1.0,1.0,8
0.7999992800938758,1.0,0.18000015891808568,0.980000043106065,0.5999996786529129,0.6600002874351638,1.0,0.29000067746087665,0.4199987367889175,0.0,0.0,0.22999992144972392,0.4199997825425129,0.6100011528136888,0.5599995776581143,0.9800016210076883,8
0.0,0.9400000088422529,0.09000060918599506,0.570000477758887,0.19999967865291296,0.18999986934765284,0.06999790570831066,0.0,0.19999789464819573,0.3600003750023437,0.6999992488883547,0.6799992668640897,1.0,1.0,0.17999873297434277,0.9199993430277209,8
0.9500025196714348,0.8199998791558772,0.7100009799948617,1.0,0.26999967865291297,0.7700006532617358,0.770000637393123,0.7300007903710228,1.0000000000000002,0.8000005357176339,0.9299993991106839,0.4199999476331493,0.5599999565085025,0.1300014821890285,0.0,0.0,9
0.6800010078685739,1.0,0.059999523245742925,0.8800000790277859,0.469999678652913,0.7500003919570415,0.8700021549957964,0.8200014678318994,0.849998947324098,0.5599998392847098,1.0,0.28999976434917174,0.750000217457487,0.060001317501358675,0.0,0.0,9
0.7000010798591862,1.0,1.0,0.9699999748547955,0.699999678652913,0.8100006532617359,0.44999984823973266,0.6500005645507305,0.29999859643213056,0.4900000267858816,0.19999849777670958,0.32999989788464107,0.0,0.16000131750135865,0.0,0.0,1
0.40000086388734907,1.0,0.0,0.8100001400947112,0.14999839326456504,0.5800000000000001,1.0,0.5700006210058036,0.46999873678891746,0.870000080357645,0.4999988733325321,0.8800013615381193,0.3999997825425129,0.42000098812601905,0.3599991553162285,0.0,4
0.030002087727760307,0.7100004848501997,0.0,0.9500000179608604,0.44999971078762163,1.0,1.0,0.9899989838086851,0.7899988771457045,0.7799995178541295,0.4799990235548612,0.5300001832839776,0.3099986952550776,0.24000131750135867,0.5399995776581142,0.0,7
0.7899997840281627,0.869999960209862,0.9800001589180858,0.8100001400947112,0.709999678652913,1.0,0.7200007891533902,0.7300007903710228,1.0000000000000002,0.6599987678494419,0.9099995493330129,0.20999971198232098,0.4799997825425129,0.0,0.0,0.12999981790442267,9
0.9200004319436745,0.9500000073685441,0.30000000000000004,1.0,0.3399996786529129,0.6800003396961026,0.8700021549957964,0.8900001129101462,0.8399988771457045,0.7799995178541295,1.0,0.3499999214497239,0.64,0.0,0.0,0.18999995358348026,9
0.5800010078685739,0.6399993161991104,1.0,0.959999906603526,0.26999967865291297,1.0,0.0,0.6300005080956576,0.7899988771457045,0.6499995982117746,0.9099995493330129,0.7199996857988956,0.4799997825425129,0.3600011857512228,0.09999831063245701,0.0,9
0.34000086388734907,0.8900000162107969,0.03000108594025208,0.7000002873737666,0.010000321347086893,0.2500006532617358,0.49000000000000005,0.0,1.0000000000000002,0.2300004553599888,1.0,0.6699998167160224,0.5599999565085025,0.9900001646876699,0.0,1.0,0
0.0,0.9000000147370881,0.45999978810921915,1.0,0.879999357305826,0.920000783914083,0.7900008195054438,0.6900003951855114,0.5999985964321306,0.48000005357176334,0.38999894844369665,0.26999981671602247,0.4699997825425129,0.060001317501358675,1.0,0.0,2
0.20000071990612422,0.7100004848501997,0.0,0.29000144046100507,0.30999967865291295,0.0,0.7800007284492834,0.12000090328116886,1.0000000000000002,0.5099999732141183,0.8399993239995193,0.9300012306209924,0.3699997825425129,1.0,0.07999831063245699,0.6599989931185724,0
1.0,1.0,0.6699997086501763,0.980000043106065,0.409999678652913,0.8000005226093887,0.43999975718357226,0.5000005645507306,0.779998806967311,0.42000021428705353,0.6799990235548612,0.1599998428994478,0.34999978254251296,0.02000131750135864,0.0,0.0,5
0.9100009358779615,0.6899993088305664,0.4799998940546096,0.570000477758887,0.08999967865291292,0.7900006532617359,0.6000003035205347,1.0,1.0000000000000002,0.7499993303529575,0.9499996244441773,0.4,0.64,0.08000131750135864,0.0,0.0,9
0.3000007199061242,0.7399998909455477,0.549999867568262,1.0,0.889999678652913,0.8700006532617359,0.6600005463369625,0.5600004516405844,1.0000000000000002,0.3800003214305803,0.9199994742218482,0.0799995286983434,0.4099997825425129,0.0,0.0,0.19999985717993934,3
0.05000107985918634,0.6499999042089271,0.0,0.8899999676704513,0.36999967865291294,1.0,0.8800001214082139,0.969999774179708,1.0000000000000002,0.7899986874917968,0.7099991737771902,0.5300001832839776,0.4799997825425129,0.2600013175013587,0.5899997888290571,0.0,7
