f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,clase
-0.5283587996399486,0.9618767130871594,-1.391474521425031,-0.4532187967171634,-0.24370620343839713,-0.46619324644068355,-0.3791328025554156,0.5582744946337668,1.288642960105563,-0.5792061218138362,-0.9602465982299202,2
-0.2985469608802306,1.9674450720312708,-1.391474521425031,0.04341610326651092,0.22387491812722857,0.8726379140357605,0.6243631638056919,0.028260642038288923,-0.7199331160495607,0.1289503276472854,-0.5847771309330833,2
-0.2985469608802306,1.2970654991933859,-1.1860703383107065,-0.16942705375316575,0.09635276678262329,-0.08366978621955133,0.22904648005922806,0.13426389270754308,-0.33117655295303305,-0.04808883473363551,-0.5847771309330833,2
1.6548576698281547,-1.3844427890309938,1.4841540327984144,-0.4532187967171634,-0.2649608456261375,0.10759139371876716,0.4115005649375123,0.6642766449589075,-0.9791041581139124,-0.461180213622451,-0.5847771309330833,3
-0.5283587996399486,0.9618767130871594,-1.391474521425031,-0.4532187967171634,-0.24370620343839713,-0.46619324644068355,-0.3791328025554156,0.5582744946337668,1.288642960105563,-0.5792061218138362,-0.9602465982299202,2
-0.5283587996399486,0.7384178557872472,-1.391474521425031,-0.5241659822235609,-0.2649608456261375,-0.2749313662831408,-0.19667871767713133,0.5582744946337668,1.288642960105563,-0.5792061218138362,-0.9602465982299202,2
-0.24109400119030117,0.4032290696810207,-1.0833682467535442,-0.6660613535491586,-0.39248269687696186,-0.08366978621955133,0.3810910506346463,-0.18374455889353986,-0.07200551088868132,-1.1693356627707623,-0.9602465982299202,2
-0.585811759329878,0.682552391227732,-1.391474521425031,-0.9498530965131562,-0.47749726437751144,-0.08366978621955133,-0.7744494863018795,-1.137765912445467,0.5111298339125075,-1.1103272100827166,-0.3970423972846648,4
-0.2985469608802306,0.2914991408747066,-1.2887724298678689,-0.38227061089796344,-0.3074681293764122,-0.6574541262850488,-0.8656760285845364,0.028260642038288923,0.3167510522078463,-0.5201936678745488,-0.8663792314057109,4
-0.47090583995001895,-0.15541857372511814,0.457144120665061,2.526590002997201,-0.34997541312668706,0.10759139371876716,1.6886781587725315,0.5582744946337668,0.25195879184815584,0.8371077774212174,0.0722934365234291,2
-0.9305305177821506,0.2914991408747066,-0.9806681558215218,-0.5241659822235609,0.20262127625209114,-0.08366978621955133,0.5635451355129306,-0.44875143517563726,-0.2015910319208572,-0.6972330303180319,-1.147979331252434,2
-0.47090583995001895,-0.15541857372511814,0.457144120665061,2.526590002997201,-0.34997541312668706,0.10759139371876716,1.6886781587725315,0.5582744946337668,0.25195879184815584,0.8371077774212174,0.0722934365234291,2
-1.5625180759348543,0.4870262662075773,-1.391474521425031,-0.6660613535491586,0.03259164109469052,0.011961053827902282,0.3810910506346463,-1.2967756399665757,1.7421947845001657,-0.815258938509417,-0.49090976410887405,2
-0.2985469608802306,0.4590935339278198,0.09769140165281481,-0.6660613535491586,0.5639341884420298,-0.6574541262850488,-0.5311773731308339,0.3462691936706549,-0.33117655295303305,5.322104292447579,-1.2418486987025479,2
0.3334365960216894,0.5149579981746187,-0.46716369991113005,0.89478973165802,1.8816679872013722,3.4546712955362326,2.9962672675363575,0.9822850965599904,-0.9791041581139124,1.309209409561137,-1.147979331252434,2
0.3334365960216894,0.5149579981746187,-0.415812654132549,0.9657369171644177,1.754138133449724,3.3590413557706382,3.0874858073152507,0.9822850965599904,-0.9143118977542221,1.6042816823856785,-1.147979331252434,2
0.10362375694927561,-1.3844427890309938,1.4841540327984144,-0.5241659822235609,0.09635276678262329,1.8289423132575868,1.7190876730753974,0.08126201729470839,-0.07200551088868132,0.5420415064735388,0.0722934365234291,4
-0.12618808181044225,0.17977021238110832,0.046340956061775636,-0.595114168042761,5.962383232229399,0.011961053827902282,0.28986450835198946,0.028260642038288923,-1.3030674605379546,3.6697375765169453,-1.05410996380232,2
-0.5283587996399486,0.3473646054342216,-0.9806681558215218,1.3204728446964058,-0.031169484593242265,-0.9443469465213629,-0.5311773731308339,0.3462691936706549,0.4463365732400222,-0.9332848467008021,-1.335718066152662,1
-0.24109400119030117,-1.1609829314183655,1.2274038054683585,-0.5241659822235609,5.388523898162057,0.10759139371876716,0.28986450835198946,0.08126201729470839,-1.7566192849325577,2.489468491474989,-1.147979331252434,3
0.3334365960216894,-1.7196275738863565,1.0733456665697654,-0.5241659822235609,-0.2224525615632597,1.2551626746640234,0.4115005649375123,0.028260642038288923,0.5111298339125075,-0.7562454842573192,-0.9602465982299202,3
-0.41345288026008953,-0.7699306813780561,0.20039189270986518,-0.16942705375316575,-0.11618435218757274,0.6813770341913953,0.7459992203912149,0.7702797955968786,1.3534332198396632,-0.04808883473363551,-0.6786444977572925,2
-0.24109400119030117,-0.5464718240781438,-0.31311256320052655,-0.6660613535491586,0.39390505344093074,-0.561824186519455,-0.28790626027275873,-0.07774210847455004,-0.9143118977542221,1.4862547738814829,-0.8663792314057109,2
0.10362375694927561,-0.21128303797191722,-0.8266170191109182,-0.16942705375316575,-0.07367696840603764,-0.6574541262850488,0.6243631638056919,0.028260642038288923,-0.9143118977542221,-0.7562454842573192,-0.9602465982299202,2
-0.8156245984022917,-0.714066217131257,-0.6725648820877448,-0.09847946812164718,-0.05242322649963996,0.4901151540338526,-0.19667871767713133,0.028260642038288923,0.7703008759768593,-0.16611494298758278,-0.6786444977572925,3
-1.1603423565418685,-0.7699306813780561,-0.5698647911557225,-0.8079577251875586,-0.15869163593784752,-0.46619324644068355,-0.7136314580091182,-0.6607567361387491,0.18716553117567042,-0.5792061218138362,-1.05410996380232,2
-0.41345288026008953,-0.6582017528844579,-0.15906042617735308,-0.5241659822235609,-0.15869163593784752,-1.1356058257393733,-1.0785376271397458,-0.289747709531511,-0.2015910319208572,-0.40216775968316365,-0.8663792314057109,2
-0.24109400119030117,-0.5464718240781438,-0.31311256320052655,-0.6660613535491586,0.39390505344093074,-0.561824186519455,-0.28790626027275873,-0.07774210847455004,-0.9143118977542221,1.4862547738814829,-0.8663792314057109,2
-0.7007186790224328,1.0177381763958109,-1.391474521425031,-0.4532187967171634,-0.15869163593784752,-0.17930042620436945,-0.3487242885655201,0.24026604303268378,1.029471918041211,-0.638219576065934,-0.9602465982299202,2
-0.2985469608802306,0.6546206592606905,-1.391474521425031,-0.38227061089796344,-0.11618435218757274,-0.7530850663638201,-0.9264940568772978,-0.18374455889353986,0.4463365732400222,-0.40216775968316365,-0.5847771309330833,3
-0.9305305177821506,0.8222150523138037,-1.032022202537813,-0.09847946812164718,0.03259164109469052,0.10759139371876716,1.0804978758449173,-0.5017530104946228,0.25195879184815584,-0.6972330303180319,-0.3031760307734079,2
-0.8156245984022917,0.8780795165606028,-1.391474521425031,-0.027531682427568132,0.3726514115657933,0.5857460941126239,-0.28790626027275873,-0.07774210847455004,0.9646786573687256,-0.5201936678745488,0.16616080334763836,3
-0.011281862336774535,0.7104851235074895,-0.7752659733323372,-0.16942705375316575,-0.09493061028117504,-0.08366978621955133,2.023172812974352,-0.07774210847455004,-0.9143118977542221,0.010924219393338128,-0.5847771309330833,2
-0.8156245984022917,0.4311618019607782,-0.7752659733323372,5.7901905456755625,-0.3074681293764122,2.307102015217331,1.1109073901477833,1.353293122854398,0.8998863970090352,-0.815258938509417,-0.9602465982299202,3
-1.7923299146945724,-1.1609829314183655,-0.10771038071134187,-0.5241659822235609,0.3301441278155185,-0.2749313662831408,0.10741042347370522,-0.5547545858136084,0.4463365732400222,-0.638219576065934,-1.147979331252434,2
-0.2985469608802306,0.6546206592606905,-1.391474521425031,2.100906889958815,-0.031169484593242265,-1.0399758859737793,-0.8656760285845364,0.9822850965599904,0.575922094272198,-0.638219576065934,-0.7725118645815018,3
-0.2985469608802306,0.4032290696810207,-0.6725648820877448,-0.09847946812164718,-0.031169484593242265,-1.231235765504967,-0.9569035711801638,0.3992697686768101,0.7055076153043739,-0.3431543054310658,0.3538955369960568,3
-0.12618808181044225,-0.8257961459375711,0.046340956061775636,-0.3113224250787634,-0.456243622502374,-0.2749313662831408,-0.5007688591409384,0.028260642038288923,-0.5255553346576944,0.4240155982821536,-0.6786444977572925,4
