f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,clase
0.24778796241084594,0.39726038821591636,0.0,0.06849284509914882,0.1068441680076436,0.14084553315055093,0.09894002708341809,0.5675477931191212,0.6062987244274632,0.13772444453466773,0.15384542238165347,2
0.2831861106873934,0.5205483148162002,0.0,0.11643807809455015,0.1435718753142915,0.33802836614036924,0.21554774178924915,0.4941262409028174,0.36220424963925835,0.2095806985312776,0.21538398481177023,2
0.2831861106873934,0.43835628198697274,0.0400004675227528,0.0958901569655263,0.13355522572412756,0.19718352542183107,0.1696113587622994,0.508810617860132,0.40944832976947787,0.191616629957065,0.21538398481177023,2
0.5840709873547225,0.10958937710563654,0.5600007012841292,0.06849284509914882,0.10517465176506087,0.22535244052819303,0.19081279313731758,0.5822320176483956,0.33070819621911207,0.1497004699505689,0.21538398481177023,3
0.24778796241084594,0.39726038821591636,0.0,0.06849284509914882,0.1068441680076436,0.14084553315055093,0.09894002708341809,0.5675477931191212,0.6062987244274632,0.13772444453466773,0.15384542238165347,2
0.24778796241084594,0.3698631665830646,0.0,0.06164358956035361,0.10517465176506087,0.16901455138508503,0.12014146145843625,0.5675477931191212,0.6062987244274632,0.13772444453466773,0.15384542238165347,2
0.29203564775653024,0.32876727281200824,0.06000070128412921,0.04794498191236429,0.09515802574675654,0.19718352542183107,0.18727916262255828,0.46475766713041744,0.4409443831896242,0.07784431745516183,0.15384542238165347,2
0.23893842534170906,0.36301376919218364,0.0,0.020547670045986843,0.08848027506788697,0.19718352542183107,0.053003644056468346,0.33259936922505584,0.5118105641670242,0.08383187340769989,0.24615326602682863,4
0.2831861106873934,0.31506860067380366,0.02000023376137644,0.07534219720834291,0.10183577642562609,0.112676662241977,0.0424029849878822,0.4941262409028174,0.4881884633198437,0.14371240649201694,0.16923006298918267,4
0.2566374994799828,0.26027415740810006,0.3600005064829822,0.3561641851293174,0.09849690108619132,0.22535244052819303,0.33922271752459887,0.5675477931191212,0.48031451074687787,0.28143705402909025,0.32307630511553487,2
0.18584104884771893,0.31506860067380366,0.08000054544321161,0.06164358956035361,0.1419024376445741,0.19718352542183107,0.20848059699757643,0.42804689795081285,0.42519635647955106,0.12574831761756378,0.12307646906447456,2
0.2566374994799828,0.26027415740810006,0.3600005064829822,0.3561641851293174,0.09849690108619132,0.22535244052819303,0.33922271752459887,0.5675477931191212,0.48031451074687787,0.28143705402909025,0.32307630511553487,2
0.08849537069136862,0.33904124625477233,0.0,0.04794498191236429,0.1285468970004023,0.2112680198065021,0.18727916262255828,0.310572131719998,0.6614171218230731,0.1137722922016626,0.23076862541929943,2
0.2831861106873934,0.33561654755933185,0.290000584403441,0.04794498191236429,0.17028295660263504,0.112676662241977,0.08127222322315922,0.5381792054896266,0.40944832976947787,0.7365272378477685,0.1076915005590659,2
0.38053117252706786,0.34246582230665545,0.1800005454432116,0.1986298591810444,0.27378872070803584,0.7183098176546592,0.49116650490233116,0.6262849683781102,0.33070819621911207,0.3293409526902894,0.12307646906447456,2
0.38053117252706786,0.34246582230665545,0.19000066232389978,0.2054791147198396,0.26377146610680885,0.7042254558633523,0.5017662340681502,0.6262849683781102,0.3385821487920779,0.3592817774890632,0.12307646906447456,2
0.3451328701713514,0.10958937710563654,0.5600007012841292,0.06164358956035361,0.13355522572412756,0.4788727206832389,0.34275634803935817,0.5014683947387384,0.4409443831896242,0.2514968382375331,0.32307630511553487,4
0.309734721894804,0.30137005117915644,0.280000584403441,0.05479423745115953,0.5943220104596199,0.2112680198065021,0.17667850355397213,0.4941262409028174,0.2913381902259998,0.5688624760203408,0.13846143756988324,2
0.24778796241084594,0.32191799806468463,0.08000054544321161,0.23972539241381574,0.12353856827667709,0.07042313489017588,0.08127222322315922,0.5381792054896266,0.5039364900299169,0.10179626678576141,0.09230653205365721,1
0.29203564775653024,0.13698672138204568,0.5100010908864232,0.06164358956035361,0.5492463290757318,0.22535244052819303,0.17667850355397213,0.5014683947387384,0.23621979283039002,0.4491012068493012,0.12307646906447456,3
0.38053117252706786,0.06849397390880957,0.4799997662386236,0.06164358956035361,0.10851360567736099,0.39436654993539755,0.19081279313731758,0.4941262409028174,0.5118105641670242,0.11976035566021458,0.15384542238165347,3
0.26548703654911965,0.1849317672568683,0.31000050648298216,0.0958901569655263,0.11686079402594793,0.3098594952317953,0.2296820313725946,0.5969163807486157,0.614172433872146,0.191616629957065,0.19999934420424104,2
0.29203564775653024,0.21232898888972007,0.21000050648298219,0.04794498191236429,0.15692745524489593,0.12676102403328388,0.10954068615200423,0.4794419332309756,0.3385821487920779,0.3473056505719593,0.16923006298918267,2
0.3451328701713514,0.25342488266077645,0.11000050648298221,0.0958901569655263,0.12019967722266924,0.112676662241977,0.21554774178924915,0.4941262409028174,0.3385821487920779,0.11976035566021458,0.15384542238165347,2
0.20354012298599267,0.1917810420041919,0.1400006623238998,0.10273945113248106,0.12186912274967317,0.28169047699726124,0.12014146145843625,0.4941262409028174,0.5433066175871706,0.17964058424092325,0.19999934420424104,3
0.15044290057117146,0.1849317672568683,0.1600005064829822,0.034246277693976146,0.11352191868651315,0.14084553315055093,0.06007078884814106,0.3986783103213183,0.47244043660977053,0.13772444453466773,0.13846143756988324,2
0.26548703654911965,0.19863031675151552,0.24000066232389977,0.06164358956035361,0.11352191868651315,0.04225455863352226,0.017668152573796503,0.4500733040301974,0.42519635647955106,0.15568843190791812,0.16923006298918267,2
