f1,f2,f3,f4,f5,f6,f7,clase
0.49755235738288156,-1.6258908073620146,-1.7706411858203708,0.6546534827358136,-1.5594519048004607,-0.2195895528188864,-1.4514610631025642,0
-0.842012351588787,-0.03086492362088263,-1.7706411858203708,0.6546534827358136,0.35566517463590136,-0.2195895528188864,-1.4514610631025642,0
-0.842012351588787,0.9841514565056471,-1.7706411858203708,-2.6186178544307825,-1.5594519048004607,-0.9401214781898082,-1.4514610631025642,0
-0.842012351588787,0.25913982818641845,-1.7706411858203708,0.6546534827358136,0.35566517463590136,-0.2195895528188864,-1.4514610631025642,0
0.49755235738288156,-0.1758675507235573,-1.7706411858203708,0.6546534827358136,-1.5594519048004607,-0.2195895528188864,-1.4514610631025642,0
-0.842012351588787,0.11413770348179207,-1.7706411858203708,0.6546534827358136,-0.6018913554902603,-0.2195895528188864,-1.4514610631025642,0
-0.842012351588787,0.1866387658341053,-1.7706411858203708,-2.6186178544307825,0.35566517463590136,-0.9401214781898082,-1.4514610631025642,1
0.49755235738288156,-1.6258908073620146,-1.7706411858203708,0.6546534827358136,0.35566517463590136,-0.2195895528188864,-1.4514610631025642,1
-0.842012351588787,0.9841514565056471,-1.7706411858203708,-2.6186178544307825,-1.5594519048004607,-0.9401214781898082,-1.4514610631025642,0
-0.842012351588787,0.25913982818641845,-1.7706411858203708,0.6546534827358136,0.35566517463590136,-0.2195895528188864,-1.4514610631025642,0
-0.842012351588787,0.9841514565056471,-1.7706411858203708,-0.9819796738585184,-1.5594519048004607,-0.2195895528188864,-1.4514610631025642,0
0.49755235738288156,-1.4083825963245917,-1.7706411858203708,0.6546534827358136,0.35566517463590136,-0.2195895528188864,-1.4514610631025642,0
-0.842012351588787,0.5491450823917678,-1.7706411858203708,0.6546534827358136,-1.5594519048004607,-0.2195895528188864,-1.4514610631025642,0
-0.842012351588787,0.1866387658341053,-1.7706411858203708,-0.9819796738585184,-1.5594519048004607,-0.2195895528188864,-1.4514610631025642,0
-0.842012351588787,-0.03086492362088263,-1.7706411858203708,0.6546534827358136,0.35566517463590136,-0.2195895528188864,-1.4514610631025642,1
0.49755235738288156,-1.5533947689901844,-1.7706411858203708,-0.9819796738585184,0.35566517463590136,-0.2195895528188864,-1.4514610631025642,2
