f1,f2,f3,f4,f5,f6,f7,clase
0.6666661666054092,0.05769348652876943,0.0,0.9999999999999999,0.0,0.33333364322635833,0.5000008653314355,0
0.3333325832414471,0.48076994832185965,0.0,0.9999999999999999,0.6666675994067772,0.33333364322635833,0.5000008653314355,0
0.3333325832414471,0.7500003997793219,0.0,0.3333327193930832,0.0,0.16666705403294788,0.5000008653314355,0
0.3333325832414471,0.5576929534896737,0.0,0.9999999999999999,0.6666675994067772,0.33333364322635833,0.5000008653314355,0
0.6666661666054092,0.4423083791080657,0.0,0.9999999999999999,0.0,0.33333364322635833,0.5000008653314355,0
0.3333325832414471,0.5192315175356537,0.0,0.9999999999999999,0.3333344992584716,0.33333364322635833,0.5000008653314355,0
0.3333325832414471,0.5384622355126637,0.0,0.3333327193930832,0.6666675994067772,0.16666705403294788,0.5000008653314355,1
0.6666661666054092,0.05769348652876943,0.0,0.9999999999999999,0.6666675994067772,0.33333364322635833,0.5000008653314355,1
0.3333325832414471,0.7500003997793219,0.0,0.3333327193930832,0.0,0.16666705403294788,0.5000008653314355,0
0.3333325832414471,0.5576929534896737,0.0,0.9999999999999999,0.6666675994067772,0.33333364322635833,0.5000008653314355,0
0.3333325832414471,0.7500003997793219,0.0,0.6666668713134166,0.0,0.33333364322635833,0.5000008653314355,0
0.6666661666054092,0.11538697305753892,0.0,0.9999999999999999,0.6666675994067772,0.33333364322635833,0.5000008653314355,0
0.3333325832414471,0.6346160919172616,0.0,0.9999999999999999,0.0,0.33333364322635833,0.5000008653314355,0
0.3333325832414471,0.5384622355126637,0.0,0.6666668713134166,0.0,0.33333364322635833,0.5000008653314355,0
0.3333325832414471,0.48076994832185965,0.0,0.9999999999999999,0.6666675994067772,0.33333364322635833,0.5000008653314355,1
0.6666661666054092,0.07692287190804009,0.0,0.6666668713134166,0.6666675994067772,0.33333364322635833,0.5000008653314355,2
0.3333325832414471,0.5384622355126637,0.0,0.6666668713134166,0.6666675994067772,0.33333364322635833,0.5000008653314355,2
0.3333325832414471,0.5576929534896737,0.0,0.9999999999999999,0.6666675994067772,0.33333364322635833,0.5000008653314355,0
0.3333325832414471,0.6153851074207037,0.3333338677817398,0.9999999999999999,0.6666675994067772,0.33333364322635833,0.5000008653314355,0
0.6666661666054092,0.3076930867494476,0.3333338677817398,0.6666668713134166,0.0,0.33333364322635833,0.0,2
0.6666661666054092,0.01923205057474936,0.3333338677817398,0.9999999999999999,0.6666675994067772,0.0,0.0,1
0.3333325832414471,0.4615390970850757,0.3333338677817398,0.9999999999999999,0.6666675994067772,0.6666658919341044,1.0,0
1.0,0.8653863067586692,0.3333338677817398,0.6666668713134166,0.0,0.33333364322635833,1.0,2
0.6666661666054092,0.19230984496557896,0.3333338677817398,0.6666668713134166,0.0,0.33333364322635833,1.0,2
0.3333325832414471,0.7500003997793219,0.3333338677817398,0.6666668713134166,0.0,0.33333364322635833,1.0,2
0.6666661666054092,0.23077021484140753,0.3333338677817398,0.6666668713134166,0.6666675994067772,0.33333364322635833,1.0,2
0.3333325832414471,0.5961543894436937,0.3333338677817398,0.6666668713134166,0.0,0.33333364322635833,1.0,2
0.3333325832414471,0.5000007196027793,0.3333338677817398,0.9999999999999999,0.6666675994067772,0.33333364322635833,1.0,1
0.6666661666054092,0.05769348652876943,0.3333338677817398,0.9999999999999999,0.6666675994067772,0.33333364322635833,1.0,3
0.3333325832414471,0.5769236714666838,0.3333338677817398,0.9999999999999999,0.0,0.33333364322635833,1.0,2
0.6666661666054092,0.15384840901155894,0.3333338677817398,0.6666668713134166,0.6666675994067772,0.33333364322635833,1.0,2
1.0,0.7884607696551504,0.3333338677817398,0.6666668713134166,1.0,0.33333364322635833,1.0,2
0.6666661666054092,0.3653855072000256,0.3333338677817398,0.9999999999999999,0.6666675994067772,0.0,1.0,2
1.0,0.8653863067586692,0.6666670942253918,0.9999999999999999,0.0,0.33333364322635833,1.0,2
0.3333325832414471,0.5192315175356537,0.6666670942253918,0.9999999999999999,0.6666675994067772,0.33333364322635833,1.0,2
0.6666661666054092,0.32692407124600553,0.6666670942253918,0.9999999999999999,0.0,0.33333364322635833,1.0,2
0.6666661666054092,0.34615478922301557,0.6666670942253918,0.6666668713134166,0.6666675994067772,0.33333364322635833,1.0,2
0.3333325832414471,0.48076994832185965,0.6666670942253918,0.9999999999999999,0.0,0.33333364322635833,1.0,2
0.3333325832414471,0.5192315175356537,0.6666670942253918,0.3333327193930832,0.6666675994067772,0.16666705403294788,0.5000008653314355,0
