f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,clase
-1.254565447360308,-1.2364783163165507,1.3440138483117652,-0.7334319991040612,1.8331685550176113,1.338078947628668,0.44932680643811923,1.046986605099548,-1.2937235563739717,2.766453633719479,0.46083070647699803,1.0270808469430848,-0.42828956637154014,1.2145976802021625,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
-0.45902637558134024,2.2481934792105784,-0.503427694298007,0.9663763723220136,-0.6997071483128975,-0.3179604187817072,-0.9636496787695813,-0.7659776966142289,-1.2937235563739717,-1.191405601348073,0.46083070647699803,-0.7049265505499958,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,1
1.1320527684747097,-0.7386674880983352,1.3440138483117652,-0.4147175542739753,-0.6997071483128975,0.5100592644234804,0.44932680643811923,0.14050545474501866,-1.2937235563739717,1.1833119406931127,0.46083070647699803,-0.7049265505499958,2.334868926348073,-0.823317890606835,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,1.9999999999999998,-1.3048765086025202,0
-1.254565447360308,1.7503846519925528,-0.503427694298007,1.6392199790754678,-0.6997071483128975,0.5100592644234804,0.44932680643811923,1.046986605099548,-0.3410539516212448,0.8315030090762517,0.46083070647699803,-0.7049265505499958,2.334868926348073,-0.823317890606835,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,-3.1229294215596695,-0.20676766567910423,-0.46693339630992875,-1.5761727562330499,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
-1.254565447360308,0.25695316783800115,0.42029407750811626,0.5768374958079893,-0.6997071483128975,-0.3179604187817072,0.44932680643811923,1.046986605099548,1.5642802553920474,1.5351178708089919,0.46083070647699803,1.0270808469430848,2.334868926348073,-0.823317890606835,-0.19601428307463387,1.8092828063916024,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,-1.5761727562330499,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,1
1.1320527684747097,1.252575824774527,-0.503427694298007,2.0641725721822493,1.8331685550176113,-0.3179604187817072,0.44932680643811923,1.046986605099548,1.5642802553920474,-0.048021821216719496,0.46083070647699803,-0.7049265505499958,2.334868926348073,1.2145976802021625,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,-1.5761727562330499,-0.14998295745037962,1.9999999999999998,-1.3048765086025202,0
1.1320527684747097,0.25695316783800115,-0.503427694298007,-0.16682954212887816,0.5667322041040751,1.338078947628668,0.44932680643811923,1.046986605099548,-0.3410539516212448,1.5351178708089919,0.46083070647699803,-0.7049265505499958,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
-0.45902637558134024,1.252575824774527,-0.503427694298007,1.28509281815315,-0.6997071483128975,-0.3179604187817072,0.44932680643811923,-0.7659776966142289,0.6116126516361853,-0.048021821216719496,0.46083070647699803,-0.7049265505499958,-0.42828956637154014,1.2145976802021625,-0.19601428307463387,-0.5527051915086617,2.9510570757065455,0.3202121678115206,-0.20676766567910423,2.1416330635220753,-1.5761727562330499,-0.14998295745037962,-0.49999999999999994,-1.3048765086025202,0
1.1320527684747097,-0.7386674880983352,-0.503427694298007,-0.060591193752077735,1.1999513800619888,0.5100592644234804,-2.376628164977778,1.046986605099548,-1.2937235563739717,2.2387397360440238,0.46083070647699803,-0.7049265505499958,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,1.9999999999999998,-1.3048765086025202,0
-0.45902637558134024,0.7547629955561217,1.3440138483117652,0.6830756440846846,-0.6997071483128975,-1.9739997851920823,1.8623012906453238,-0.7659776966142289,0.6116126516361853,-0.6636887021716356,0.46083070647699803,1.0270808469430848,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,1.8092828063916024,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,-0.49999999999999994,-1.3048765086025202,1
-0.45902637558134024,-0.7386674880983352,-0.503427694298007,-0.6980192830118295,-0.6997071483128975,-1.1459750994815738,-0.9636496787695813,-1.6724588469687582,0.6116126516361853,-0.9275466515096907,0.46083070647699803,-0.7049265505499958,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,1.8092828063916024,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,2.1416330635220753,-1.5761727562330499,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,1
-1.254565447360308,2.2481934792105784,-0.503427694298007,0.36436119925459853,-0.6997071483128975,-1.1459750994815738,-0.9636496787695813,1.046986605099548,-0.3410539516212448,-1.015497633788497,0.46083070647699803,-0.7049265505499958,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,2.1416330635220753,-1.5761727562330499,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,1
-0.45902637558134024,-0.7386674880983352,-0.503427694298007,-0.5917811347351342,-0.6997071483128975,-0.3179604187817072,-0.9636496787695813,-1.6724588469687582,0.6116126516361853,-1.191405601348073,0.46083070647699803,-0.7049265505499958,-0.42828956637154014,1.2145976802021625,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
-1.254565447360308,0.25695316783800115,1.3440138483117652,-0.7334319991040612,-0.6997071483128975,1.338078947628668,0.44932680643811923,1.046986605099548,0.6116126516361853,2.1507857522642353,0.46083070647699803,1.0270808469430848,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,1.8092828063916024,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,1.9999999999999998,-1.3048765086025202,1
-1.254565447360308,-0.48976207398922733,-0.503427694298007,-0.6626065669195976,-0.6997071483128975,-0.3179604187817072,-0.9636496787695813,1.046986605099548,0.6116126516361853,-0.6636887021716356,0.46083070647699803,-0.7049265505499958,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,1.8092828063916024,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,2.1416330635220753,-1.5761727562330499,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
-1.254565447360308,0.25695316783800115,-0.503427694298007,-0.6980192830118295,-0.0664876722046402,-0.3179604187817072,-0.9636496787695813,-0.7659776966142289,0.6116126516361853,-0.31187877005444714,0.46083070647699803,-0.7049265505499958,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,1.9999999999999998,-1.3048765086025202,1
1.1320527684747097,0.25695316783800115,1.3440138483117652,-0.3084804064978052,1.8331685550176113,1.338078947628668,0.44932680643811923,1.046986605099548,-0.3410539516212448,1.5351178708089919,0.46083070647699803,1.0270808469430848,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
-1.254565447360308,0.7547629955561217,-2.3508672359053047,1.7100454112599313,1.8331685550176113,-1.1459750994815738,0.44932680643811923,0.14050545474501866,0.6116126516361853,-0.9275466515096907,-2.3750502747749147,2.7590752379449808,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
-0.45902637558134024,0.25695316783800115,-0.503427694298007,3.303612632907735,-0.6997071483128975,1.338078947628668,-0.9636496787695813,-0.7659776966142289,1.5642802553920474,0.743550025796791,0.46083070647699803,-0.7049265505499958,-0.42828956637154014,1.2145976802021625,-0.19601428307463387,-0.5527051915086617,2.9510570757065455,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,-1.5761727562330499,-0.14998295745037962,-0.49999999999999994,-1.3048765086025202,1
1.1320527684747097,0.25695316783800115,-0.503427694298007,0.04564685447456507,0.5667322041040751,1.338078947628668,0.44932680643811923,-0.7659776966142289,0.6116126516361853,-0.39983175333390797,0.46083070647699803,-0.7049265505499958,2.334868926348073,1.2145976802021625,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
1.1320527684747097,-0.987572902207443,1.3440138483117652,-0.4147175542739753,-0.6997071483128975,-0.3179604187817072,0.44932680643811923,1.046986605099548,0.6116126516361853,1.0953579569133247,0.46083070647699803,2.7590752379449808,-0.42828956637154014,1.2145976802021625,-0.19601428307463387,1.8092828063916024,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
-1.254565447360308,-1.2364783163165507,-0.503427694298007,-0.2376549743133417,0.5667322041040751,-0.3179604187817072,0.44932680643811923,0.14050545474501866,-1.2937235563739717,0.743550025796791,0.46083070647699803,-0.7049265505499958,2.334868926348073,-0.823317890606835,-0.19601428307463387,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,2.1416330635220753,-1.5761727562330499,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
-1.254565447360308,-0.9046044308377403,1.3440138483117652,-0.3793048381817435,-0.6997071483128975,-1.1459750994815738,0.44932680643811923,0.14050545474501866,-1.2937235563739717,1.0953579569133247,0.46083070647699803,1.0270808469430848,2.334868926348073,-0.823317890606835,5.101669043266822,1.8092828063916024,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,2.1416330635220753,-1.5761727562330499,-0.14998295745037962,1.9999999999999998,-1.3048765086025202,0
-0.45902637558134024,-0.7386674880983352,1.3440138483117652,-0.5209557025506706,-0.0664876722046402,-1.1459750994815738,0.44932680643811923,1.046986605099548,-0.3410539516212448,0.743550025796791,0.46083070647699803,-0.7049265505499958,-0.42828956637154014,-0.823317890606835,-0.19601428307463387,-0.5527051915086617,2.9510570757065455,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
1.1320527684747097,-0.9046044308377403,1.3440138483117652,-0.4147175542739753,1.8331685550176113,-0.3179604187817072,1.8623012906453238,-1.6724588469687582,0.6116126516361853,-0.8395936682302299,0.46083070647699803,1.0270808469430848,-0.42828956637154014,-0.823317890606835,5.101669043266822,-0.5527051915086617,-0.3388616263074406,0.3202121678115206,-0.20676766567910423,-0.46693339630992875,0.634448220250891,-0.14998295745037962,-0.49999999999999994,0.7663560447348134,0
