f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,clase
1.070156928242933,1.0266530923255908,-0.5829397632412631,-1.4914579774989019,-0.9400604467028791,-1.300523128848178,-1.2414206200443552,1.4293737096233186,1.383378504128864,1.339814586836747,2.170720307516197,-0.056490083150552144,-1.2255421164474334,0.1176795075996766,0.1654997588013801,0.8901701657279647,-0.12779008116986715,-1.2678252623878246,0.06814978057465257,-0.3070204671007183,-0.8870402857618302,-0.27407033071338477,-0.3461096898096013,-0.23868993266335506,-0.10040003747323578,1
0.8656997892092602,1.0075626210243245,-0.042630123227374445,-1.064103619530938,-0.8123704370314933,-1.0126852848286485,-0.3667801429749316,0.912849522112367,1.0214300235040334,0.9116598240556318,0.04995998712427651,-0.7247904586836396,0.15594952448970606,-0.5418801789100014,-0.7845101685799942,-0.5172296186386868,-0.7099303213055855,0.15542019056895717,-0.568569853588712,-0.7909098524592806,-1.5307892367175688,-0.7542206058330473,0.37937990985481407,-0.5500297250893318,-0.9615102936373351,1
0.4709302691468519,0.8320003234693992,-0.08101007322180746,-0.9071905695753236,-0.7386900396627355,-0.9131196852171793,-0.43273029678590463,1.0305850713395712,0.8125294693209351,0.92884024430174,0.7133301466111177,-0.8126596434632881,0.09852002886889137,-0.5964100817840656,-0.9247500675694038,0.45643031317099014,-0.8428302023282834,0.12015985515989619,-0.5907300082053476,-1.3406653615795963,-0.6727698067815068,-0.8349298601836082,0.3584594445354018,-0.5534496011390412,-1.393404155917442,0
0.6934102932298952,0.44122998229867993,0.13035945520950712,-0.17591054101831938,-0.27295968978193047,-0.020609852217185216,-0.23127986185096966,0.06272003347664708,0.07575994918397913,0.02032009097860959,0.6916102364833416,0.4389897228557409,-0.29586025810770705,0.448539943425231,0.8683701699767647,0.08375004422868669,0.5186394145782828,-1.4340264006869399,0.705580004489179,0.7472697501443758,-0.9464198420418977,0.6144298500788371,-1.53314023386452,0.8809302601046346,0.750739750616394,1
-0.036570080628957315,-0.0693800920815708,1.817066552167847,1.011724749387763,-0.13367032043243468,0.2403298414411283,0.2419695730346711,-0.5244995131926943,-0.595919877909251,-0.46904023160070724,0.9103001552519069,3.0994496378905296,-3.2866024480649947,3.608158601542065,1.8032488002796172,-0.5254201101082334,1.9960446094461224,-0.6567901943048091,1.9294582891266583,1.7486389432666285,-1.2866053569907008,2.1427148365041897,-1.41467530996484,2.073297359820024,1.9484185900983393,1
-0.25371017591010814,-0.43617027991489765,2.105834931028902,1.5596652358964163,0.13044949074923035,0.4655703584466359,0.5762898470877872,-0.9503699992633453,-1.0880667550462237,-0.8016396001261559,0.5646696285129584,2.368808976847151,-0.8990800773581572,1.9460071180464578,1.8435308885148407,-0.7803899294564575,1.7853790824875293,-0.11308004461244361,1.2788714489435755,1.7592347544566174,-1.4536769580429132,1.9853685606823441,-0.6512399143638083,1.406601628923948,1.9653678855505736,1
0.694539912794695,0.8621898827237549,-0.31726004766490984,-1.2293842582102972,-0.8071795910028524,-1.1127001307970585,-0.5999899883881854,1.2702264561787222,1.0127852830130906,1.1364230646406703,0.16009978235734784,-0.9248901872688516,-0.19041042706012873,-0.562530503046108,-1.4967707287391734,-0.10498955605210263,-0.7998396267080989,-0.11035054786161592,-0.4838103638813323,-1.5050955420293384,-1.2812023946857425,-0.7843000989656439,0.17931026303910447,-0.4718198212924841,-1.4572391647635181,1
-0.40685016892162235,-0.3625198819858513,1.6546874932116067,1.4863550331236293,0.13216943375679274,0.4239705460133768,0.21841966299660828,-1.0339468207614,-1.0886870952203425,-0.560779533443663,0.46573037510476173,1.6773197852749433,-0.814140494589806,1.1207445641096325,1.767219043763214,-0.8811001565352766,1.7438363008236928,-0.12936997738378728,1.2792116355324168,1.7616360714401842,-1.7636669175470239,1.5170217576208673,-0.16950990549317208,0.8300403432993937,1.7963752053922302,1
0.9622997716031725,0.9940502093406978,-0.8411703932674949,-1.4412304330851733,-0.8691395623154228,-1.2893369946152167,-1.2892468383312823,1.4293036712243425,1.5908322649381312,1.263192573998418,3.3926703646771683,-0.5909000372621319,-0.978520644343171,-0.03506015111872475,-3.241307325986342,1.967939188472074,-0.133970470436185,-1.0262527933556267,0.15024941137680992,-0.15813981466831478,0.39616026002005483,-0.41262030017894674,-0.45528952507930637,-0.10149967386994119,-0.6675800943629929,1
0.36394959323230347,0.11779957771019955,0.9493496412782733,0.06798000675356074,-0.23163002962289625,-0.05042980483127187,0.2231002288783289,-0.07127993281561847,-0.5200502735172133,0.08386013080233198,0.7503104247722842,-0.17124991393991768,-0.024800002596576044,-0.2653105148248066,0.44970960210908445,-0.22006966322933724,0.21281970597724803,-0.7607602074531805,0.03789978876561388,0.7384899349232095,-1.0886067994854767,0.21117974071725298,-0.5761797781642298,0.04560022107664144,0.6793495983252279,1
0.6424503431197234,0.7816196892224045,-0.503089968558524,-1.109978777127939,-0.781659598943,-1.0755197418796303,-0.8934598682944677,1.1834989072753042,1.1909930062586707,1.1165321582000074,0.8399695894373852,-0.3702200230762937,0.10429019335624701,-0.3529205580442345,-0.3129095716359625,0.3445299496891158,-0.7238799711600463,-0.03755012691638219,-0.4868100091558796,-0.9767097529652817,-0.5457001377574862,-0.708260405019894,0.14056002623411537,-0.4124002253404404,-1.0573198381839453,0
0.6397198455180062,0.776900100484036,-0.15068968993506845,-1.2790114734079256,-0.8095899125300298,-1.0934595796968931,-0.682280099748192,1.1802871464079765,1.1895422106901676,1.1385142112433357,1.0821633965794344,-0.9915997687677359,-0.06610005246832446,-0.6379098392429201,-1.6547673644377365,0.6011096518585591,-0.8608901062067095,0.021609814115349433,-0.5747002160293896,-1.7446369166275661,-0.30773967016707005,-0.8454106069674936,0.2959301757929144,-0.5433100388547363,-1.661511193070963,1
0.16257014222460398,0.42807976928439573,0.39703971955014794,-0.3153900305383796,-0.3486802057035792,-0.23803948590399546,-0.02512004523752191,0.3225799032224767,0.16302029988610225,0.28369050037247256,0.510319825760941,0.05139988041325746,-0.28196964018192966,-0.03644020790834304,0.5609596048111776,-0.10502957799918078,-0.41497056820019834,-0.1646603292527181,-0.37779021292016496,0.07334994408401342,-1.2200288548107139,-0.45693059631939104,0.09300996674586882,-0.3721301342787963,-0.11504006646125757,0
0.2607700021066607,0.424469789176693,0.4037103781616536,-0.20381984627482433,-0.3654103784955808,-0.2997903487354516,0.12305038164817679,0.1155003706158228,0.13145999325348573,0.29695977608756685,0.6084996627426138,-0.5024905562004892,0.1179496845269387,-0.3954698910648301,-0.24136033840941423,0.17300989219357502,-0.5712302595192736,0.04457980997585217,-0.4246198985205356,-0.368890399182319,-0.7722003219699405,-0.577300597377965,0.22403977674632738,-0.4041096773744102,-0.45055006922488494,0
0.6889298358240727,0.7194405834038936,-0.35316974281519314,-0.996150354463153,-0.7324396126887727,-0.9301500242850896,-1.0499356481666964,1.1969162634219914,0.8324493927508168,1.0409907378644907,-0.3017904954967225,-0.8602897623670854,0.1532700550086694,-0.5972805591326975,-1.3125897351390756,-0.5914793354067767,-0.8593602672576728,0.165499717793238,-0.6021502721025066,-1.5911227229656217,-1.7329500762947607,-0.8267703861957717,0.38424957864383213,-0.5587995359657806,-1.3995475251073306,1
-0.024150068599043242,-0.04738002483983905,1.884893752898906,0.9149396731680658,-0.12270030581061152,0.340779926084971,0.8213501889318017,-0.5797898264414583,-0.868849543548066,-0.5104799535349599,0.5736695636336211,1.9433556712368516,-0.8056998655599236,1.3453177145698845,1.7990064740471943,-0.9345694778317061,1.1097986006176097,0.19757030406680093,0.5530303325648539,1.5109185673809387,-1.619888087320632,1.2587501426018346,-0.09394989534105742,0.6012208192174113,1.680421613304898,1
0.41546985065539627,0.6593896449049735,0.1220999251603127,-0.7554503563651075,-0.6683204575423921,-0.6672498555448384,-0.2148398494519634,0.8131598666556064,0.5833397892494873,0.7612103306570809,0.33602024846689726,-0.016430115486695353,0.22872043368510436,0.2629401650154478,-0.6222101731819852,0.01370013053211174,-0.16282029140186569,-0.12986024622832745,0.10193991411497984,-0.7499904105105578,-1.0683156743846334,-0.28826011122785394,-0.06774993663102818,-0.09412983097732894,-0.5629997396667791,1
0.6671598956195428,0.38051968213374654,0.35309962001769213,-0.29968041550172714,-0.3434903602235175,0.024760127694000714,0.5522196518298665,0.2944604865821715,-0.24386982525628342,0.031000146991131045,0.5551103866960811,-0.33764015727204516,0.16634022298132878,-0.4607306784953043,0.29874982499368913,-0.35759007613329935,0.25779937239578776,-0.8078600351835553,0.009199797115702929,0.657889730369787,-1.3460879697739925,0.25728001833706443,-0.5435298846110681,-0.019729817181090577,0.6184501994470886,1
0.3647400267630314,0.5384703195290865,-0.18555981491925688,-0.40616981349968645,-0.38357033520719064,-0.33050018934477937,-0.6035299289802178,0.595220380013446,0.5633298164394914,0.3253203265433313,-0.0027600519456960956,-0.6809704291165716,0.11655992235025464,-0.58473067708225,-0.38818985074003554,-0.22587984939640995,-0.6707498351019687,0.16067006940018622,-0.5610507294265297,-0.49605013894961686,-1.596155075121815,-0.6845403989095767,0.376430293337447,-0.5240594785281106,-0.659280542664275,1
0.12614016139700343,0.30398970472854475,0.5729602054822573,-0.09696004515053108,-0.27589029657026687,-0.00396984719998724,0.5461002972055392,0.06787005700820768,-0.09118009523767136,0.03638009688707902,0.4749704419017956,-0.6002001371531243,0.07853997135814866,-0.553899770161857,-0.1955302079669301,-0.14078018277542925,-0.5544200409563133,0.06927985452838428,-0.5021904451666671,-0.12268036721097716,-1.2930388843279013,-0.5746701550586489,0.28335028146697966,-0.472570232947628,-0.30381959826442867,1
0.041939879892911695,0.25071048057799833,1.6117439402483813,0.32224964634259967,-0.22274015549713022,-0.025559866697572514,0.7148398000389156,-0.23007009048029314,-0.6210096363063438,-0.12466940863489626,0.9245599746337506,-0.16304041209961734,-0.00178002792722257,-0.4053503092461399,0.5767102414976873,-0.03391988314397602,-0.00706013402242163,0.03554985829835222,-0.3110105849818362,0.7437198032036695,-0.8527895069426943,-0.019180269861941417,0.2264601031898521,-0.29662971683145495,0.7144198317901781,1
-0.12465039022015019,0.07329996926061493,1.9169313243313961,0.8236496103730736,-0.16804016467488708,0.057500181628203466,0.4512402950434685,-0.4641694368633291,-0.8105595792516144,-0.2498300358217893,0.8686803329935182,-0.02913007975956948,-0.03958000828250782,-0.34051975774659865,0.7286395502449737,-0.10808025091521398,0.21405938580580036,-0.05270013459673686,-0.18428007460177157,0.9588397840790223,-0.9380202367548374,0.16519952893171994,0.1005000716471611,-0.194059449610888,0.9098600164756114,1
0.351679863628105,0.08656994796749665,1.2471739870048952,0.7099502584897491,-0.21982055474316453,0.005200151428014941,0.07617998734303848,-0.24220974611994664,-0.2896399240708871,-0.3011501753164822,0.967619586401715,3.7214907462530795,-3.8472999471232954,4.166614845379844,1.8731971556826095,-0.4997200167919892,2.7302372336538925,-1.5334509212623604,2.6090410332645053,1.9314391986406574,-1.431364724820585,2.5585228315826756,-1.9442755537937222,2.3318491942276824,2.0693148929019665,0
0.11595957763098215,0.2719601362119759,1.42230003721816,0.2679198522855186,-0.2759603349708075,-0.07781982492316085,0.5085096900708144,-0.024979948569124517,-0.5401002682739264,-0.049559925135920745,0.9324102793537862,-0.33185998760337787,0.0536600266395894,-0.4787005327268308,0.35421023609350133,0.04262008954566197,-0.24111022485201544,0.10301945602557468,-0.4272703522671253,0.4891902084330116,-0.7720502396836916,-0.2730097491772589,0.31459040240380154,-0.4160002001873842,0.3854093935636058,1
-0.4700198157096081,-0.4234102809366457,2.5542308597444063,1.62775257448913,-0.05862007200395992,0.06707012957972458,0.06080996150963976,-0.6980096411701537,-0.7962097102561165,-0.4848098783014764,0.6291699973349174,1.4383687518196688,-0.7566299545224028,0.8214594434198526,1.6093925013334038,-0.7722494654207586,1.1079375800517441,-0.08624012663579304,0.6329401622836642,1.4990120373374196,-1.4292835837846012,1.2040101276570732,-0.24312024714266073,0.6434800014396236,1.6386286929365497,1
0.5523799420188877,0.6114703607314127,-0.2305705016295005,-0.4096397163687464,-0.4358600045022565,-0.37732986972398563,-0.6059602612860535,0.7175704591846115,0.41153957967335125,0.36152017538755626,-0.4395400305497648,-0.6174105748319793,0.03747995312512342,-0.5932003216295703,-0.12421010037887825,-0.613659498477496,-0.650769878284889,0.1744496255777518,-0.5723199104562915,-0.3422497883471307,-1.9743324200116503,-0.6824602583307033,0.38614961994860825,-0.5435201541181766,-0.5622103067203911,1
0.014459907895329529,0.04429996248687122,1.3348020477812066,0.7314300378418195,-0.06107011530972957,0.041620173376718625,-0.3763203729198239,-0.31582010344371736,-0.6820801253509817,-0.186939552158091,0.8525494876332821,0.4842795584195672,0.04825996512498787,-0.058530121480325006,1.1289090335659167,-0.29385012266793564,0.5490600969893445,-0.07891010713558644,0.039069830521469645,1.2125649376601852,-1.2080022609393066,0.4926400705299209,-0.059779968744074714,0.005410203941345625,1.1964962155228707,0
0.45680952431246774,0.20299030561769482,0.8433595095797554,0.4755196985051782,-0.33970028220568943,-0.2159993995995523,-0.5761199028302101,0.013300038665483927,0.12853038675377734,-0.021289924329697566,1.2067016872374539,2.787788732560225,-3.612000903861387,3.024848728577831,1.745277012094102,-0.040279870809035036,2.695137985562192,-2.8586976354875375,2.7303975960896683,1.822649533797646,-1.340424864839536,1.874097548764835,-1.873466747506726,1.4710769983339147,1.763627245524956,0
0.8068305010479436,0.1886704510441245,0.46906022015233634,-0.3880798931211961,-0.484679771324823,-0.26062987398197424,0.4050099516136052,0.21640969476332275,0.15317990373697937,0.3007798706947325,0.32774971331321207,0.034099893628405174,0.4295295619056327,-0.1666504120211372,0.5664596206837315,-0.6664494472222736,0.7358295195530097,-0.7325897598653677,0.33720995731121856,0.989260468065842,-1.667774342119763,0.40612963528647533,-0.35815028857825626,-0.03339981616562923,0.8220898809584404,1
0.02784995196073821,0.2677598323061732,0.9984295598128747,0.3650201013436686,-0.2705803852607069,-0.24992000092029096,-0.1097402339436916,0.026420031781090023,-0.18309049587401402,0.07939007981569683,1.8414497517786892,0.1515801161976113,-0.9537600650873032,0.004949829382636692,0.6287297658254942,0.0979101092695448,0.06165991139272816,-0.3117399820661047,-0.16095027844879653,0.7574503336059563,-1.0090431768020902,-0.1434407041157213,0.01820997311566462,-0.2729997540854092,0.48856996961479493,0
-0.39512974059384115,-0.3742202997739543,2.0046394290088507,1.4620416998715655,0.06712987397245014,0.29564017242485885,-0.00476003389886217,-0.8674895595608232,-0.8612203599550754,-0.5462895884198359,0.5704598035594592,2.607559900568354,-1.4159465384942127,2.033675193089128,1.9714510321033485,-0.5908499902889726,2.4536855753715123,-0.7182599019235223,2.0704756356892653,1.8865245655605252,-1.756282869063581,1.9614854651471318,-0.7521492170240982,1.3015339917150621,1.924425431601021,1
0.14446020943197643,-0.00433006153411394,1.3037550196253611,0.9409199205435016,-0.167750005586933,-0.015389889703161689,-0.05442000744866298,-0.45328947185668667,-0.35745010894272305,-0.27455959535838037,1.2785610913915388,3.8737342319349928,-4.401653967275781,4.492663642619685,1.5390439264745224,-0.07759993623995376,3.44410871394084,-2.468833849211875,3.7671762585108306,1.9982658491958372,-1.0791416099660496,2.9563109460332115,-2.576712156392951,2.9289367399926074,2.1294778879163014,0
0.1392803684337757,-0.005110059370189836,0.9632102433099499,0.9524902656351423,-0.06974006885779799,0.03785010595365972,-0.4551896089592656,-0.3967894954027515,-0.4119099729383265,-0.2851894238304933,1.179136571887342,2.7159693490018144,-2.6339245048723776,2.4452608966905056,1.6860445326225362,-0.2330497812154633,2.638206765025769,-1.6721769932939798,2.5595338791001954,1.904484415500119,-1.3442969878247562,2.138042274453522,-1.5465375761872964,1.7805367594265376,1.9572934573156544,0
0.5125200799971917,0.5780500293684728,-0.6313202981896274,-0.8109397863579556,-0.5572605658050925,-0.6707597803113167,-0.7031395348704903,1.0671050936627686,0.7195594876452511,0.7720002469073882,0.1942595138698042,-0.5699605546888468,0.43302047640127744,-0.420630688634997,-0.5962599436621453,-0.09892993309986525,-0.6406303178469959,0.3208399003627952,-0.48851994703920226,-0.8640599710711867,-1.2421109618607937,-0.6707398318078933,0.42444960999891107,-0.4852501888218135,-0.9295397601317131,1
-0.40675011404431505,-0.3977902280991078,2.1756432183132506,1.6177670985279944,0.09870988861165286,0.15890018718803664,-0.242359935936941,-0.706350213939638,-0.918209610983214,-0.5717495484444393,0.8988698874566372,1.671556624933672,-0.9639206373725635,1.087566369993963,1.6136248220794296,-0.3101800776245043,1.2877461853698575,-0.7589402094364079,0.853920367650989,1.5466981904360853,-1.1426764444780602,1.3782556696536041,-0.9160400362782493,0.9504604024236509,1.6690253632930356,0
0.07592992248249561,-0.22721966855896322,1.532450450678586,1.1698614703955283,-0.09141015009478914,0.19307993061667664,0.10138950717759763,-0.6078802271736162,-0.6844904470920328,-0.42029950643217284,1.1578549020689433,2.25705769585469,-1.4200487882598027,1.5153209402090084,1.6023986663417442,-0.285879751907319,2.77547203998872,-1.0842946212572082,2.4606096201627405,1.953311194165979,-1.2808121807414956,2.1322691089219687,-1.0699163671598337,1.4355475078350333,1.9478882992725022,0
0.744740446386104,0.9804297383855544,-0.9485202707366795,-1.3492599971786006,-0.9305502324580388,-1.3282683437211673,-1.3121393880050247,1.3203039114465585,1.4750787895449406,1.4686652373110227,-0.3270503467536709,-0.9190900066267772,0.1358204852740618,-0.6247106011013668,-1.7928931041514125,-0.45387987915733513,-0.8620497421399558,0.163329527744651,-0.6030697764411687,-1.6660438128529085,-1.6306139680445495,-0.8779404436679887,0.3780701920728488,-0.5710402508844884,-1.692268060969527,0
