f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,clase
-1.2524728587940805,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,0.04989882447421835,1.078207254711114,0.008299692507743163,1.7855606477733754,-0.8207517988289212,1
-1.093579688328194,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.1623836546607353,-0.09666866237471594,-0.7118947574584303,-0.9371027143287209,-0.24903545050479112,2
-0.9346925187373802,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.2198770177876696,1.4698343606688997,3.422557355672798,0.1930612286922794,3.181263639585797,2
-1.6761846462169596,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.1756515846466779,-0.227210097557862,-0.6318731230135437,-0.4233917402149964,-0.4569327590525691,2
-1.6232169222421795,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,5.0167657839785305,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.20218644447307946,0.29495704337889606,0.6217981498109365,1.9910506382362825,-0.4569327590525691,2
-1.6232169222421795,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.1491157246747927,0.033873072852181635,0.32838649032509737,0.8608856950693147,-0.1970618734772022,2
-0.7228376251717861,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,3.4690374071663443,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.1491157246747927,2.122539536292953,0.5951242716626408,2.4533881145883125,-0.6128544902811432,2
1.2897878642847398,1.5069812097077433,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.18405380685472128,0.033873072852181635,-0.8185902700516128,-0.012423160953210385,-0.8685677697351291,2
-1.5702591997258535,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.20882040946605077,-0.7493772384946201,0.061647408798517836,-0.012423160953210385,0.022789377789837372,2
-1.5702591997258535,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.10489029153380099,-1.1410063447440828,-0.1784171944925187,0.3985452182793822,-0.4569327590525691,2
-0.405055284823395,1.5069812097077433,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,2.4778804046857266,-1.7937115203681362,-2.3390003243590485,-0.47476323768475587,-2.35399332420475,0
0.6542201831504211,-0.663578280577191,2.4933596020757127,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,7.25,3.661060139431995,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.21854982473088186,0.4254980785037067,1.155277713067673,-0.3206497454214451,1.3881522287804084,2
0.018655002380716008,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,3.4690374071663443,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.21810776042711386,0.29495704337889606,0.11499546513873271,-0.16653625315813425,0.19274495495875185,2
1.395713310775846,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,3.4690374071663443,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.034571962855627365,-1.1410063447440828,-0.8719380263482039,0.038947936458162066,-0.9246999530299064,2
1.395713310775846,-0.663578280577191,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.07835523167830269,-0.6188362033698094,1.2886471038091507,1.0149981871866582,0.5045904177075151,2
0.23051039601923282,1.5069812097077433,-0.4010652932563372,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.17122894131803035,0.04692727637924655,0.24836485588021065,0.1930612286922794,0.08879660072860508,2
0.07161872577211455,-0.663578280577191,2.4933596020757127,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,-0.13793103448275865,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.2189918890346499,0.04692727637924655,3.0491230615966596,-0.6802472272718587,4.064822450221268,2
0.44236528958482696,-0.663578280577191,2.4933596020757127,-0.1357184180858453,-0.12042147547243016,-0.19933160985780632,-0.08571148701754475,-0.11790340393295111,7.25,-0.27314492576326477,-0.288264403818246,-0.14647222275278218,-0.08742175471882704,-0.16326263207496544,0.0,-0.22558595953195346,-0.18891851448713687,0.29495704337889606,0.19501709958361949,-0.012423160953210385,0.1579218782365375,2
