f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,clase
0.2916668305866894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012200006829629465,0.15320355305834732,0.18158996416130488,0.5277776275537336,0.1291428158818698,1
0.3229171994067406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026000082769681602,0.1030642759369546,0.13640159670768465,0.28240774290777265,0.1635392729384227,2
0.3541663880026279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16991672226056528,0.395816455175902,0.3842595546998794,0.3699180754500134,2
0.20833316941331048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019999959293599216,0.09749325937317399,0.14142252823764112,0.32870402918913266,0.15103144302137017,2
0.21875061470008528,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000800016463477651,0.11977738538373447,0.22008372611982588,0.546296646819066,0.15103144302137017,2
0.21875061470008528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003200020624576399,0.10863530530547193,0.20167370659711872,0.4444447448925327,0.16666618528848093,2
0.39583302188529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.003200020624576399,0.19777171971455682,0.21841008227650704,0.5879630881496665,0.1416506457989223,2
0.7916668305866894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016200242926754042,0.10863530530547193,0.12970702133440937,0.3657410401873354,0.12626603967157973,2
0.2291660929465869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005000102896735321,0.07520913336261349,0.18493724933779054,0.3657410401873354,0.1798932062494923,2
0.2291660929465869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052000165539363204,0.05849587879548402,0.1698744735740611,0.4027780331586528,0.15103144302137017,2
0.4583329727092832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12200002306696045,0.03064088134149251,0.03430938501903638,0.32407436450722604,0.03689763793741482,0
0.6666663388266211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.001932649450821e-05,0.1253483848745328,0.2535567284938022,0.33796326841851937,0.26203821541072086,2
0.5416663388266211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,8.001069221460697e-05,0.11977738538373447,0.18828455585056816,0.3518521723298127,0.19011832877528362,2
0.8124997541199658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.008380005106391832,0.05849587879548402,0.1263597336477717,0.37037066881547137,0.12288893100948015,2
0.8124997541199658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006400005065685431,0.08078013285341179,0.26192494771039626,0.4583335586693995,0.2088800435647258,2
